1975/045   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
19:21:01 0.61 356.33  52.82 -6.60 1624   7.93   708.0 285812.  0.00  2.82   5.80  -8.31  -4.12 1.49 1.53 1.50  0.34 726.2 798549.  6.87 704.0 272767.
19:21:41 0.61 356.33  52.82 -6.60 1624   7.63   704.2 316686.  1.29  3.18   3.95  -9.14  -3.03 1.00 1.10 2.59  0.35 720.91171524.  6.91 705.4 325210.
19:22:22 0.61 356.33  52.81 -6.60 1624   7.38   719.2 344908.  0.19  5.05   1.24  -4.96  -9.25 1.76 1.38 1.13  0.39 721.8 870483.  6.72 715.0 317465.
19:23:02 0.61 356.33  52.80 -6.60 1624   7.62   705.2 291738. -0.74  6.01  -0.75  -1.71 -10.41 2.73 1.42 1.60  0.38 728.41143873.  7.10 708.8 310033.
19:23:43 0.61 356.33  52.80 -6.60 1624   7.07   708.8 323235. -3.62  6.42   1.67   0.79 -10.20 1.35 0.94 0.76  0.34 719.7 782125.  6.88 709.9 299794.
19:24:23 0.61 356.33  52.79 -6.60 1624   7.84   687.2 301457. -1.11  5.47   3.72  -1.61  -9.84 2.17 1.17 1.50  0.39 730.1 950525.  6.98 686.4 280875.
19:25:04 0.61 356.33  52.79 -6.60 1624   7.73   684.5 332850. -1.37  5.57   6.23  -1.90  -9.09 1.53 1.02 1.35  0.36 720.1 776304.  7.02 681.1 303692.
19:25:44 0.61 356.33  52.78 -6.60 1624   7.38   699.1 310864. -4.19  5.43   5.39   3.11  -8.43 1.44 1.19 2.01  0.39 717.91274435.  6.72 704.3 313515.
19:26:25 0.61 356.33  52.77 -6.60 1624   7.15   699.5 280043. -3.01  6.16   3.88   1.83 -10.31 0.65 0.47 0.77  0.51 705.21134517.  6.60 699.1 269128.
19:27:05 0.61 356.34  52.77 -6.60 1624   7.27   709.6 272351. -4.74  5.79   2.36   2.75 -10.61 1.14 0.71 1.57  0.42 720.31032438.  7.14 714.6 285085.
19:27:46 0.61 356.34  52.76 -6.60 1624   7.22   696.0 269804. -4.54  5.83   4.10   3.37 -10.16 0.89 0.40 0.78  0.36 720.4 920171.  6.76 695.6 258421.
19:28:26 0.61 356.34  52.76 -6.60 1624   8.03   700.0 303432. -4.10  5.88   3.40   3.14 -10.18 0.88 0.48 0.66  0.44 720.51135349.  7.16 701.4 338255.
19:29:07 0.61 356.34  52.75 -6.60 1624   7.33   714.8 263099. -4.91  5.61   1.67   3.85 -10.37 1.60 0.84 1.09  0.33 718.1 835556.  6.69 711.1 263203.
19:29:47 0.61 356.34  52.75 -6.60 1624   7.60   720.9 215594. -4.84  5.47   0.84   3.67 -10.68 1.24 0.91 0.91  0.41 717.81197719.  7.19 718.8 268037.
19:30:28 0.61 356.34  52.74 -6.60 1624   7.17   720.4 244076. -5.74  4.81   2.26   4.53  -9.85 1.49 1.28 1.66  0.38 726.1 858009.  6.34 719.9 206654.
19:31:08 0.61 356.34  52.73 -6.60 1624   7.20   710.0 228120. -6.89  3.82   1.54   7.51  -7.61 1.78 1.36 1.50  0.46 716.01086908.  6.71 709.3 280199.
19:31:49 0.61 356.34  52.73 -6.60 1624   8.22   698.5 295376. -6.93  2.85   3.90   7.96  -6.16 1.69 2.03 1.64  0.36 721.4 821003.  7.58 699.1 312476.
19:32:29 0.61 356.34  52.72 -6.60 1624   7.20   728.6 297975. -0.84  6.12   2.15   1.57  -9.54 2.47 4.48 2.73  0.39 722.41122459.  6.78 726.2 305407.
19:33:10 0.61 356.34  52.72 -6.60 1624   7.67   684.7 342206. -5.28  3.62   4.57   2.43  -9.22 2.49 2.58 2.39  0.36 714.0 800004.  7.26 684.9 325158.
19:33:50 0.61 356.34  52.71 -6.60 1624   8.09   681.0 277808. -5.03  4.01   7.09   4.67  -7.24 0.94 0.90 0.92  0.36 725.81129943.  7.11 679.2 258785.
19:34:31 0.61 356.34  52.71 -6.60 1624   7.44   659.3 281135. -4.67  0.51   9.77   5.02  -1.56 0.92 1.65 1.29  0.37 713.9 863414.  6.88 662.6 308837.
19:35:11 0.61 356.34  52.70 -6.60 1624   7.63   665.4 324534. -4.28  1.40  10.25   3.10  -2.38 0.37 0.93 1.11  0.33 708.4 697925.  7.23 661.7 310137.
19:35:52 0.61 356.34  52.69 -6.60 1624   7.79   668.5 378692. -4.82  1.09  10.11   4.15  -0.27 0.71 1.45 0.91  0.32 722.0 898134.  7.08 670.9 327237.
19:36:32 0.61 356.34  52.69 -6.60 1624   7.29   680.0 315698. -5.98  0.27   8.47   5.79  -0.28 0.68 1.44 1.16  0.38 724.81169445.  6.79 684.0 360709.
19:37:13 0.61 356.34  52.68 -6.60 1624   7.92   674.5 370220. -5.29  0.42   8.51   5.71  -0.42 0.95 1.88 1.54  0.29 726.3 648652.  7.07 673.1 330875.
19:37:53 0.61 356.34  52.68 -6.60 1624   7.92   680.3 341218. -5.68  1.19   8.41   4.31  -3.68 0.65 1.44 1.13  0.40 721.41003540.  7.51 682.1 413984.
19:38:34 0.61 356.34  52.67 -6.60 1624   7.70   721.1 303328.  0.00  2.86   2.16  -6.62  -4.70 2.88 3.53 1.59  0.33 720.7 756345.  7.02 719.4 361177.
19:39:14 0.61 356.34  52.66 -6.60 1624   8.16   738.4 366218.  0.00  1.44  -0.83  -7.99  -4.24 4.11 2.05 1.24  0.32 709.0 661542.  7.75 733.3 341634.
19:39:55 0.61 356.34  52.66 -6.60 1624   6.92   694.2 303588.  0.00  1.46   5.66  -8.80  -1.07 1.56 1.94 1.78  0.45 721.9 880254.  6.40 688.3 292725.
19:40:35 0.61 356.34  52.65 -6.60 1624   7.21   681.4 304212.  2.61  1.96   4.59  -9.63  -2.13 1.34 1.01 1.03  0.39 720.01100213.  6.72 673.1 277029.
19:41:16 0.61 356.34  52.65 -6.60 1624   8.26   677.9 379056.  0.00  2.24   7.01  -7.76  -2.64 1.68 1.22 0.92  0.39 722.3 857385.  7.60 676.5 386541.
19:41:56 0.61 356.34  52.64 -6.60 1624   7.84   683.3 317673.  2.62  0.75   7.40  -7.58  -1.58 0.91 1.00 1.06  0.31 726.51203333.  7.16 676.4 270376.
19:42:37 0.61 356.34  52.64 -6.60 1624   8.08   675.1 341478.  0.00  2.08   8.00  -6.79  -3.01 0.50 0.95 0.76  0.31 724.2 824537.  6.95 676.5 327185.
19:43:17 0.61 356.34  52.63 -6.60 1624   7.47   679.7 307434. -0.73  4.15   8.14  -3.98  -5.97 0.61 1.05 1.20  0.38 728.41130983.  6.61 674.2 259357.
19:43:58 0.61 356.34  52.62 -6.60 1624   8.30   692.7 391842.  0.00  4.16   6.78  -3.40  -6.80 1.86 2.49 1.33  0.30 727.7 796886.  7.48 694.5 311072.
19:44:38 0.61 356.34  52.62 -6.60 1624   7.54   696.8 293765. -0.16  5.49   4.17  -4.40  -8.58 0.79 2.03 1.44  0.32 750.1 609567.  6.59 692.9 233785.
19:45:19 0.61 356.35  52.61 -6.60 1624   7.54   694.3 349326. -1.75  5.54   4.52  -3.04  -5.99 1.47 3.34 5.71  0.36 724.6 811023.  7.18 691.9 296363.
19:45:59 0.61 356.35  52.61 -6.60 1624   8.32   737.5 371156.  0.00 -0.56   0.56  -9.11   0.43 2.46 3.08 3.27  0.39 739.3 853851.  7.83 737.0 372091.
19:46:40 0.61 356.35  52.60 -6.60 1624   8.32   750.2 508891.  0.00  1.81  -0.44  -4.64  -6.49 3.60 3.98 2.98  0.40 735.91071523.  7.54 749.3 489036.
19:47:20 0.61 356.35  52.59 -6.60 1624   7.34   752.5 328120.  0.34  4.56  -3.98  -5.95  -7.75 0.68 1.19 1.02  0.34 740.1 827032.  6.74 749.1 270324.
19:48:01 0.61 356.35  52.59 -6.60 1624   7.89   755.8 300833. -3.11  5.09  -3.98  -0.95  -9.36 0.89 2.16 1.79  0.34 723.8 840961.  7.06 754.6 325522.
19:48:41 0.61 356.35  52.58 -6.60 1624   7.31   768.9 331343. -4.61  2.91  -2.20  -0.03  -8.03 2.89 4.79 2.47  0.39 733.4 970691.  6.90 775.2 344700.
19:50:43 0.61 356.35  52.57 -6.60 1624   6.58   732.8 291322.  0.00  0.78   1.74  -3.60  -5.74 2.54 5.67 3.62  0.36 727.4 787946.  5.58 729.1 233889.
19:51:23 0.61 356.35  52.56 -6.60 1624   7.13   735.2 281862.  4.26  2.70  -1.40  -9.88  -3.54 0.78 0.95 1.03  0.45 728.51130151.  6.58 730.0 289555.
19:52:04 0.61 356.35  52.55 -6.60 1624   7.63   725.8 303588.  0.00  4.96  -0.79  -6.48  -8.38 1.17 0.95 1.34  0.38 723.5 805410.  7.24 729.7 327237.
19:52:44 0.61 356.35  52.55 -6.60 1624   7.07   726.9 294960.  2.71  3.61   1.84  -8.28  -5.84 1.67 1.65 1.55  0.41 721.21264040.  7.02 720.2 279419.
19:53:25 0.61 356.35  52.54 -6.60 1624   7.81   704.1 319492.  0.69  5.11   2.99  -7.63  -6.07 1.42 1.80 2.20  0.39 727.2 654473.  7.41 698.7 319336.
19:54:05 0.61 356.35  52.54 -6.60 1624   8.02   720.7 356083.  2.12 -2.75   2.20  -8.64   1.33 1.07 2.31 4.25  0.40 731.51177553.  6.79 716.2 311696.
19:54:46 0.61 356.35  52.53 -6.60 1624   7.97   708.2 304212.  0.00 -0.98   1.96 -10.12   3.90 0.90 0.79 0.64  0.32 728.0 805618.  7.18 704.3 307590.
19:55:26 0.61 356.35  52.53 -6.60 1624   7.66   703.2 327237.  4.52 -0.74   1.28 -10.41   2.83 1.52 0.60 0.89  0.37 725.21119964.  7.45 700.7 350418.
19:56:07 0.61 356.35  52.52 -6.60 1624   7.28   702.7 295896.  0.00 -0.27   2.56  -9.83   2.34 0.99 0.67 0.78  0.33 719.8 952396.  7.10 696.9 313775.
19:56:47 0.61 356.35  52.51 -6.60 1624   7.52   741.8 337632.  0.00  0.66   0.75  -9.43   2.13 2.94 1.72 1.54  0.39 727.61091066.  6.64 736.8 317673.
19:57:28 0.61 356.35  52.51 -6.60 1624   7.05   703.1 298442.  0.00 -1.12   4.46  -8.87   2.65 0.99 1.20 1.42  0.33 720.3 868820.  6.47 699.4 285397.
19:58:08 0.61 356.35  52.50 -6.60 1624   7.74   712.9 354576.  0.00  1.11   2.56  -9.95  -0.28 0.95 1.59 0.81  0.40 717.01350943.  7.05 711.9 321416.
19:58:49 0.61 356.35  52.50 -6.60 1624   7.66   713.6 308785.  0.00  2.60   1.85  -9.17  -2.00 0.72 1.19 2.88  0.40 720.9 902292.  6.84 711.3 296000.
19:59:29 0.61 356.35  52.49 -6.60 1624   7.20   689.0 280459.  0.00  1.47   4.45  -9.74  -3.22 1.25 1.55 2.41  0.39 719.01096055.  6.85 684.9 280823.
20:00:10 0.61 356.35  52.48 -6.60 1624   6.70   684.7 251093.  0.00  1.79   3.37 -10.38  -3.21 1.25 1.78 1.78  0.29 731.1 798341.  6.06 688.2 307434.
20:00:50 0.61 356.35  52.48 -6.60 1624   7.05   697.9 304783.  0.00  1.92   3.09 -10.70   2.15 1.58 2.57 2.56  0.38 715.31259674.  6.44 695.5 238307.
20:01:31 0.61 356.35  52.47 -6.61 1624   7.24   698.4 279004.  0.00  4.37   4.73 -10.11  -3.91 1.07 0.98 1.99  0.28 731.1 645949.  6.58 695.8 294648.
20:02:11 0.61 356.35  52.47 -6.61 1624   6.69   696.5 264295.  0.00  0.53   3.39  -9.84  -2.94 2.06 3.34 3.45  0.35 719.31153228.  6.37 696.5 323027.
20:02:52 0.61 356.35  52.46 -6.61 1624   7.48   716.0 271155.  0.00  3.02   2.61 -11.00  -3.27 1.02 1.39 1.63  0.34 717.2 759879.  6.82 712.1 257850.
20:03:32 0.61 356.36  52.46 -6.61 1624   8.45   730.8 304368.  3.80  4.09   0.09 -10.14  -6.16 1.46 0.69 0.48  0.39 726.11144496.  7.65 724.9 319388.
20:04:13 0.61 356.36  52.45 -6.61 1624   7.66   727.7 270532.  0.00  3.54   0.51 -10.25  -5.82 0.89 0.97 0.78  0.37 715.8 841377.  6.60 722.5 250261.
20:04:53 0.61 356.36  52.44 -6.61 1624   6.92   730.0 267205.  0.00  0.00  -0.17  -7.55  -8.90 1.09 1.30 1.15  0.39 720.11141378.  6.33 728.0 261228.
20:05:34 0.61 356.36  52.44 -6.61 1624   7.37   695.5 276405.  0.00  2.88   3.37 -10.28  -4.41 1.22 1.40 1.97  0.38 722.2 765077.  6.98 693.2 279939.
20:06:14 0.61 356.36  52.43 -6.61 1624   7.21   703.1 271935.  0.00  3.29   2.98 -10.08  -5.07 1.10 1.40 2.14  0.39 722.61082126.  6.50 699.0 227340.
20:06:55 0.61 356.36  52.43 -6.61 1624   7.68   702.0 284305.  0.00 -0.35   2.56 -10.40   1.52 1.24 1.61 4.27  0.32 718.1 834100.  7.33 700.9 288463.
20:07:35 0.61 356.36  52.42 -6.61 1624  -1.00    -1.0     -1. -1.00 -1.00   0.81  -8.79   7.34 0.85 0.94 0.66 -1.00  -1.0     -1. -1.00  -1.0     -1.
20:08:15 0.61 356.36  52.42 -6.61 1624   8.01   723.1 285708.  0.00 -2.01   0.01 -10.08   5.42 1.21 0.71 0.63  0.40 722.9 792312.  7.18 721.1 252756.
20:08:56 0.61 356.36  52.41 -6.61 1624   7.62   694.7 295376.  0.00  0.11   3.37 -10.99   2.11 1.20 0.60 1.15  0.31 724.51133062.  6.90 697.8 298234.
20:09:37 0.61 356.36  52.40 -6.61 1624   7.67   707.7 284097.  0.00  0.77   2.96 -11.28   0.05 0.60 0.69 0.70  0.29 724.1 756137.  7.16 704.2 301717.
20:10:17 0.61 356.36  52.40 -6.61 1624   7.67   693.2 290594.  0.00  0.58   4.25 -10.74   0.62 0.64 0.62 0.72  0.40 720.9 913103.  6.92 691.2 241945.
20:10:58 0.61 356.36  52.39 -6.61 1624   7.65   697.3 285604.  0.00 -0.17   4.84  -9.84  -0.78 2.06 2.26 1.92  0.32 720.5 759879.  7.24 691.9 312008.
20:11:38 0.61 356.36  52.39 -6.61 1624   7.89   692.6 306758.  4.13  2.15   5.75  -9.14  -0.13 1.18 1.43 2.48  0.32 725.41002708.  7.32 693.0 372819.
20:12:19 0.61 356.36  52.38 -6.61 1624   7.45   719.0 276665.  0.00 -3.49   3.11  -8.90   3.86 1.46 1.81 4.35  0.34 729.1 714349.  6.68 719.6 241997.
20:12:59 0.61 356.36  52.37 -6.61 1624  -1.00    -1.0     -1. -1.00 -1.00   1.98  -9.35   3.93 1.10 2.95 1.96 -1.00  -1.0     -1. -1.00  -1.0     -1.
20:13:39 0.61 356.36  52.37 -6.61 1624   6.79   696.8 282590.  0.00 -0.30   3.38  -8.35   4.37 1.93 2.54 3.28  0.28 726.3 762582.  6.48 689.5 266166.
20:14:20 0.61 356.36  52.36 -6.61 1624   7.08   698.4 264658.  1.12 -4.03   4.65  -5.93   8.84 1.02 1.05 1.09  0.40 729.71011856.  6.80 689.7 270532.
20:15:01 0.61 356.36  52.36 -6.61 1624   6.84   675.4 249482. -0.42 -3.96   6.34  -5.72   7.69 1.24 0.76 1.18  0.36 720.9 828487.  6.29 676.8 303692.
20:15:41 0.61 356.36  52.35 -6.61 1624   7.49   698.1 293245.  0.05 -4.35   5.22  -6.84   6.77 1.60 2.64 3.09  0.30 726.9 967989.  6.81 703.2 292881.
20:16:22 0.61 356.36  52.35 -6.61 1624   6.88   686.8 221467.  0.00 -4.14   5.29  -5.80   9.17 1.02 1.03 0.90  0.29 732.4 734931.  6.12 684.9 233265.
20:17:02 0.61 356.36  52.34 -6.61 1624   7.22   696.2 245427.  1.33 -4.12   5.46  -6.68   8.81 0.64 0.62 0.56  0.37 723.21185037.  6.56 691.6 222454.
20:17:43 0.61 356.36  52.33 -6.61 1624   7.08   692.3 213047.  0.00 -3.28   5.00  -7.36   8.60 0.87 0.81 1.16  0.34 723.3 721418.  6.51 688.6 252704.
20:18:23 0.61 356.36  52.33 -6.61 1624   6.84   700.5 243452.  2.82 -3.56   5.14  -8.39   7.64 0.89 1.24 1.31  0.35 717.1 944912.  6.13 693.9 195895.
20:19:04 0.61 356.36  52.32 -6.61 1624   7.23   689.4 210500.  0.00 -2.51   5.91  -9.80   5.29 0.97 0.61 1.02  0.30 724.6 901460.  6.82 687.5 257590.
20:19:44 0.61 356.36  52.32 -6.61 1624   7.08   695.3 244180.  0.00 -1.09   5.91 -10.24   3.63 1.66 1.56 1.00  0.31 723.71246576.  5.81 691.1 213307.
20:20:25 0.61 356.37  52.31 -6.61 1624   7.27   653.0 245947.  1.50  1.16   6.65  -9.22   0.51 4.13 1.74 2.91  0.41 712.81013935.  6.89 646.7 212774.
20:21:05 0.61 356.37  52.31 -6.61 1624   7.39   707.7 269180.  0.00 -1.55   1.38 -11.53   4.67 0.94 0.60 0.37  0.37 722.71215183.  6.54 710.1 247818.
20:21:46 0.61 356.37  52.30 -6.61 1624   7.09   706.7 244544.  0.00 -3.13   3.05 -10.61   5.18 1.71 1.36 1.26  0.34 718.8 849069.  6.42 703.5 238567.
20:22:26 0.61 356.37  52.29 -6.61 1624   7.49   684.4 294492.  0.00 -1.28   5.85 -10.51   4.00 1.29 0.78 0.69  0.36 722.61119964.  7.16 683.0 284201.
20:23:07 0.61 356.37  52.29 -6.61 1624   7.73   681.0 257434.  0.00 -2.07   5.72 -10.94   2.49 2.22 1.51 1.38  0.32 745.81139091.  7.01 683.9 296883.
20:23:47 0.61 356.37  52.28 -6.61 1624   7.41   709.7 278068.  0.00  0.40   2.58 -12.46  -0.66 0.70 0.57 0.41  0.33 720.01123290.  7.19 710.0 303068.
20:24:28 0.61 356.37  52.28 -6.61 1624   7.30   654.8 277184.  0.00  0.59   6.40 -10.35  -1.25 2.55 1.93 1.00  0.32 717.8 851980.  7.21 655.7 332122.
20:25:08 0.61 356.37  52.27 -6.61 1624   7.63   708.4 281758.  0.00  1.07   3.86 -11.14  -2.55 2.01 0.98 1.17  0.34 719.41216222.  7.21 706.8 301561.
20:25:49 0.61 356.37  52.26 -6.61 1624   7.71   682.2 256810.  0.00  3.11   6.29  -9.92  -4.73 0.50 0.73 0.64  0.28 722.3 845743.  7.10 682.4 276769.
20:26:29 0.61 356.37  52.26 -6.61 1624   7.20   682.1 284773.  2.19  3.56   6.94  -8.06  -6.27 0.58 0.85 0.76  0.35 718.4 981502.  6.97 675.5 284513.
20:27:10 0.61 356.37  52.25 -6.61 1624   7.69   713.0 281810.  0.00  2.03   2.48 -10.69   0.19 2.78 3.27 3.46  0.39 718.1 924953.  6.74 709.6 261852.
20:27:50 0.61 356.37  52.25 -6.61 1624   7.45   720.4 226612.  0.00 -0.18   0.39 -11.97   1.78 1.41 1.77 1.35  0.38 717.41068613.  6.65 718.3 300314.
20:28:31 0.61 356.37  52.24 -6.61 1624   8.73   724.6 304731.  0.00  1.81  -0.63 -11.66  -1.43 0.62 0.78 1.63  0.33 725.5 692727.  7.41 726.4 310760.
20:29:11 0.61 356.37  52.24 -6.61 1624   8.26   718.2 323287.  0.00  2.23   0.51 -10.90  -4.18 0.57 0.93 1.03  0.35 726.11057594.  7.47 719.2 301665.
20:29:52 0.61 356.37  52.23 -6.61 1624   7.84   711.2 307070.  0.00  2.83   1.38 -10.42  -5.01 1.51 1.09 1.06  0.39 727.3 804162.  7.10 706.7 283006.
20:30:32 0.61 356.37  52.22 -6.61 1624   7.39   727.1 276301.  0.00  3.51   0.12 -10.91  -5.23 0.44 0.82 1.64  0.42 722.51153020.  6.98 723.1 295012.
20:31:13 0.61 356.37  52.22 -6.61 1624   7.60   724.0 263723.  0.00 -1.05   0.69 -12.14   0.33 0.92 0.95 0.86  0.39 723.8 730981.  6.73 721.2 236124.
20:31:53 0.61 356.37  52.21 -6.61 1624   7.05   720.8 212007.  0.00 -1.86   1.51 -11.40   3.68 1.54 1.43 1.32  0.37 718.61220381.  6.60 721.1 241789.
20:32:34 0.61 356.37  52.21 -6.61 1624   7.67   697.1 328692.  0.00 -2.69   3.52 -10.62   5.11 0.97 1.16 1.14  0.32 722.2 938259.  7.04 699.0 277340.
20:33:14 0.61 356.37  52.20 -6.61 1624   7.60   698.6 316010.  0.00 -0.95   4.13 -10.93   2.71 1.03 1.57 2.17  0.38 723.11035557.  6.96 698.1 280043.
20:33:55 0.61 356.37  52.19 -6.61 1624   7.89   659.7 272247. -0.69  4.90   7.22  -7.65  -2.96 2.16 3.32 2.91  0.45 706.81087324.  6.87 661.2 302964.
20:34:35 0.61 356.37  52.19 -6.61 1624   7.32   677.8 291426.  3.00  1.33   6.96  -8.65  -1.89 1.71 1.96 1.13  0.36 731.41048654.  6.69 670.6 261280.
20:35:16 0.61 356.37  52.18 -6.61 1624   7.37   690.6 351925.  0.00  2.13   6.91  -7.88  -3.36 1.61 2.43 1.72  0.35 722.1 720794.  6.73 687.3 315334.
20:35:56 0.61 356.37  52.18 -6.61 1624   6.81   676.2 285189.  2.44  2.98   6.59  -8.92  -3.90 0.92 0.87 0.86  0.38 725.7 982750.  6.73 668.9 287320.
20:36:37 0.61 356.37  52.17 -6.61 1624   7.62   664.8 248078. -0.39  4.29   9.24  -4.30  -6.23 0.53 0.91 0.72  0.26 718.3 792728.  7.12 666.1 322091.
20:37:17 0.61 356.37  52.17 -6.61 1624   7.75   667.3 244596. -1.76  4.79   9.36  -2.20  -8.01 0.45 0.88 0.72  0.31 721.11141586.  6.78 661.8 257954.
20:37:58 0.61 356.37  52.16 -6.61 1624   6.95   667.4 254107. -3.19  5.32   9.08  -0.20  -8.69 0.39 1.29 0.63  0.29 720.1 835763.  6.19 665.6 197922.
20:38:38 0.61 356.38  52.15 -6.61 1624   7.39   673.6 287268. -3.20  5.34   8.03   1.48  -9.23 0.56 0.48 0.61  0.35 727.21093769.  6.70 672.6 252808.
20:39:19 0.61 356.38  52.15 -6.61 1624   6.31   660.8 241321. -0.71  4.88   7.86  -1.04  -7.84 1.77 2.54 3.43  0.36 707.71033478.  6.16 658.9 280667.
20:39:59 0.61 356.38  52.14 -6.61 1624   7.52   647.1 193956. -1.88  3.12  11.17  -1.82  -3.14 0.29 1.35 1.19  0.30 703.5 835556.  6.72 650.8 217257.
20:40:40 0.61 356.38  52.14 -6.61 1624   6.86   651.7 240230. -1.76  3.42  10.94  -1.01  -4.55 0.36 0.55 0.71  0.37 709.51080463.  6.33 647.6 216552.
20:41:20 0.61 356.38  52.13 -6.61 1624   7.70   660.3 286280. -2.16  2.96  10.78  -1.45  -4.76 0.38 0.53 0.72  0.25 707.9 681085.  6.85 654.5 230719.
20:42:01 0.61 356.38  52.13 -6.61 1624   7.77   650.3 243452. -3.13  3.15  11.29   0.59  -3.72 0.28 0.80 0.48  0.34 718.8 855514.  6.74 648.0 176105.
20:42:41 0.61 356.38  52.12 -6.61 1624   7.89   657.6 282070. -2.12  3.59  11.11   1.64  -4.10 0.39 0.72 1.30  0.33 724.21068613.  7.01 657.8 264554.
20:43:22 0.61 356.38  52.11 -6.61 1624   8.37   659.6 259253. -1.96  4.26  10.65   1.86  -5.00 0.60 1.83 1.60  0.28 723.0 907074.  7.21 653.3 227964.
20:44:02 0.61 356.38  52.11 -6.61 1624   8.38   666.6 293505. -5.36  2.62  10.52   4.25  -4.36 0.63 1.24 1.10  0.37 718.1 911855.  7.72 665.7 265282.
20:44:43 0.61 356.38  52.10 -6.61 1624   7.61   669.6 334617. -5.86  1.89   9.97   5.78  -3.65 0.45 0.84 0.80  0.33 715.4 749069.  7.24 677.9 288047.
20:45:23 0.61 356.38  52.10 -6.61 1624   7.79   690.0 271727. -7.18  3.36   9.22   6.13  -5.43 1.28 1.12 1.06  0.31 718.11069652.  6.84 690.0 220219.
20:46:04 0.61 356.38  52.09 -6.61 1624   7.82   658.8 249845. -4.98  3.06   9.78   4.50  -6.05 0.52 0.84 0.77  0.28 717.5 783164.  7.10 666.5 299794.
20:46:44 0.61 356.38  52.08 -6.61 1624   7.83   668.2 277080. -4.09  3.31   9.35   3.39  -7.01 0.93 0.73 1.11  0.33 723.71022251.  7.51 665.9 272767.
20:47:25 0.61 356.38  52.08 -6.61 1624   7.45   672.1 257642. -4.01  4.20   8.57   4.13  -7.84 0.45 0.49 0.61  0.31 724.0 816221.  7.22 675.5 294960.
20:48:05 0.61 356.38  52.07 -6.61 1624   7.52   670.3 283214. -3.99  3.84   9.52   3.29  -7.05 0.46 0.58 0.62  0.34 716.5 953643.  6.95 668.2 247299.
20:48:46 0.61 356.38  52.07 -6.61 1624   7.62   666.4 236228.  0.00  0.00   9.57   3.44  -6.72 0.50 1.36 0.82  0.30 724.4 839714.  6.70 669.3 287995.
20:49:26 0.61 356.38  52.06 -6.61 1624   7.66   663.3 267517. -3.10  3.81  10.95   2.06  -4.94 0.26 0.33 0.51  0.32 717.31121835.  7.10 660.5 287060.
20:50:07 0.61 356.38  52.06 -6.61 1624   8.05   663.5 250781. -2.61  4.24   9.86   1.10  -6.85 0.76 1.18 1.25  0.41 703.51087739.  7.41 669.3 298650.
20:50:47 0.61 356.38  52.05 -6.61 1624   7.48   666.9 260604. -1.93  4.42   9.17  -1.20  -7.17 0.57 1.79 1.92  0.35 717.21250110.  7.08 663.1 257902.
20:51:28 0.61 356.38  52.04 -6.61 1624   8.11   677.5 267881. -1.03  3.45   7.83   1.02  -6.47 1.14 2.53 1.63  0.32 728.1 738881.  7.33 680.8 333578.
20:52:08 0.61 356.38  52.04 -6.61 1624   7.64   696.6 298598. -3.62  5.15   5.64   3.27  -7.76 1.18 0.95 1.48  0.39 719.11088363.  7.20 701.2 307694.
20:52:48 0.61 356.38  52.03 -6.61 1624   7.36   710.1 268972. -5.66  5.29   5.01   6.00  -7.88 0.98 1.32 1.01  0.32 721.0 775472.  6.74 715.2 227444.
20:53:29 0.61 356.38  52.03 -6.61 1624   7.25   679.3 286332. -5.83  3.46   7.05   6.79  -5.86 1.38 0.64 0.70  0.36 721.61322044.  6.71 677.0 261644.
20:54:10 0.61 356.38  52.02 -6.61 1624   7.63   673.6 343973. -5.55  2.90   8.64   6.38  -4.70 0.71 0.53 0.90  0.44 703.71097303.  6.62 678.1 319025.
20:54:50 0.61 356.38  52.02 -6.61 1624   7.70   688.6 269544. -7.71  2.24   7.76   8.16  -3.83 0.78 1.08 1.15  0.36 719.91152189.  6.66 688.4 228535.
20:55:31 0.61 356.38  52.01 -6.61 1624   7.79   685.3 341530. -6.83  0.99   7.29   8.72   0.06 0.70 1.13 1.14  0.34 712.2 859880.  6.78 690.0 276353.
20:56:11 0.61 356.39  52.00 -6.61 1624   7.33   690.1 279315. -6.24 -3.43   5.62   9.46   2.05 1.11 2.07 2.98  0.42 717.31083373.  6.78 692.4 221467.
20:56:52 0.61 356.39  52.00 -6.61 1624   7.04   694.7 253847. -7.02  3.00   6.07   8.83  -2.40 1.51 2.00 2.76  0.35 716.4 849693.  6.59 691.1 263827.
20:57:32 0.61 356.39  51.99 -6.61 1624   7.61   680.4 289295. -5.76  2.84   7.98   6.91  -4.40 0.63 0.84 1.26  0.34 731.7 993561.  6.83 681.1 251821.
20:58:13 0.61 356.39  51.99 -6.61 1624   8.00   695.1 279887. -6.40  2.39   7.11   8.12  -3.48 1.37 0.99 0.85  0.36 721.3 834516.  7.51 695.9 290386.
20:58:53 0.61 356.39  51.98 -6.61 1624   7.25   702.5 283993. -5.61  3.78   3.83   7.79  -7.21 0.92 1.09 1.01  0.35 724.51191898.  6.69 709.3 296155.
