1981/088   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
18:36:29 0.95 262.94 341.30 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.74 299.6  37244.
18:39:11 0.95 262.94 341.27 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.69 303.4  32764.
18:41:53 0.95 262.94 341.24 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.35 302.7  36659.
18:44:35 0.95 262.94 341.22 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.73 301.3  37289.
18:47:17 0.95 262.94 341.20 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.06 303.5  35324.
18:49:59 0.95 262.94 341.17 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.51 301.9  38059.
18:52:41 0.95 262.94 341.14 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.19 300.1  68357.
18:55:23 0.95 262.94 341.12 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.31 297.1  53301.
18:58:05 0.95 262.94 341.09 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.95 301.6  35018.
19:00:47 0.95 262.94 341.07 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.13 306.6  45888.
19:03:29 0.95 262.94 341.04 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.39 299.0  79704.
19:06:11 0.95 262.94 341.02 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.63 307.3  42867.
19:08:53 0.95 262.94 340.99 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.82 307.5  31991.
19:11:35 0.95 262.94 340.97 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.13 314.2  25331.
19:14:17 0.95 262.94 340.94 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.84 313.5  23623.
19:16:59 0.95 262.94 340.92 -1.99 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.97 309.4  29272.
19:19:41 0.95 262.94 340.89 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.84 308.6  34940.
19:22:23 0.95 262.94 340.87 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.07 304.8  38283.
19:25:05 0.95 262.94 340.84 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.40 314.4  20433.
19:27:47 0.95 262.94 340.82 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.71 317.1  29870.
19:30:29 0.95 262.94 340.79 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.71 318.5  36704.
19:33:11 0.95 262.93 340.77 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.40 320.7  21992.
19:35:53 0.95 262.93 340.74 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.44 304.5  32429.
19:38:35 0.95 262.93 340.71 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.61 299.6  57771.
19:41:17 0.95 262.93 340.69 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.19 301.1  78132.
19:43:59 0.95 262.93 340.67 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.72 299.8  58102.
19:46:41 0.95 262.93 340.64 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.43 299.4  66074.
19:49:23 0.95 262.93 340.62 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.36 299.0  42967.
19:52:05 0.95 262.93 340.59 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.35 312.4  49584.
19:54:47 0.95 262.93 340.56 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.31 314.5  34778.
19:57:29 0.95 262.93 340.54 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.51 307.4  48730.
20:00:11 0.95 262.93 340.52 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.65 313.2  32238.
20:02:53 0.95 262.93 340.49 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.47 315.4  48802.
20:05:35 0.95 262.93 340.46 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.58 306.3  34979.
20:08:17 0.95 262.93 340.44 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.75 304.3  29671.
20:10:59 0.95 262.93 340.41 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.62 303.0  54493.
20:13:41 0.95 262.93 340.39 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.44 301.3  39865.
20:16:23 0.95 262.93 340.36 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.66 305.4  58534.
20:19:05 0.95 262.93 340.34 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.03 302.1  35626.
20:21:47 0.95 262.93 340.31 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.33 312.2  37546.
20:24:29 0.95 262.93 340.29 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.52 302.9  41941.
20:27:11 0.95 262.93 340.26 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.74 311.5  39332.
20:29:53 0.95 262.92 340.24 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.33 323.3  35295.
20:32:35 0.95 262.92 340.21 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.75 331.4  29178.
20:35:17 0.95 262.92 340.19 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.18 314.3  46947.
20:37:59 0.95 262.92 340.16 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.11 309.4  37357.
20:40:41 0.95 262.92 340.14 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.21 329.7  26628.
20:43:23 0.95 262.92 340.11 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.80 316.0  34343.
20:46:05 0.95 262.92 340.09 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.21 327.5  36967.
20:48:47 0.95 262.92 340.06 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.07 323.6  25374.
20:51:29 0.95 262.92 340.03 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.05 317.5  30558.
20:54:11 0.95 262.92 340.01 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.24 313.1  28392.
20:56:53 0.95 262.92 339.99 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.86 308.3  36958.
20:59:35 0.95 262.92 339.96 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.82 323.6  19413.
21:02:17 0.95 262.92 339.93 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.08 310.8  46492.
21:04:59 0.95 262.92 339.91 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.84 305.5  40222.
21:07:41 0.95 262.92 339.88 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.72 299.6  39787.
21:10:23 0.95 262.92 339.86 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.41 305.9  43364.
21:13:05 0.95 262.92 339.84 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.93 303.4  59317.
21:15:47 0.95 262.92 339.81 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.30 308.3  43653.
21:18:29 0.95 262.92 339.78 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.43 313.1  33037.
21:21:11 0.95 262.92 339.76 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.91 303.3  47350.
21:23:53 0.95 262.92 339.73 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.51 302.0  37107.
21:26:35 0.95 262.92 339.71 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.44 301.6  36376.
21:29:17 0.95 262.91 339.68 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.11 312.0  48243.
21:31:59 0.95 262.91 339.66 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.75 307.7  37871.
21:34:41 0.95 262.91 339.63 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.47 296.8  42012.
21:37:23 0.95 262.91 339.61 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.43 294.6  66788.
21:40:05 0.95 262.91 339.58 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.37 284.1  29899.
21:42:47 0.95 262.91 339.56 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.08 283.4  48529.
21:45:29 0.95 262.91 339.53 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.42 292.0  38280.
21:48:11 0.95 262.91 339.51 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.83 294.4  48230.
21:50:53 0.95 262.91 339.48 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.54 291.4  44933.
21:53:35 0.95 262.91 339.46 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.50 308.7  28655.
21:56:17 0.95 262.91 339.43 -2.00 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.41 305.5  35145.
21:58:59 0.95 262.91 339.41 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.38 301.6  40460.
22:01:41 0.95 262.91 339.38 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.41 303.0  34320.
22:04:23 0.95 262.91 339.35 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.16 303.6  30298.
22:07:05 0.95 262.91 339.33 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.14 299.3  30064.
22:09:47 0.95 262.91 339.31 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.89 291.2  35444.
22:12:29 0.95 262.91 339.28 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.67 295.1  38273.
22:15:11 0.95 262.91 339.25 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.40 292.3  31393.
22:17:53 0.95 262.91 339.23 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.13 297.3  39222.
22:20:35 0.95 262.91 339.20 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.32 296.3  42844.
22:23:17 0.95 262.91 339.18 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.94 294.9  38208.
22:25:59 0.95 262.91 339.16 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.57 291.6  30821.
22:28:41 0.95 262.90 339.13 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.88 292.6  47505.
22:31:23 0.95 262.90 339.10 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.27 291.3  35178.
22:34:05 0.95 262.90 339.08 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.87 292.6  42993.
22:36:47 0.95 262.90 339.05 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.07 290.6  47804.
22:39:29 0.95 262.90 339.03 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.20 287.2  27888.
22:42:11 0.95 262.90 339.00 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.97 288.5  34953.
22:44:53 0.95 262.90 338.98 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.97 286.2  24545.
22:47:35 0.95 262.90 338.95 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.48 288.9  28382.
22:50:17 0.95 262.90 338.93 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.25 284.1  27479.
22:52:59 0.95 262.90 338.90 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.83 285.2  29541.
22:55:41 0.95 262.90 338.88 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.30 288.9  23522.
22:58:23 0.95 262.90 338.85 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.71 285.4  15960.
23:01:05 0.95 262.90 338.82 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.49 286.5  26621.
23:03:47 0.95 262.90 338.80 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.32 289.2  33972.
23:06:29 0.95 262.90 338.78 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.40 288.6  21274.
23:09:11 0.95 262.90 338.75 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.44 289.5  29093.
23:11:53 0.95 262.90 338.73 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.88 295.2  17519.
23:14:35 0.95 262.90 338.70 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.56 290.0  28112.
23:17:17 0.95 262.90 338.67 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.71 289.2  21294.
23:19:59 0.95 262.90 338.65 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.80 287.9  24519.
23:22:41 0.95 262.90 338.63 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.20 286.3  30545.
23:25:23 0.95 262.90 338.60 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.83 285.7  14985.
23:28:05 0.95 262.89 338.57 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.29 288.8  19289.
23:30:47 0.95 262.89 338.55 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.00 287.2  14897.
23:33:29 0.95 262.89 338.52 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.02 289.4  21255.
23:36:11 0.95 262.89 338.50 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.17 288.1  14283.
23:38:53 0.95 262.89 338.48 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.31 286.5  19520.
23:41:33 0.95 262.89 338.45 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.98 284.8  15083.
23:44:15 0.95 262.89 338.42 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.20 280.7  22993.
23:50:33 0.95 262.89 338.36 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.58 285.9  15372.
23:53:15 0.95 262.89 338.34 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.46 284.2  28872.
23:55:05 0.95 262.89 338.32 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.98 284.6  20062.
23:57:47 0.95 262.89 338.30 -2.01 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.62 286.8  15359.
