17:44:36 0.93 165.76   9.73 -5.97 1657   2.56   746.2 271519. -0.88  1.78   2.23  -0.05  -3.98 0.70 0.96 0.62  0.17 759.61038675.  2.03 743.7 246675.
17:45:16 0.93 165.76   9.72 -5.97 1657   2.45   760.4 291062.  0.00  1.99   0.64   2.48  -3.95 0.98 0.59 0.48  0.16 770.7 686698.  2.05 758.8 271883.
17:45:57 0.93 165.76   9.71 -5.97 1657   2.57   770.0 330875. -4.09  1.40   0.66   2.50  -3.99 0.94 0.73 0.55  0.16 778.6 806034.  2.33 772.4 340906.
17:46:37 0.93 165.76   9.71 -5.97 1657   2.71   747.5 321052. -1.47  1.92   2.13   1.06  -3.86 0.53 0.70 0.59  0.18 759.5 878799.  2.23 746.6 287839.
17:47:18 0.93 165.76   9.70 -5.97 1657   2.24   740.6 267257. -2.39  1.94   2.53   1.52  -3.81 0.69 0.50 0.60  0.21 767.61066118.  2.01 741.4 239918.
17:47:58 0.93 165.76   9.69 -5.97 1657   2.78   741.9 285708. -2.66  1.87   2.59   0.92  -3.66 0.84 0.70 0.64  0.17 756.1 907905.  2.25 741.2 288359.
17:48:39 0.93 165.76   9.69 -5.97 1657   2.47   760.6 240074. -3.77  1.97   0.88   2.64  -3.64 0.62 1.31 0.96  0.15 771.71159673.  2.11 764.2 300885.
17:49:19 0.93 165.76   9.68 -5.97 1657   2.61   763.7 291893. -4.26  1.71   0.17   0.68  -3.66 1.55 1.43 1.47  0.16 757.5 660087.  2.09 766.6 251301.
17:49:59 0.93 165.76   9.67 -5.97 1657   2.22   759.6 227184.  0.00  0.00   1.00  -1.45  -3.89 0.74 0.71 0.54  0.21 768.11188156.  1.97 757.5 275729.
17:50:39 0.93 165.76   9.67 -5.97 1657  -1.00    -1.0     -1. -1.00 -1.00   0.07  -0.02  -3.89 0.94 0.84 0.56 -1.00  -1.0     -1. -1.00  -1.0     -1.
17:51:16 0.93 165.76   9.66 -5.97 1657   2.54   789.9 308941. -0.86  1.44   0.00   0.00   0.00 0.00 0.00 0.00  0.19 785.8 860504.  2.01 794.1 263203.
17:52:00 0.93 165.76   9.66 -5.97 1657  -1.00    -1.0     -1. -1.00 -1.00   1.55  -1.67  -3.15 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
18:34:28 0.93 165.76   9.26 -5.98 1657   2.36   726.7 290126.  0.31 -2.12   4.40  -1.17   1.97 0.00 0.00 0.00  0.11 789.3 827239.  2.10 726.0 283733.
19:17:40 0.93 165.75   8.86 -5.98 1657   2.26   710.0 211747. -2.07 -1.04   4.83   0.88  -1.17 0.00 0.00 0.00  0.12 769.8 996263.  2.10 709.4 213827.
20:00:53 0.93 165.74   8.45 -5.98 1657   2.05   705.5 180666.  0.57 -0.23   0.00   0.00   0.00 0.00 0.00 0.00  0.12 744.31205619.  1.67 706.7 181550.
20:44:05 0.93 165.74   8.05 -5.98 1657   1.99   703.1 192465.  0.55  0.83   0.00   0.00   0.00 0.00 0.00 0.00  0.08 736.5 645949.  1.83 704.8 227496.
21:27:17 0.93 165.73   7.65 -5.98 1657   2.08   699.6 168920.  2.57 -2.72   0.00   0.00   0.00 0.00 0.00 0.00  0.07 743.3 885868.  1.63 701.9 172922.
22:10:29 0.93 165.72   7.24 -5.98 1657   1.95   694.3 174533.  2.62 -1.98   0.00   0.00   0.00 0.00 0.00 0.00  0.08 753.11174434.  1.68 693.3 169699.
22:53:41 0.93 165.72   6.84 -5.99 1657   1.94   699.1 195531.  2.56 -2.49   0.00   0.00   0.00 0.00 0.00 0.00  0.05 706.7 618299.  1.62 700.8 179627.
23:36:53 0.93 165.71   6.44 -5.99 1657   1.71   646.6 258103. -1.87 -2.19   0.00   0.00   0.00 0.00 0.00 0.00  0.07 714.01134101.  1.52 651.5 226746.
