1981/294   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
12:32:36 0.88  76.33 314.60 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.10 455.8  63416.
12:33:57 0.88  76.33 314.59 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.33 442.4  71196.
12:35:18 0.88  76.33 314.58 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.35 438.7  75481.
12:36:39 0.88  76.33 314.56 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.48 449.5  63537.
12:38:00 0.88  76.33 314.55 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.02 451.4  47899.
12:39:21 0.88  76.33 314.54 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.80 457.9  60723.
12:40:42 0.88  76.33 314.52 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.14 460.6  66259.
12:42:03 0.88  76.33 314.51 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.16 462.2  61571.
12:43:24 0.88  76.32 314.50 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.53 471.9  61094.
12:44:45 0.88  76.32 314.49 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.21 461.9  66606.
12:46:06 0.88  76.32 314.48 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.94 462.5  63368.
12:47:27 0.88  76.32 314.47 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.17 462.1  65882.
12:48:48 0.88  76.32 314.45 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.22 463.7  63098.
12:50:09 0.88  76.32 314.44 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.61 459.9  71901.
12:51:30 0.88  76.32 314.43 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.69 466.7  65080.
12:54:11 0.88  76.32 314.40 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.23 468.7  61805.
12:55:32 0.88  76.32 314.39 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.08 468.8  52053.
12:56:53 0.88  76.32 314.38 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.17 468.9  63338.
12:58:14 0.88  76.32 314.36 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.40 467.7  50270.
12:59:36 0.88  76.32 314.35 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.44 467.4  61347.
13:00:57 0.88  76.32 314.34 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.74 472.2  51053.
13:02:18 0.88  76.32 314.33 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.60 469.8  66256.
13:03:39 0.88  76.32 314.32 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.35 471.1  65658.
13:05:00 0.88  76.32 314.30 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.19 467.0  67324.
13:06:21 0.88  76.32 314.29 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.41 462.6  64248.
13:07:42 0.88  76.32 314.28 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.71 463.3  62640.
13:09:03 0.88  76.32 314.26 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.76 461.2  66002.
13:10:24 0.88  76.32 314.25 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.06 468.7  71213.
13:11:45 0.88  76.32 314.24 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.05 472.8  65901.
13:13:06 0.88  76.32 314.22 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.95 465.6  66152.
13:14:27 0.88  76.32 314.21 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.36 461.1  68653.
13:15:48 0.88  76.32 314.20 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.58 464.4  65434.
13:17:09 0.88  76.32 314.19 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.06 465.8  67480.
13:18:30 0.88  76.32 314.18 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.54 466.2  69764.
13:19:51 0.88  76.32 314.17 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.49 462.9  58385.
13:21:12 0.88  76.32 314.15 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.01 464.4  67500.
13:22:33 0.88  76.32 314.14 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.92 470.3  51147.
13:23:54 0.88  76.32 314.13 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.76 469.6  61097.
13:25:15 0.88  76.32 314.11 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.73 476.0  58761.
13:26:36 0.88  76.32 314.10 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.44 469.4  60759.
13:27:57 0.88  76.32 314.09 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.85 469.3  49227.
13:29:18 0.88  76.32 314.08 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.29 470.7  60922.
13:30:39 0.88  76.32 314.06 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.34 468.6  50198.
13:32:00 0.88  76.32 314.05 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.39 467.3  60964.
13:33:21 0.88  76.32 314.04 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.42 468.0  50419.
13:34:42 0.88  76.32 314.03 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.44 471.0  62049.
13:36:03 0.88  76.32 314.02 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.30 472.4  49822.
13:37:24 0.88  76.32 314.00 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.45 466.6  59707.
13:38:45 0.88  76.32 313.99 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.43 467.7  49848.
13:40:06 0.88  76.32 313.98 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.09 466.9  61445.
13:41:27 0.88  76.32 313.96 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.97 458.4  53281.
13:42:48 0.88  76.32 313.95 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.70 467.5  55584.
13:44:09 0.88  76.32 313.94 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.78 471.5  50059.
13:45:30 0.88  76.32 313.93 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.23 468.8  60590.
13:46:51 0.88  76.32 313.91 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.16 463.7  46752.
13:48:12 0.88  76.32 313.90 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.89 471.5  57991.
13:49:33 0.88  76.32 313.89 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.69 469.7  48854.
13:50:54 0.88  76.32 313.88 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.84 465.2  60454.
13:52:15 0.88  76.32 313.87 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.54 462.3  58381.
13:53:36 0.88  76.32 313.85 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.59 465.3  62474.
13:54:57 0.88  76.32 313.84 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.89 467.9  50043.
13:56:18 0.88  76.32 313.83 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.27 467.4  63982.
13:57:39 0.88  76.32 313.81 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.24 465.1  52089.
13:59:00 0.88  76.32 313.80 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.90 462.0  64219.
14:00:21 0.88  76.32 313.79 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.83 458.5  57689.
14:01:42 0.88  76.32 313.78 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.20 457.7  61337.
14:03:03 0.88  76.32 313.76 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.32 460.9  54850.
14:04:24 0.88  76.32 313.75 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.24 461.6  59444.
14:05:45 0.88  76.32 313.74 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.98 459.1  53304.
14:07:06 0.88  76.32 313.73 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.07 457.3  58167.
14:17:26 0.88  76.32 313.63 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.05 461.9  60337.
14:17:54 0.88  76.32 313.63 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.61 460.0  60951.
14:19:15 0.88  76.32 313.61 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.50 461.6  59483.
14:20:36 0.88  76.32 313.60 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.22 463.0  58953.
14:21:57 0.88  76.32 313.59 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.28 467.9  48555.
14:23:18 0.88  76.32 313.58 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.09 470.2  61877.
14:24:39 0.88  76.32 313.57 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.64 470.7  50101.
14:26:00 0.88  76.32 313.55 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.42 470.1  65807.
14:27:21 0.88  76.32 313.54 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.27 470.1  51348.
14:28:42 0.88  76.32 313.53 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.86 468.7  67818.
14:30:03 0.88  76.32 313.51 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.85 472.5  67435.
14:31:24 0.88  76.32 313.50 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.58 467.7  69887.
14:32:45 0.88  76.32 313.49 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.56 471.9  66165.
14:34:06 0.88  76.32 313.48 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.52 471.6  67675.
14:35:27 0.88  76.31 313.46 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.06 470.0  68227.
14:36:48 0.88  76.31 313.45 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.03 467.8  67162.
14:38:09 0.88  76.31 313.44 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.29 472.7  65505.
14:39:30 0.88  76.31 313.43 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.52 471.8  75968.
14:40:51 0.88  76.31 313.42 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.32 470.4  91551.
14:42:12 0.88  76.31 313.40 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.33 471.9  79262.
14:43:33 0.88  76.31 313.39 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.40 471.0  92337.
14:44:54 0.88  76.31 313.38 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.31 469.2  76800.
14:46:15 0.88  76.31 313.36 -3.44 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.66 475.5  79324.
14:47:36 0.88  76.31 313.35 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.24 469.7  80568.
14:48:57 0.88  76.31 313.34 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.01 471.3  78434.
14:50:18 0.88  76.31 313.33 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.00 464.1  81754.
14:51:39 0.88  76.31 313.32 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.27 468.4  94150.
14:53:00 0.88  76.31 313.30 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.77 461.9  73958.
14:54:21 0.88  76.31 313.29 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.92 453.5  72184.
14:55:42 0.88  76.31 313.28 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.11 454.0  84821.
14:57:03 0.88  76.31 313.27 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.00 459.8  75679.
14:58:24 0.88  76.31 313.25 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.14 464.0  69033.
14:59:45 0.88  76.31 313.24 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.74 473.9  66684.
15:01:06 0.88  76.31 313.23 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.35 468.5  75605.
15:02:27 0.88  76.31 313.21 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.51 473.9  66616.
15:03:48 0.88  76.31 313.20 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.23 476.2  70787.
15:05:09 0.88  76.31 313.19 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.60 471.1  47421.
15:06:30 0.88  76.31 313.18 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.86 470.4  60321.
15:07:51 0.88  76.31 313.17 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.13 469.7  48691.
15:09:12 0.88  76.31 313.15 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.76 471.5  66382.
15:10:33 0.88  76.31 313.14 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.53 471.7  70797.
15:11:54 0.88  76.31 313.13 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.74 467.7  72616.
15:13:15 0.88  76.31 313.12 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.57 470.6  53749.
15:14:36 0.88  76.31 313.10 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.93 471.8  70670.
15:15:57 0.88  76.31 313.09 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.26 474.3  61581.
15:17:18 0.88  76.31 313.08 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.21 472.8  69845.
15:18:39 0.88  76.31 313.07 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.45 475.8  69192.
15:20:00 0.88  76.31 313.05 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.42 473.3  64362.
15:21:21 0.88  76.31 313.04 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.63 468.5 102281.
15:22:42 0.88  76.31 313.03 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.31 469.8  74399.
15:24:03 0.88  76.31 313.02 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.25 467.9  48899.
15:25:24 0.88  76.31 313.00 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.76 464.1  50579.
15:26:45 0.88  76.31 312.99 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.06 459.2  54659.
15:28:06 0.88  76.31 312.98 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.34 456.2  45699.
15:29:27 0.88  76.31 312.97 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.99 461.9  53463.
15:30:48 0.88  76.31 312.95 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.72 460.8  40872.
15:32:09 0.88  76.31 312.94 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.62 462.8  43140.
15:33:30 0.88  76.31 312.93 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.44 459.5  39456.
15:34:51 0.88  76.31 312.92 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.27 455.3  48227.
15:36:12 0.88  76.31 312.90 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.37 457.9  39846.
15:37:33 0.88  76.31 312.89 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.46 458.4  42990.
15:38:54 0.88  76.31 312.88 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.44 460.1  42539.
15:40:15 0.88  76.31 312.87 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.17 466.9  46567.
15:41:36 0.88  76.31 312.85 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.18 465.6  58173.
15:42:57 0.88  76.31 312.84 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.62 467.6  45193.
15:44:18 0.88  76.31 312.83 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.22 459.4  38991.
15:45:39 0.88  76.31 312.82 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.45 457.3  49461.
15:47:00 0.88  76.31 312.80 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.51 457.1  42259.
15:48:21 0.88  76.31 312.79 -3.45 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.02 454.3  37253.
