1975/007   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
12:34:23 0.92 351.84 192.27 -2.78 1623   0.90   655.8 236975. -3.11 -1.14  -3.95   0.58   8.91 0.22 0.20 0.40  0.07 668.6 800628.  0.84 649.5 145290.
12:35:03 0.92 351.84 192.27 -2.78 1623   0.99   642.4 187787. -3.09  0.37  -3.89   0.79   8.98 0.23 0.27 0.28  0.08 694.61095224.  0.91 642.2 235997.
12:35:44 0.92 351.84 192.26 -2.78 1623   0.71   648.6 173331. -2.49 -0.92  -3.93   0.93   8.97 0.27 0.19 0.24 -1.00  -1.0     -1.  0.75 650.7  94345.
12:36:24 0.92 351.84 192.25 -2.78 1623   0.90   638.6 121505. -3.03  0.16  -3.88   0.99   8.98 0.29 0.17 0.24  0.06 674.6 847822.  0.85 644.2 165132.
12:37:05 0.92 351.84 192.25 -2.78 1623   0.98   643.1 168472. -3.23  0.05  -3.76   0.98   8.91 0.27 0.26 0.24 -1.00  -1.0     -1.  0.85 643.1 172542.
12:37:45 0.92 351.84 192.24 -2.78 1623   0.89   640.3 190135. -2.83 -0.01  -3.78   1.01   8.92 0.24 0.19 0.26 -1.00  -1.0     -1.  0.86 653.3 246145.
12:38:26 0.92 351.84 192.23 -2.78 1623   0.88   638.2 141464. -4.03 -0.46  -3.79   0.79   8.97 0.30 0.19 0.23  0.06 658.6 851850.  0.76 638.4 143501.
12:39:06 0.92 351.84 192.23 -2.78 1623   0.94   646.5 166162. -2.93 -0.93  -3.50   1.02   9.09 0.27 0.18 0.23  0.07 670.2 562373.  0.87 649.1 178948.
12:39:47 0.92 351.84 192.22 -2.78 1623   0.93   608.7 240617. -4.09 -2.70  -5.12   0.70   8.18 1.16 0.42 0.64 -1.00  -1.0     -1.  0.77 615.6 199897.
12:40:27 0.92 351.84 192.22 -2.78 1623   0.92   643.3 197068. -2.23 -1.30  -4.55   1.25   8.47 0.61 0.31 0.43 -1.00  -1.0     -1.  0.86 642.0 172591.
12:41:08 0.92 351.84 192.21 -2.78 1623   0.93   634.1 139200. -4.27 -1.39  -4.54   0.76   8.60 0.40 0.37 0.42  0.05 638.7 663621.  0.87 629.8 191428.
12:41:48 0.92 351.84 192.20 -2.78 1623   0.84   634.0 146220. -4.38 -1.08   0.00   0.00   0.00 0.00 0.00 0.00  0.07 671.2 665908.  0.84 646.0 147311.
12:42:29 0.92 351.84 192.20 -2.78 1623   0.80   646.2 168351. -3.25 -1.52  -4.03   0.54   8.87 0.28 0.12 0.38  0.08 681.7 751148.  0.92 649.5 258080.
12:43:09 0.92 351.84 192.19 -2.78 1623   0.89   644.6 215262. -2.97 -1.35  -4.04   1.07   8.78 0.22 0.36 0.39  0.05 673.0 898966.  0.78 659.9 285192.
12:43:50 0.92 351.84 192.18 -2.78 1623   0.95   648.4 183278. -2.85 -1.30  -3.99   1.41   8.78 0.22 0.19 0.26 -1.00  -1.0     -1.  0.98 651.0 256930.
12:44:30 0.92 351.84 192.18 -2.78 1623   0.91   637.3 132072. -4.30 -0.83  -4.05   1.10   8.81 0.29 0.25 0.45 -1.00  -1.0     -1.  0.86 633.4 178090.
12:45:11 0.92 351.84 192.17 -2.78 1623   0.76   645.0 162618. -3.55 -0.24  -3.87   0.44   8.90 0.32 0.31 0.56 -1.00  -1.0     -1.  0.97 653.6 230796.
12:45:51 0.92 351.84 192.17 -2.78 1623   0.80   632.2 137962. -3.78 -0.90  -4.30   0.69   8.65 0.71 0.94 0.81 -1.00  -1.0     -1.  0.77 630.3  86955.
12:47:12 0.92 351.84 192.15 -2.78 1623   0.97   650.2 188885. -5.36  0.60  -3.96   1.14   8.87 0.28 0.25 0.61 -1.00  -1.0     -1.  0.84 656.5 139999.
12:47:53 0.92 351.84 192.15 -2.78 1623   1.06   657.0 129516. -6.30  0.80  -3.74   0.43   8.91 0.30 0.71 0.58  0.09 659.51138441.  0.98 672.5 171051.
12:48:33 0.92 351.84 192.14 -2.78 1623   1.60   671.7 186384. -7.25  2.30  -3.45  -0.36   8.83 0.44 0.94 0.45  0.06 703.9 608111.  1.73 671.1 246727.
12:49:14 0.92 351.84 192.13 -2.78 1623   1.72   671.0 220375. -5.57  3.13  -2.43  -0.69   8.89 0.70 0.58 0.48  0.07 713.21401047.  1.68 666.2 199325.
12:49:54 0.92 351.84 192.13 -2.78 1623   1.46   686.0 251093. -5.58  2.21  -1.62  -0.22   8.46 1.53 1.40 1.21 -1.00  -1.0     -1.  1.72 683.5 283941.
12:50:35 0.92 351.84 192.12 -2.78 1623   1.64   635.5 187943.  0.00 -3.38  -4.68   6.92   2.90 0.34 1.18 1.21  0.07 692.31190859.  1.72 631.8 191094.
12:51:15 0.92 351.84 192.11 -2.78 1623   1.57   638.2 219342.  0.24 -3.09  -4.88   7.33   2.69 0.30 0.25 0.22  0.08 693.5 897094.  1.57 636.8 198162.
12:51:56 0.92 351.84 192.11 -2.78 1623   1.75   640.1 210607.  0.00 -2.76  -5.02   7.12   2.92 0.35 0.34 0.29  0.08 674.2 817468.  1.67 644.2 220746.
12:52:36 0.92 351.84 192.10 -2.78 1623   1.60   644.0 238125. -0.20 -0.67  -5.06   6.80   3.54 0.46 0.70 0.87  0.06 686.0 870691.  1.63 646.0 172857.
12:53:17 0.92 351.84 192.10 -2.78 1623   1.87   640.9 171402. -0.69 -0.82  -5.46   6.47   3.52 0.57 0.64 0.74  0.08 676.4 532020.  1.65 635.8 172542.
12:53:57 0.92 351.84 192.09 -2.78 1623   1.74   633.9 138790. -0.03 -2.21  -5.93   6.10   3.18 0.78 0.94 0.85  0.08 668.0 515387.  1.64 623.2 127138.
12:54:38 0.92 351.84 192.08 -2.78 1623   1.66   629.1 200699.  0.22 -3.06  -6.13   6.36   2.53 0.28 0.33 0.36  0.08 687.9 432643.  1.69 628.5 154474.
12:55:18 0.92 351.84 192.08 -2.78 1623   1.70   628.1 142383. -0.28 -2.18  -6.20   6.29   2.51 0.30 0.33 0.32  0.09 682.2 894600.  1.69 620.2 137351.
12:55:59 0.92 351.84 192.07 -2.78 1623   1.72   627.4 205283. -0.07 -1.83  -6.33   6.13   2.91 0.28 0.38 0.26  0.07 683.3 659463.  1.74 628.5 173114.
12:56:39 0.92 351.84 192.07 -2.78 1623   1.58   620.9 129461. -0.53 -3.10  -6.60   5.90   2.89 0.36 0.43 0.37  0.09 673.2 814765.  1.79 616.6 132622.
12:57:20 0.92 351.84 192.06 -2.78 1623   1.69   612.2 120485. -0.62 -3.03  -7.13   5.50   2.45 0.28 0.31 0.41  0.06 674.1 893976.  1.66 612.8 108356.
12:58:00 0.92 351.84 192.05 -2.78 1623   1.73   619.4 135941. -0.95 -2.79  -7.35   5.14   2.55 0.29 0.29 0.31  0.07 666.7 557176.  1.71 613.1 124955.
12:58:41 0.92 351.84 192.05 -2.78 1623   1.63   617.1 129691. -0.50 -2.18  -7.17   5.35   2.79 0.22 0.26 0.31  0.06 663.7 975265.  1.58 620.9 130088.
12:59:21 0.92 351.84 192.04 -2.78 1623   1.63   615.1 121177. -1.10 -2.34  -7.26   5.31   2.79 0.22 0.23 0.25  0.08 681.9 867780.  1.60 609.9 116792.
13:00:02 0.92 351.84 192.03 -2.78 1623   1.69   618.0 124890.  0.01 -1.94  -6.86   5.46   3.39 0.32 0.23 0.25  0.07 676.0 433890.  1.76 621.7 141097.
13:00:42 0.92 351.84 192.03 -2.78 1623   1.66   630.2 139271. -0.16 -1.25  -5.79   5.90   4.41 0.26 0.24 0.29  0.07 661.3 738128.  1.87 626.8 166964.
13:01:23 0.92 351.84 192.02 -2.78 1623   1.85   623.0 155137. -0.34 -1.89  -5.96   5.94   4.14 0.35 0.30 0.40  0.05 670.91058217.  1.76 620.0 148763.
13:02:03 0.92 351.84 192.02 -2.78 1623   1.53   629.1 164554. -1.21 -0.71  -6.07   5.73   4.29 0.30 0.29 0.32  0.09 686.0 955515.  1.46 624.7 130962.
13:02:44 0.92 351.84 192.01 -2.78 1623   1.78   628.7 181735. -0.65 -0.79  -5.87   5.75   4.58 0.33 0.31 0.33  0.09 690.31364248.  1.79 628.4 158184.
13:03:24 0.92 351.84 192.00 -2.78 1623   1.73   628.5 159028. -0.79 -0.93  -5.57   5.76   4.84 0.33 0.36 0.40  0.06 653.4 824433.  1.84 626.9 175183.
13:04:05 0.92 351.84 192.00 -2.78 1623   1.85   626.7 182495. -0.70 -0.64  -5.33   5.58   5.29 0.32 0.24 0.27  0.08 671.8 965910.  1.72 627.1 186510.
13:04:45 0.92 351.84 191.99 -2.78 1623   1.74   621.6 141003. -1.08 -1.48  -6.09   5.20   4.78 0.27 0.24 0.27  0.08 648.6 772224.  1.80 616.3 135282.
13:05:26 0.92 351.84 191.98 -2.78 1623   1.85   616.1 127430. -1.65 -1.17  -6.11   4.96   5.06 0.42 0.25 0.38  0.11 676.3 903955.  1.58 620.0 140960.
13:06:06 0.92 351.84 191.98 -2.78 1623   1.83   624.8 170512. -1.24 -0.90  -5.59   5.24   5.24 0.55 0.47 0.42 -1.00  -1.0     -1.  1.67 622.2 141600.
13:06:47 0.92 351.84 191.97 -2.78 1623   1.76   625.8 197695. -0.76 -0.86  -5.79   5.38   4.94 0.41 0.33 0.39  0.11 671.8 732852.  1.89 632.6 225605.
13:07:27 0.92 351.84 191.96 -2.78 1623   1.86   616.2 152827. -1.71 -1.64  -6.56   4.80   4.57 0.31 0.33 0.33  0.08 658.2 662478.  1.74 612.0 148750.
13:08:08 0.92 351.84 191.96 -2.78 1623   1.61   613.2 129142. -1.60 -1.50  -6.34   4.93   4.81 0.28 0.32 0.35  0.09 640.0 667974.  1.53 614.5 130247.
13:08:48 0.92 351.84 191.95 -2.78 1623   1.59   623.7 156433. -1.54 -0.48  -6.64   4.64   4.72 0.37 0.34 0.38  0.10 662.2 686802.  1.67 621.1 124318.
13:09:29 0.92 351.84 191.95 -2.78 1623   1.65   634.5 175329. -1.29  0.57  -5.81   4.65   5.66 0.95 0.43 0.83  0.06 705.21370485.  1.51 632.1 147691.
13:10:09 0.92 351.84 191.94 -2.78 1623   1.81   626.1 145908.  0.00  0.00  -5.49   4.74   5.91 0.60 0.42 0.39  0.09 667.9 336384.  1.69 618.7 140830.
13:10:50 0.92 351.84 191.93 -2.78 1623   1.82   617.0 182904. -2.86 -0.05  -5.61   4.88   5.75 0.39 0.41 0.42  0.06 642.9 589829.  1.95 615.5 196353.
13:11:30 0.92 351.84 191.93 -2.78 1623   1.82   630.2 164616. -1.03 -0.50  -5.49   5.23   5.53 0.24 0.29 0.30  0.08 685.61279840.  1.71 631.8 199530.
13:12:51 0.92 351.84 191.91 -2.78 1623   1.95   646.4 234529. -0.43  0.28  -4.48   5.60   6.02 0.37 0.46 0.41 -1.00  -1.0     -1.  1.83 650.7 225586.
13:13:32 0.92 351.84 191.91 -2.78 1623   1.99   642.0 231037.  0.00 -1.27  -4.70   5.81   5.49 0.49 0.39 0.53  0.09 667.1 902084.  1.82 641.4 222425.
13:14:12 0.92 351.84 191.90 -2.78 1623   1.74   636.8 207836.  1.48 -3.24  -5.06   6.35   4.54 0.49 0.55 0.76  0.06 664.3 434930.  1.74 636.7 206550.
13:14:53 0.92 351.84 191.90 -2.78 1623   1.60   647.5 173724. -0.78  1.29  -4.36   5.33   5.64 1.00 1.63 2.15  0.08 705.9 682332.  1.77 646.3 223361.
13:15:33 0.92 351.84 191.89 -2.78 1623   1.89   634.0 235127. -1.86  0.03  -4.61   5.07   6.31 0.41 0.58 0.60  0.05 665.1 494597.  1.76 629.1 187748.
13:16:14 0.92 351.84 191.88 -2.78 1623   1.73   625.0 184769. -2.00  0.13  -4.76   5.01   6.32 0.43 0.32 0.44  0.08 686.2 470689.  1.72 630.0 154029.
13:16:54 0.92 351.84 191.88 -2.78 1623   1.90   638.3 228792. -0.99 -0.18  -4.78   5.46   5.90 0.31 0.36 0.47  0.08 671.9 964247.  2.06 634.6 244131.
13:17:35 0.92 351.84 191.87 -2.78 1623   1.97   652.6 181303.  0.00 -1.36  -4.35   6.47   5.14 0.50 0.69 0.63  0.08 673.21153852.  1.91 647.9 200453.
13:18:15 0.92 351.84 191.86 -2.78 1623   1.95   642.8 226697. -0.93  0.00  -4.79   5.50   5.71 0.47 0.67 0.68  0.08 672.2 860712.  1.93 645.3 165603.
13:18:56 0.92 351.84 191.86 -2.78 1623   1.68   612.1 130068. -1.62 -1.45  -5.98   4.53   5.53 0.53 0.51 0.41  0.08 631.2 895015.  1.79 614.0 145950.
13:19:36 0.92 351.84 191.85 -2.78 1623   1.77   619.3 173058. -3.63 -0.24  -6.04   3.20   6.00 0.91 0.98 0.84  0.08 667.0 507695.  1.87 614.0 150345.
13:20:17 0.92 351.83 191.84 -2.78 1623   2.23   621.7 243485. -3.60  0.23  -6.38   2.78   5.93 0.60 0.70 0.78  0.10 663.7 915598.  2.25 616.9 243339.
13:20:57 0.92 351.83 191.84 -2.78 1623   1.77   607.1 171970. -2.54 -1.52  -6.78   3.53   5.01 0.26 0.31 0.39  0.07 661.1 516570.  1.87 606.3 153922.
13:21:38 0.92 351.83 191.83 -2.78 1623   1.83   593.2 108911. -3.38 -3.24  -7.42   3.39   4.02 0.35 0.46 0.36  0.08 672.1 670274.  1.78 592.2 110301.
13:22:18 0.92 351.83 191.83 -2.78 1623   1.82   592.0 100472. -2.98 -2.82  -7.80   3.06   3.86 0.32 0.39 0.38  0.09 683.2 956554.  1.67 593.4  69585.
13:22:59 0.92 351.83 191.82 -2.78 1623   1.91   593.6 121356. -2.87 -3.87  -8.15   3.26   3.01 0.19 0.31 0.38  0.08 636.9 799693.  1.87 591.5 105776.
13:23:39 0.92 351.83 191.81 -2.78 1623   2.00   595.1 158226. -3.58 -3.45  -8.27   2.30   3.39 0.22 0.49 0.45  0.07 662.7 477757.  1.77 590.7  81634.
13:24:20 0.92 351.83 191.81 -2.79 1623   1.84   593.0 113842. -4.49 -3.98  -8.54   1.97   2.82 0.21 0.25 0.37  0.06 684.2 790025.  1.86 589.5 104071.
13:25:00 0.92 351.83 191.80 -2.79 1623   1.91   592.7  97610. -3.31 -3.60  -8.18   2.42   3.46 0.24 0.48 0.37 -1.00  -1.0     -1.  1.65 591.7  71538.
13:26:21 0.92 351.83 191.79 -2.79 1623   1.73   594.9 110565. -2.99 -2.88  -7.92   2.85   3.97 0.23 0.46 0.41  0.08 660.4 507201.  1.80 600.2 125127.
13:27:02 0.92 351.83 191.78 -2.79 1623   2.06   600.8 209210. -4.30 -2.79  -8.31   2.14   3.40 0.45 0.65 0.54  0.08 640.2 408162.  2.19 593.8 118289.
13:27:42 0.92 351.83 191.78 -2.79 1623   1.83   585.1 103574. -4.26 -4.17  -8.32   1.96   3.62 0.25 0.34 0.44  0.05 647.3 541258.  1.93 582.3  82043.
13:28:23 0.92 351.83 191.77 -2.79 1623   1.86   586.5 113573. -3.24 -4.59  -8.28   3.16   2.78 0.24 0.36 0.41 -1.00  -1.0     -1.  1.96 586.8  93380.
13:29:03 0.92 351.83 191.76 -2.79 1623   1.80   586.6 100943. -4.17 -4.04  -8.34   2.78   2.90 0.19 0.22 0.34  0.06 654.7 679448.  1.90 582.8  68646.
13:29:44 0.92 351.83 191.76 -2.79 1623   1.76   580.6  67415. -3.96 -4.30  -8.43   2.60   2.85 0.19 0.22 0.25  0.09 633.3 497794.  1.97 584.0 113147.
13:30:24 0.92 351.83 191.75 -2.79 1623   1.95   587.6 105244. -2.79 -3.73  -8.07   3.16   3.22 0.24 0.31 0.26  0.08 659.3 730137.  1.95 591.8 111230.
13:31:05 0.92 351.83 191.75 -2.79 1623   1.89   593.9 142559. -3.19 -3.22  -7.91   3.29   3.56 0.22 0.34 0.30  0.09 642.2 465283.  1.97 590.4 125322.
13:31:45 0.92 351.83 191.74 -2.79 1623   1.89   585.7  94235. -3.88 -3.25  -7.90   2.85   3.92 0.30 0.44 0.53  0.08 648.3 604889.  1.94 582.1  82141.
13:32:26 0.92 351.83 191.73 -2.79 1623   1.77   577.6  68019. -3.98 -4.61  -8.15   2.81   3.18 0.43 0.43 0.67  0.07 713.4 792520.  1.67 577.5  58303.
13:33:06 0.92 351.83 191.73 -2.79 1623   2.02   586.8 109580. -2.66 -4.40  -8.20   3.07   2.93 0.38 0.53 0.57  0.08 637.9 984231.  1.90 585.1  68637.
13:33:47 0.92 351.83 191.72 -2.79 1623   1.66   580.7  77099. -2.53 -4.77  -8.18   3.22   3.07 0.29 0.32 0.74 -1.00  -1.0     -1.  1.86 584.5 109970.
13:34:27 0.92 351.83 191.71 -2.79 1623   1.90   578.2  96749. -3.37 -7.23  -8.63   3.13   1.40 0.21 0.35 0.52  0.27 509.4 405836.  2.04 577.0  73103.
13:35:08 0.92 351.83 191.71 -2.79 1623   1.76   575.3  68711. -4.34 -8.51  -8.83   2.62   1.04 0.24 0.38 0.65  0.08 656.3 776200.  1.70 576.1  63660.
13:35:48 0.92 351.83 191.70 -2.79 1623   1.61   572.9  56286. -3.06 -5.77  -8.59   2.90   1.99 0.18 0.33 0.26  0.08 663.4 495221.  1.81 570.2 105484.
13:36:29 0.92 351.83 191.70 -2.79 1623   1.84   588.4 130549. -2.19 -3.55  -7.70   3.48   3.81 0.35 0.37 0.71  0.09 659.7 697912.  2.03 587.2 131131.
13:37:09 0.92 351.83 191.69 -2.79 1623   1.97   579.0 101531. -3.35 -4.14  -7.67   3.56   3.77 0.36 0.63 0.45  0.08 666.0 601459.  1.78 580.6  79987.
13:38:30 0.92 351.83 191.68 -2.79 1623   1.83   625.4 177912. -3.73  1.21  -4.83   2.91   7.27 0.52 0.49 0.60  0.07 669.1 664037.  1.88 618.7 158349.
13:39:11 0.92 351.83 191.67 -2.79 1623   1.86   600.1 208564. -3.06 -1.84  -6.75   3.21   5.34 0.40 0.36 0.57  0.09 661.1 854955.  1.78 590.8 116584.
13:39:51 0.92 351.83 191.66 -2.79 1623   1.94   612.0 199169. -3.46 -0.04  -6.10   3.09   6.05 0.48 0.75 0.61  0.06 662.4 767156.  1.93 607.9 151264.
13:40:32 0.92 351.83 191.66 -2.79 1623   1.84   592.2 130166. -3.59 -2.32  -7.07   2.96   5.05 0.42 0.52 0.60  0.06 659.2 908906.  1.88 588.4 114508.
13:41:12 0.92 351.83 191.65 -2.79 1623   1.94   592.9 179169. -1.66 -4.43  -7.55   3.89   3.60 0.30 0.46 0.47  0.07 641.2 669273.  1.81 584.0 100507.
13:41:53 0.92 351.83 191.64 -2.79 1623   1.76   590.7 122964. -2.12 -3.13  -7.24   4.00   3.98 0.23 0.32 0.26  0.07 660.7 570715.  1.94 589.9 125904.
13:42:33 0.92 351.83 191.64 -2.79 1623   2.13   589.9 124211. -2.54 -2.80  -6.97   3.67   4.76 0.26 0.33 0.37  0.11 649.0 593649.  2.02 592.1 127934.
13:43:14 0.92 351.83 191.63 -2.79 1623   1.90   590.5 127083. -1.59 -3.87  -7.24   3.90   4.16 0.25 0.46 0.54  0.09 637.1 630344.  1.86 584.6 119423.
13:43:54 0.92 351.83 191.63 -2.79 1623   1.73   588.9 116659. -2.32 -2.87  -7.44   3.72   3.95 0.23 0.61 0.63  0.08 649.3 724263.  1.97 587.2 162748.
13:44:35 0.92 351.83 191.62 -2.79 1623   1.76   592.2 211345. -1.92 -4.14  -7.61   3.82   3.48 0.31 0.50 0.79  0.06 656.6 989598.  1.77 587.2 122009.
13:45:15 0.92 351.83 191.61 -2.79 1623   1.98   580.7 107355. -2.15 -5.57  -8.00   3.55   2.76 0.38 0.42 0.66  0.09 625.51049537.  2.02 580.9  69741.
13:45:55 0.92 351.83 191.61 -2.79 1623   1.83   599.5 145024. -0.83 -2.81  -6.44   4.41   4.82 0.47 0.50 0.45  0.07 660.0 903344.  1.88 593.6 134210.
13:46:36 0.92 351.83 191.60 -2.79 1623   1.83   602.3 171031.  0.69 -4.55  -6.74   4.16   4.50 0.33 1.02 1.07  0.05 692.4 780462.  1.83 596.3 159408.
13:47:17 0.92 351.83 191.59 -2.79 1623   1.75   593.3 146083. -1.93 -2.76  -7.03   3.48   4.88 0.28 0.34 0.41  0.06 669.4 649484.  1.99 586.3 125991.
13:47:57 0.92 351.83 191.59 -2.79 1623   1.63   584.8 117662. -2.57 -2.79  -7.02   3.29   4.95 0.23 0.37 0.48  0.06 645.9 422391.  1.72 592.6 134541.
13:48:38 0.92 351.83 191.58 -2.79 1623   1.81   585.7 122915. -2.36 -3.04  -7.21   3.02   4.75 0.26 0.36 0.38  0.10 633.1 653135.  1.93 586.2 120570.
13:49:18 0.92 351.83 191.58 -2.79 1623   2.15   584.0 115772. -2.87 -3.07  -7.39   2.76   4.63 0.21 0.28 0.30  0.08 633.1 871250.  1.91 581.3  84392.
13:49:59 0.92 351.83 191.57 -2.79 1623   1.97   582.0 140382. -2.92 -3.27  -7.33   2.84   4.78 0.22 0.23 0.24  0.08 667.01154060.  1.88 583.2 110867.
13:50:39 0.92 351.83 191.56 -2.79 1623   1.83   577.2 108421. -3.37 -3.62  -7.56   2.88   4.44 0.27 0.33 0.27  0.07 615.9 581435.  1.66 577.0  80809.
13:51:20 0.92 351.83 191.56 -2.79 1623   1.93   583.0 143286. -2.08 -3.48  -7.52   3.09   4.12 0.23 0.29 0.30  0.07 643.7 623431.  1.93 585.4 122668.
13:52:00 0.92 351.83 191.55 -2.79 1623   1.91   578.5 114167. -2.55 -4.27  -7.43   3.16   4.29 0.19 0.26 0.25  0.11 641.61188260.  1.95 575.5 101907.
13:52:41 0.92 351.83 191.54 -2.79 1623   1.81   594.1 156257. -2.17 -1.61  -6.79   3.22   5.23 0.27 0.27 0.34  0.09 639.7 713491.  1.87 589.7 137413.
13:53:21 0.92 351.83 191.54 -2.79 1623   1.81   588.5 131036. -2.87 -2.01  -6.58   3.43   5.37 0.22 0.28 0.30  0.13 630.9 914233.  1.89 593.9 148978.
13:54:02 0.92 351.83 191.53 -2.79 1623   1.91   594.4 132696. -1.66 -2.43  -6.59   3.62   5.13 0.25 0.41 0.42  0.07 660.3 869223.  1.73 591.6 118809.
13:54:42 0.92 351.83 191.52 -2.79 1623   1.93   594.6 115174. -0.80 -2.63  -6.37   4.01   5.09 0.34 0.67 0.43  0.09 636.71006593.  1.72 596.8 136916.
13:55:23 0.92 351.83 191.52 -2.79 1623   1.80   601.1 157144. -0.59 -2.61  -6.15   4.46   5.07 0.31 0.33 0.35  0.09 636.6 827187.  1.82 594.2 117526.
13:56:03 0.92 351.83 191.51 -2.79 1623   1.82   585.2 128184. -3.71 -2.05  -6.73   3.11   5.19 0.37 0.76 0.39  0.06 654.2 693715.  1.98 583.7 154692.
13:56:44 0.92 351.83 191.51 -2.79 1623   1.50   594.0 149436. -4.04 -2.10  -6.37   3.63   4.69 0.57 1.94 1.50  0.06 638.4 497508.  1.94 589.6 147353.
13:57:24 0.92 351.83 191.50 -2.79 1623   1.92   611.7 216360. -3.50 -0.14  -5.27   2.63   6.89 0.43 0.35 0.36  0.08 664.3 633683.  2.03 618.2 195414.
13:58:05 0.92 351.83 191.50 -2.79 1623   1.83   612.8 190717. -3.49 -0.12  -5.24   2.96   6.76 0.58 0.57 0.52  0.05 678.4 773601.  1.79 613.9 160285.
13:58:45 0.92 351.83 191.49 -2.79 1623   1.84   611.3 207219. -1.35 -1.17  -5.48   3.49   6.22 0.29 0.92 0.61  0.09 676.61309986.  1.99 616.9 216185.
13:59:26 0.92 351.83 191.48 -2.79 1623   1.87   620.5 209058. -1.44 -0.23  -5.33   3.81   6.20 0.43 0.39 0.44  0.07 657.7 962401.  1.97 626.6 196834.
14:00:06 0.92 351.83 191.48 -2.79 1623   1.86   604.7 171262. -2.91 -0.96  -5.63   2.78   6.50 0.36 0.70 0.77  0.07 662.5 466531.  1.78 601.4 167273.
14:00:47 0.92 351.83 191.47 -2.79 1623   1.80   605.1 143257. -4.70  0.43  -4.37   0.70   7.78 0.72 0.70 0.77  0.08 660.1 916351.  1.86 606.2 192273.
14:01:27 0.92 351.83 191.46 -2.79 1623   1.80   601.9 162550. -4.15  0.09  -4.80   1.16   7.44 0.80 0.90 0.75  0.06 655.4 405888.  1.85 604.8 146164.
14:02:08 0.92 351.83 191.46 -2.79 1623   1.71   623.3 206271. -3.52  1.01  -4.23   2.17   7.71 0.36 0.34 0.41  0.07 664.7 919132.  1.77 624.7 170170.
14:02:48 0.92 351.83 191.45 -2.79 1623   1.83   612.1 184980.  0.10 -1.44  -5.29   4.00   6.11 0.75 1.00 1.10  0.07 649.1 922237.  1.74 605.6 147350.
14:03:29 0.92 351.83 191.44 -2.79 1623   1.58   595.2 136939. -1.74 -2.11  -6.23   4.42   4.84 0.45 0.81 0.74  0.07 629.8 584346.  1.69 593.6 140567.
14:04:09 0.92 351.83 191.44 -2.79 1623   1.89   610.8 178207. -0.85 -1.17  -6.33   4.45   4.67 0.54 1.33 1.03 -1.00  -1.0     -1.  1.69 605.4 172126.
14:04:50 0.92 351.83 191.43 -2.79 1623   1.85   600.9 143624. -1.25 -1.68  -6.42   3.94   4.92 0.96 0.75 1.70  0.11 653.2 844093.  1.96 602.5 207957.
14:05:30 0.92 351.83 191.43 -2.79 1623   1.98   605.3 190369. -2.36 -0.64  -5.76   2.88   6.56 0.37 0.30 0.39  0.06 617.0 522183.  1.80 604.9 144855.
14:06:11 0.92 351.83 191.42 -2.79 1623   1.85   611.0 209591. -3.75 -0.17  -5.32   1.69   7.39 0.39 0.53 0.33  0.08 659.5 875823.  1.68 607.9 167250.
14:06:51 0.92 351.83 191.41 -2.79 1623   1.76   630.8 239694. -5.20  0.91  -4.35   0.56   8.01 0.53 0.41 0.65  0.08 679.1 983581.  1.73 629.2 227785.
14:08:12 0.92 351.83 191.40 -2.79 1623   1.60   644.3 244762. -6.14  1.51  -3.73  -0.06   8.47 0.39 0.34 0.33  0.09 685.21131607.  1.72 642.2 221464.
14:08:53 0.92 351.83 191.39 -2.79 1623   1.38   652.8 261040. -6.05  1.60  -2.91  -0.24   8.90 0.48 0.49 0.40  0.07 686.6 579213.  1.62 655.0 216078.
14:09:33 0.92 351.83 191.39 -2.79 1623   1.67   654.8 214385. -5.69  3.08  -2.67   0.30   8.94 0.38 0.39 0.43  0.08 659.9 659658.  1.86 652.0 173815.
14:10:14 0.92 351.83 191.38 -2.79 1623   1.63   643.1 206852. -4.98  2.51  -2.53   1.35   8.74 0.41 0.49 0.79  0.09 674.91140131.  1.79 641.4 168553.
14:10:54 0.92 351.83 191.38 -2.79 1623   1.63   629.8 173318. -0.75 -0.34  -2.90   2.74   7.98 0.98 1.78 1.37  0.07 656.8 773497.  1.66 629.0 202808.
14:11:35 0.92 351.83 191.37 -2.79 1623   1.95   637.7 217419. -1.59  0.86  -4.30   3.86   6.97 1.22 0.78 0.99  0.11 665.21070899.  1.86 638.8 188401.
14:12:15 0.92 351.83 191.36 -2.79 1623   1.69   628.4 172558. -1.78  0.88  -3.64   3.30   7.75 0.61 0.49 0.55  0.08 680.61099174.  1.78 625.0 204140.
14:12:56 0.92 351.83 191.36 -2.79 1623   1.95   622.8 190873. -0.97  0.09  -3.92   3.21   7.62 0.74 1.07 1.05  0.07 666.5 759256.  1.97 610.7 229578.
14:13:36 0.92 351.83 191.35 -2.79 1623   1.45   656.1 250083. -6.26  3.20  -2.78   0.35   8.82 0.76 0.91 0.79  0.08 678.9 736179.  1.66 663.2 242465.
