1982/054   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
12:44:23 0.91 261.43 293.78  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.99 493.5  35282.
12:47:05 0.91 261.43 293.76  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.99 487.0  40677.
12:49:47 0.91 261.43 293.73  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.11 480.8  32420.
12:52:29 0.91 261.43 293.71  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.30 478.3  36071.
12:55:11 0.91 261.43 293.68  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.96 472.6  42600.
12:57:53 0.91 261.43 293.66  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.37 470.5  51251.
13:00:35 0.91 261.43 293.63  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.83 473.9  41574.
13:03:17 0.91 261.43 293.61  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.59 473.4  37354.
13:05:59 0.91 261.43 293.58  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.56 474.5  41925.
13:08:41 0.91 261.43 293.56  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.94 476.5  39030.
13:11:23 0.91 261.43 293.53  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.30 471.3  38956.
13:14:05 0.91 261.43 293.50  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.65 473.7  36633.
13:16:47 0.91 261.43 293.48  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.71 474.9  38884.
13:19:29 0.91 261.43 293.46  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.31 476.2  38228.
13:22:11 0.91 261.43 293.43  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.64 476.4  36480.
13:24:53 0.91 261.43 293.41  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.95 472.9  36412.
13:27:35 0.91 261.43 293.38  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.29 471.9  38033.
13:30:17 0.91 261.42 293.35  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.66 471.6  44540.
13:32:59 0.91 261.42 293.33  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.35 472.8  38338.
13:35:41 0.91 261.42 293.31  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.61 467.6  39368.
13:38:23 0.91 261.42 293.28  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.44 470.4  38686.
13:41:05 0.91 261.42 293.26  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.13 467.8  42353.
13:43:47 0.91 261.42 293.23  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.53 470.6  37403.
13:46:29 0.91 261.42 293.20  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.42 467.1  35207.
13:49:11 0.91 261.42 293.18  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.87 469.4  33751.
13:51:53 0.91 261.42 293.16  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.41 466.4  22512.
13:54:35 0.91 261.42 293.13  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.06 464.7  30493.
13:57:17 0.91 261.42 293.10  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.39 463.9  27911.
13:59:59 0.91 261.42 293.08  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.54 464.3  29363.
14:02:41 0.91 261.42 293.05  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.38 463.5  26550.
14:05:23 0.91 261.42 293.03  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.50 461.6  31932.
14:08:05 0.91 261.42 293.01  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.65 463.7  31858.
14:10:47 0.91 261.42 292.98  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.08 465.1  35483.
14:13:29 0.91 261.42 292.95  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.78 461.3  35879.
14:16:11 0.91 261.42 292.93  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.46 463.1  29418.
14:18:53 0.91 261.42 292.91  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.48 461.7  29051.
14:21:35 0.91 261.42 292.88  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.44 461.4  31452.
14:24:17 0.91 261.42 292.85  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.95 466.1  42058.
14:26:59 0.91 261.42 292.83  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.97 465.7  41447.
14:29:41 0.91 261.42 292.80  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.35 463.9  43123.
14:32:23 0.91 261.42 292.78  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.48 463.3  52414.
14:35:05 0.91 261.42 292.76  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.15 464.8  46999.
14:37:47 0.91 261.42 292.73  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.77 462.9  54922.
14:40:29 0.91 261.42 292.70  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.92 458.2  61984.
14:43:11 0.91 261.41 292.68  2.45 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.20 458.5  52417.
14:45:53 0.91 261.41 292.65  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.80 459.6  50575.
14:48:35 0.91 261.41 292.63  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.05 458.6  48971.
14:51:17 0.91 261.41 292.60  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.14 466.6  50959.
14:53:59 0.91 261.41 292.58  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.02 472.9  41450.
14:56:41 0.91 261.41 292.55  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.07 467.8  57072.
14:59:23 0.91 261.41 292.53  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.22 471.4  44579.
15:02:05 0.91 261.41 292.50  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.61 469.3  51452.
15:04:47 0.91 261.41 292.48  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.88 471.2  46122.
15:07:29 0.91 261.41 292.45  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.23 467.7  45514.
15:10:11 0.91 261.41 292.43  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.30 471.5  46066.
15:12:53 0.91 261.41 292.40  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.69 470.3  52219.
15:15:35 0.91 261.41 292.38  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.70 474.0  47655.
15:18:17 0.91 261.41 292.35  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.70 470.8  50861.
15:20:59 0.91 261.41 292.33  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.88 472.2  45449.
15:23:41 0.91 261.41 292.30  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.97 468.6  44030.
15:26:23 0.91 261.41 292.28  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.62 466.7  43896.
15:29:05 0.91 261.41 292.25  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.94 467.7  44946.
15:31:47 0.91 261.41 292.23  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 19.82 471.1  43510.
15:34:29 0.91 261.41 292.20  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.55 469.3  44748.
15:37:11 0.91 261.41 292.18  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.46 470.8  44679.
15:39:53 0.91 261.41 292.15  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.94 465.5  55373.
15:42:35 0.91 261.41 292.13  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.19 462.9  41574.
15:45:17 0.91 261.41 292.10  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.22 465.0  52989.
15:47:59 0.91 261.41 292.08  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.71 473.2  40853.
15:50:41 0.91 261.41 292.05  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.08 475.2  38712.
15:53:23 0.91 261.41 292.03  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.48 463.6  35246.
15:56:05 0.91 261.40 292.00  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.85 466.9  48012.
15:58:47 0.91 261.40 291.98  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.41 474.5  41112.
16:01:29 0.91 261.40 291.95  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.68 474.6  47103.
16:04:11 0.91 261.40 291.93  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.30 472.5  44637.
16:06:53 0.91 261.40 291.90  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.50 466.1  40745.
16:09:35 0.91 261.40 291.88  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.77 458.9  47424.
16:12:17 0.91 261.40 291.85  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.94 459.2  37240.
16:14:59 0.91 261.40 291.83  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.30 461.6  39342.
16:17:41 0.91 261.40 291.80  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.89 463.8  51079.
16:20:23 0.91 261.40 291.78  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.27 463.9  38309.
16:23:05 0.91 261.40 291.75  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.16 458.6  35691.
16:25:47 0.91 261.40 291.72  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.42 460.2  45829.
16:28:29 0.91 261.40 291.70  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.67 454.9  38007.
16:31:11 0.91 261.40 291.68  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.44 463.2  35528.
16:33:53 0.91 261.40 291.65  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.42 470.7  31624.
16:36:35 0.91 261.40 291.63  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.51 466.1  34294.
16:39:17 0.91 261.40 291.60  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.69 466.9  39089.
16:41:59 0.91 261.40 291.57  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.08 465.1  32501.
16:44:41 0.91 261.40 291.55  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.11 464.8  30750.
16:47:23 0.91 261.40 291.53  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.07 463.8  29743.
16:50:05 0.91 261.40 291.50  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.31 462.9  29571.
16:52:47 0.91 261.40 291.48  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.94 462.9  34375.
16:55:29 0.91 261.40 291.45  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.96 462.2  34450.
16:58:11 0.91 261.40 291.42  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.51 461.9  30220.
17:00:53 0.91 261.40 291.40  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.50 463.1  29974.
17:03:35 0.91 261.40 291.38  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.52 458.4  42357.
17:06:17 0.91 261.40 291.35  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.00 460.3  33706.
17:08:59 0.91 261.39 291.32  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.00 459.0  45274.
17:11:41 0.91 261.39 291.30  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.77 461.3  30448.
17:14:23 0.91 261.39 291.27  2.44 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.01 462.5  33099.
17:17:05 0.91 261.39 291.25  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.68 460.6  30893.
17:19:47 0.91 261.39 291.23  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.84 457.1  49269.
17:22:29 0.91 261.39 291.20  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.74 455.3  42071.
17:25:11 0.91 261.39 291.17  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.50 457.3  51449.
17:27:53 0.91 261.39 291.15  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.78 462.8  55276.
17:30:35 0.91 261.39 291.12  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.52 464.0  49403.
17:33:17 0.91 261.39 291.10  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.18 469.2  54395.
17:35:59 0.91 261.39 291.07  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.33 464.9  52593.
17:38:41 0.91 261.39 291.05  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.24 458.7  34265.
17:41:23 0.91 261.39 291.02  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.34 454.7  49734.
17:44:05 0.91 261.39 291.00  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.55 447.1  55474.
17:46:47 0.91 261.39 290.98  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.09 457.1  52709.
17:49:29 0.91 261.39 290.95  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.87 456.7  53781.
17:52:11 0.91 261.39 290.92  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.28 458.4  47973.
17:54:53 0.91 261.39 290.90  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.72 463.6  50965.
17:57:35 0.91 261.39 290.87  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 20.98 465.8  42532.
18:00:17 0.91 261.39 290.85  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.09 468.1  41756.
18:02:59 0.91 261.39 290.82  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.02 467.5  41541.
18:05:41 0.91 261.39 290.80  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.70 467.0  42051.
18:08:23 0.91 261.39 290.77  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.18 467.0  37445.
18:11:05 0.91 261.39 290.75  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.51 463.1  33803.
18:13:47 0.91 261.39 290.72  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 18.83 463.5  34473.
18:16:29 0.91 261.39 290.70  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.82 462.3  35753.
18:19:11 0.91 261.39 290.67  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.84 457.5  33677.
18:21:53 0.91 261.39 290.65  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.97 455.7  37877.
18:24:35 0.91 261.38 290.62  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.93 457.7  33144.
18:27:17 0.91 261.38 290.60  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.50 458.6  40102.
18:29:59 0.91 261.38 290.57  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.13 464.5  42152.
18:32:41 0.91 261.38 290.55  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.24 465.6  45413.
18:35:23 0.91 261.38 290.52  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.91 464.9  40554.
18:38:05 0.91 261.38 290.50  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.05 466.2  46956.
18:40:47 0.91 261.38 290.47  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.28 465.2  39436.
18:43:29 0.91 261.38 290.45  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.37 466.6  45595.
18:46:11 0.91 261.38 290.42  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.08 467.2  39878.
18:48:53 0.91 261.38 290.40  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.74 466.4  41070.
18:51:35 0.91 261.38 290.37  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.41 459.1  32907.
18:54:17 0.91 261.38 290.35  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.62 456.5  38735.
18:56:59 0.91 261.38 290.32  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.58 459.2  37542.
18:59:41 0.91 261.38 290.30  2.43 1719  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 22.18 458.1  33641.
