1981/043   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
12:14:21 0.93 275.68 230.75  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.28 348.5  51394.
12:15:42 0.93 275.68 230.74  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.85 347.1  53684.
12:17:03 0.93 275.68 230.73  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.33 345.5  58937.
12:18:24 0.93 275.68 230.72  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.00 354.0  48733.
12:19:45 0.93 275.68 230.70  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.56 350.7  46667.
12:21:06 0.93 275.68 230.69  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.09 349.1  55454.
12:22:27 0.93 275.68 230.68  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.94 347.7  45800.
12:23:48 0.93 275.68 230.66  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.10 347.8  49435.
12:25:09 0.93 275.67 230.65  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.73 347.7  46856.
12:26:30 0.93 275.67 230.64  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.84 348.8  52836.
12:27:51 0.93 275.67 230.63  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.46 352.5  47993.
12:29:12 0.93 275.67 230.62  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.75 355.0  52427.
12:30:33 0.93 275.67 230.60  2.05 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.87 351.7  45335.
12:31:54 0.93 275.67 230.59  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.31 352.3  55344.
12:33:15 0.93 275.67 230.58  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.93 351.0  44007.
12:34:36 0.93 275.67 230.56  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.67 352.1  52687.
12:35:57 0.93 275.67 230.55  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.50 349.1  46485.
12:37:18 0.93 275.67 230.54  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.54 347.2  53807.
12:38:39 0.93 275.67 230.53  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.92 349.2  44705.
12:40:00 0.93 275.67 230.51  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.59 346.9  53330.
12:41:21 0.93 275.67 230.50  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.54 348.0  47278.
12:42:42 0.93 275.67 230.49  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.38 341.7  45781.
12:44:03 0.93 275.67 230.48  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.76 340.1  55367.
12:45:24 0.93 275.67 230.46  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.24 341.9  56822.
12:46:45 0.93 275.67 230.45  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.84 342.8  52986.
12:48:06 0.93 275.67 230.44  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.24 343.9  54659.
12:49:27 0.93 275.67 230.43  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.28 338.7  59778.
12:50:48 0.93 275.67 230.41  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.71 340.5  46622.
12:52:09 0.93 275.67 230.40  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.90 348.0  43942.
12:53:30 0.93 275.67 230.39  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.02 343.6  53918.
12:54:51 0.93 275.67 230.38  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.52 344.8  52472.
12:56:12 0.93 275.67 230.36  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.94 341.6  44413.
12:57:33 0.93 275.67 230.35  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.15 344.3  48483.
12:58:54 0.93 275.67 230.34  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.31 339.9  47012.
13:00:15 0.93 275.67 230.33  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.00 339.5  57449.
13:01:36 0.93 275.67 230.31  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.63 350.0  52212.
13:02:57 0.93 275.67 230.30  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.91 333.0  76975.
13:04:18 0.93 275.67 230.29  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.57 338.2  75036.
13:05:39 0.93 275.67 230.27  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.72 339.1  64368.
13:07:00 0.93 275.67 230.26  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.71 342.5  62279.
13:08:21 0.93 275.67 230.25  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.28 342.6  59538.
13:09:42 0.93 275.67 230.24  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.33 337.7  76654.
13:11:03 0.93 275.67 230.23  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.65 337.2  63660.
13:12:24 0.93 275.67 230.21  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.16 338.2  72584.
13:13:45 0.93 275.67 230.20  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.37 339.1  64414.
13:15:06 0.93 275.67 230.19  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.38 338.4  72860.
13:16:27 0.93 275.67 230.17  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.39 336.7  61977.
13:17:48 0.93 275.67 230.16  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.95 336.8  75725.
13:19:09 0.93 275.67 230.15  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.10 337.5  61873.
13:20:30 0.93 275.67 230.14  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.06 335.6  80669.
13:21:51 0.93 275.67 230.12  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.18 336.3  67006.
13:23:12 0.93 275.67 230.11  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.77 340.5  71573.
13:24:33 0.93 275.67 230.10  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.38 345.0  60577.
13:25:54 0.93 275.67 230.09  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.51 328.7  56000.
13:27:15 0.93 275.67 230.08  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.76 340.6  58086.
13:28:36 0.93 275.66 230.06  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.08 339.5  49630.
13:29:57 0.93 275.66 230.05  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.66 341.1  55341.
13:31:18 0.93 275.66 230.04  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.94 337.4  48873.
13:32:39 0.93 275.66 230.02  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.01 336.8  56198.
13:34:00 0.93 275.66 230.01  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.43 338.1  48207.
13:35:21 0.93 275.66 230.00  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.88 335.8  59794.
13:36:42 0.93 275.66 229.99  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.74 336.8  48548.
13:38:03 0.93 275.66 229.97  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.87 336.6  60402.
13:39:24 0.93 275.66 229.96  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.53 334.2  55266.
13:40:45 0.93 275.66 229.95  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.60 334.9  57582.
13:42:06 0.93 275.66 229.94  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.29 333.6  57309.
13:43:27 0.93 275.66 229.92  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.44 336.2  59437.
13:44:48 0.93 275.66 229.91  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.78 333.5  56504.
13:46:09 0.93 275.66 229.90  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.61 336.5  57429.
13:47:30 0.93 275.66 229.88  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.99 325.7  62880.
13:48:51 0.93 275.66 229.87  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.02 331.5  62653.
13:50:12 0.93 275.66 229.86  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.67 330.3  56176.
13:51:33 0.93 275.66 229.85  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.87 329.9  64332.
13:52:54 0.93 275.66 229.84  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.58 330.9  58398.
13:54:15 0.93 275.66 229.82  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.47 331.1  62770.
13:55:36 0.93 275.66 229.81  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.30 331.3  57069.
13:56:57 0.93 275.66 229.80  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.46 331.7  65616.
13:58:18 0.93 275.66 229.78  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.42 333.4  57423.
13:59:39 0.93 275.66 229.77  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.03 334.3  64466.
14:01:00 0.93 275.66 229.76  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.80 332.4  79938.
14:02:21 0.93 275.66 229.75  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.82 335.3  75345.
14:03:42 0.93 275.66 229.73  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.29 338.1  74627.
14:05:03 0.93 275.66 229.72  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.42 337.1  66070.
14:06:24 0.93 275.66 229.71  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.37 342.6  67821.
14:07:45 0.93 275.66 229.70  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.12 337.9  67951.
14:09:06 0.93 275.66 229.69  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.17 335.6  81744.
14:10:27 0.93 275.66 229.67  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.50 337.4  70644.
14:11:48 0.93 275.66 229.66  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.49 334.8  87569.
14:13:09 0.93 275.66 229.65  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.81 343.0  60369.
14:14:30 0.93 275.66 229.63  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.65 341.8  70313.
14:15:51 0.93 275.66 229.62  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.38 338.8  70758.
14:17:12 0.93 275.66 229.61  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.14 341.5  71616.
14:18:33 0.93 275.66 229.60  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.56 345.5  59060.
14:19:54 0.93 275.66 229.58  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.86 345.0  63196.
14:21:15 0.93 275.66 229.57  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.99 341.7  64303.
14:22:36 0.93 275.66 229.56  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.45 342.3  69290.
14:23:57 0.93 275.66 229.55  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.61 339.9  64579.
14:25:18 0.93 275.66 229.53  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.12 338.9  72834.
14:26:39 0.93 275.66 229.52  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.39 343.2  63654.
14:28:00 0.93 275.66 229.51  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.49 340.7  74507.
14:29:21 0.93 275.65 229.49  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.60 338.5  68812.
14:30:42 0.93 275.65 229.48  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.23 338.4  74438.
14:32:03 0.93 275.65 229.47  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.08 336.7  69530.
14:33:24 0.93 275.65 229.46  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.79 340.5  74334.
14:34:45 0.93 275.65 229.45  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.80 341.5  65869.
14:36:06 0.93 275.65 229.44  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.97 340.3  70433.
14:37:27 0.93 275.65 229.42  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.50 339.8  59466.
14:38:48 0.93 275.65 229.41  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.64 337.8  69660.
14:40:09 0.93 275.65 229.40  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.76 334.6  68445.
14:41:30 0.93 275.65 229.38  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.69 337.9  69043.
14:42:51 0.93 275.65 229.37  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.43 335.1  66269.
14:44:12 0.93 275.65 229.36  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.10 345.5  63121.
14:45:33 0.93 275.65 229.34  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.47 343.5  64758.
14:46:54 0.93 275.65 229.33  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.71 347.5  56241.
14:48:15 0.93 275.65 229.32  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.66 349.3  46239.
14:49:36 0.93 275.65 229.31  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.97 348.3  54584.
14:50:57 0.93 275.65 229.30  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 30.66 349.7  45553.
14:52:18 0.93 275.65 229.28  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.45 348.7  56627.
14:53:39 0.93 275.65 229.27  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.65 349.7  49636.
14:55:00 0.93 275.65 229.26  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.04 348.1  61178.
14:56:21 0.93 275.65 229.24  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.09 351.7  67227.
14:57:42 0.93 275.65 229.23  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.57 350.3  66584.
14:59:03 0.93 275.65 229.22  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.21 354.8  68448.
15:00:24 0.93 275.65 229.21  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.70 351.3  66174.
15:01:45 0.93 275.65 229.20  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.93 352.5  63972.
15:03:06 0.93 275.65 229.18  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.36 350.4  62744.
15:04:27 0.93 275.65 229.17  2.04 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.84 353.4  64086.
15:05:48 0.93 275.65 229.16  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.81 353.1  61818.
15:07:09 0.93 275.65 229.14  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.22 353.8  63751.
15:08:30 0.93 275.65 229.13  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.76 353.3  60938.
15:09:51 0.93 275.65 229.12  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.78 349.5  50374.
15:11:12 0.93 275.65 229.10  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.22 351.1  62120.
15:12:33 0.93 275.65 229.09  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.05 353.1  66824.
15:13:54 0.93 275.65 229.08  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.35 355.1  58856.
15:15:15 0.93 275.65 229.07  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.21 353.2  48353.
15:16:36 0.93 275.65 229.06  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.46 351.6  58869.
15:17:57 0.93 275.65 229.05  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.22 355.3  61022.
15:19:18 0.93 275.65 229.03  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.53 354.0  59944.
15:20:39 0.93 275.65 229.02  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.63 355.9  66418.
15:22:00 0.93 275.65 229.01  2.03 1705  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.48 358.7  97954.
