1981/293   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
16:23:00 0.89  76.44 325.79 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.90 452.9 242975.
16:24:21 0.89  76.44 325.78 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.79 455.6 306505.
16:25:42 0.89  76.44 325.76 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.22 462.8 272455.
16:27:03 0.89  76.44 325.75 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.90 481.0 217907.
16:28:24 0.89  76.44 325.74 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.74 470.2 226807.
16:29:45 0.89  76.44 325.73 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.11 466.3 262664.
16:31:06 0.89  76.44 325.72 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 60.24 465.6 330427.
16:32:27 0.89  76.44 325.70 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 59.67 452.5 338243.
16:33:48 0.89  76.44 325.69 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.34 449.1 298563.
16:35:09 0.89  76.44 325.68 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.49 458.4 339675.
16:36:30 0.89  76.44 325.66 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.24 466.6 272841.
16:37:51 0.89  76.44 325.65 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.09 442.1 370597.
16:39:12 0.89  76.44 325.64 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.68 441.7 298787.
16:40:33 0.89  76.44 325.63 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.51 459.1 273273.
16:41:54 0.89  76.44 325.61 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.56 457.9 257957.
16:43:15 0.89  76.44 325.60 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.40 448.5 310887.
16:44:36 0.89  76.44 325.59 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 59.56 457.3 280998.
16:45:57 0.89  76.44 325.58 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 53.58 445.2 259250.
16:47:18 0.89  76.44 325.57 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.93 446.6 279751.
16:48:39 0.89  76.44 325.55 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.18 455.4 349300.
16:50:00 0.89  76.44 325.54 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.41 461.8 274089.
16:51:21 0.89  76.44 325.53 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.29 468.3 282333.
16:52:42 0.89  76.44 325.51 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.11 509.8 239876.
16:54:03 0.89  76.44 325.50 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.46 487.8 233571.
16:55:24 0.89  76.44 325.49 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 65.25 498.0 337326.
16:56:45 0.89  76.44 325.48 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.36 525.1 264236.
16:58:06 0.89  76.44 325.46 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.55 457.2 291120.
16:59:27 0.89  76.44 325.45 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.95 479.9 232193.
17:00:48 0.89  76.43 325.44 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.67 457.2 283451.
17:02:09 0.89  76.43 325.43 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 57.98 444.2 345012.
17:03:30 0.89  76.43 325.42 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.83 442.3 326951.
17:04:51 0.89  76.43 325.40 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 58.81 439.6 339964.
17:06:12 0.89  76.43 325.39 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.28 443.4 304312.
17:07:33 0.89  76.43 325.38 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.24 445.6 326834.
17:08:54 0.89  76.43 325.36 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.48 458.1 273348.
17:10:15 0.89  76.43 325.35 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.55 462.1 277383.
17:11:36 0.89  76.43 325.34 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.20 460.3 270964.
17:12:57 0.89  76.43 325.33 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 51.76 468.8 267114.
17:14:18 0.89  76.43 325.31 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 56.93 462.6 265126.
17:15:39 0.89  76.43 325.30 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.17 449.1 255719.
17:17:00 0.89  76.43 325.29 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.15 448.3 273296.
17:18:21 0.89  76.43 325.28 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.21 446.0 261550.
17:19:42 0.89  76.43 325.27 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.14 450.1 278844.
17:21:03 0.89  76.43 325.25 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 52.90 449.6 301181.
17:22:23 0.89  76.43 325.24 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 54.60 446.6 285436.
17:23:44 0.89  76.43 325.23 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 50.92 432.1 254319.
17:58:50 0.89  76.43 324.90 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.55 429.4 255339.
18:00:12 0.89  76.43 324.89 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.29 430.7 197847.
18:01:33 0.89  76.43 324.88 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.90 434.2 262683.
18:02:54 0.89  76.43 324.87 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.29 429.4 305836.
18:04:15 0.89  76.43 324.85 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.29 421.7 270986.
18:05:36 0.89  76.43 324.84 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.09 433.8 261530.
18:06:57 0.89  76.43 324.83 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.52 433.0 230244.
18:08:18 0.89  76.43 324.82 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.84 437.0 170317.
18:09:39 0.89  76.43 324.80 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.36 434.3 210630.
18:11:00 0.89  76.43 324.79 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 35.09 444.8 135201.
18:12:21 0.89  76.43 324.78 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.30 417.9 164661.
18:13:42 0.89  76.43 324.76 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.71 430.2 179513.
18:15:03 0.89  76.43 324.75 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.82 443.4 181612.
18:16:24 0.89  76.43 324.74 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.43 435.9 166620.
18:17:45 0.89  76.43 324.73 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.54 432.0 228562.
18:19:06 0.89  76.43 324.72 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.81 439.6 164778.
18:20:27 0.89  76.43 324.70 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.07 442.6 192279.
18:21:48 0.89  76.43 324.69 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.04 474.5 197487.
18:23:09 0.89  76.43 324.68 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.67 437.3 230670.
18:24:30 0.89  76.43 324.67 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.87 454.5 244239.
18:25:51 0.89  76.43 324.65 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.60 439.6 227012.
18:27:12 0.89  76.43 324.64 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.37 447.2 251931.
18:28:33 0.89  76.43 324.63 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.83 447.7 201612.
18:29:54 0.89  76.43 324.61 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.93 463.3 192699.
18:31:15 0.89  76.43 324.60 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.50 480.9 208996.
18:32:36 0.89  76.43 324.59 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.18 504.7 190009.
18:33:57 0.89  76.43 324.58 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.19 514.9 168910.
18:35:18 0.89  76.43 324.57 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.26 509.7 212862.
18:36:39 0.89  76.43 324.55 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.60 513.8 238291.
18:38:00 0.89  76.43 324.54 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.10 510.7 211319.
18:39:21 0.89  76.43 324.53 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.06 507.7 284643.
18:40:42 0.89  76.43 324.52 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.30 513.6 217689.
18:42:03 0.89  76.43 324.50 -3.36 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.04 516.4 212323.
18:43:24 0.89  76.43 324.49 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.53 508.2 192663.
18:44:45 0.89  76.42 324.48 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.07 509.5 166376.
18:46:06 0.89  76.42 324.46 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.22 506.7 213671.
18:47:27 0.89  76.42 324.45 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.83 516.2 218199.
18:48:48 0.89  76.42 324.44 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.08 512.9 198575.
18:50:09 0.89  76.42 324.43 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.54 516.5 165307.
18:51:30 0.89  76.42 324.42 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.22 521.1 174702.
18:52:51 0.89  76.42 324.40 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.04 518.0 223241.
18:54:12 0.89  76.42 324.39 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.77 492.9 160782.
18:55:33 0.89  76.42 324.38 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.04 517.6 212290.
18:56:54 0.89  76.42 324.37 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.27 512.0 200092.
18:58:15 0.89  76.42 324.35 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.35 531.5 218550.
18:59:36 0.89  76.42 324.34 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.45 520.9 174130.
19:00:57 0.89  76.42 324.33 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.83 522.3 213141.
19:02:18 0.89  76.42 324.31 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.62 521.8 181943.
19:03:39 0.89  76.42 324.30 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.37 526.1 208314.
19:05:00 0.89  76.42 324.29 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.84 523.3 177694.
19:06:21 0.89  76.42 324.28 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.99 511.5 216503.
19:07:42 0.89  76.42 324.27 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.29 515.6 201759.
19:09:03 0.89  76.42 324.25 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.96 516.1 169095.
19:10:24 0.89  76.42 324.24 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 36.15 526.6 172240.
19:11:45 0.89  76.42 324.23 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.24 520.9 212348.
19:13:06 0.89  76.42 324.22 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.02 519.3 173390.
19:14:27 0.89  76.42 324.20 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 31.66 521.1 230546.
19:15:48 0.89  76.42 324.19 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.42 526.3 255257.
19:17:09 0.89  76.42 324.18 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 33.85 537.8 259510.
19:18:30 0.89  76.42 324.16 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 34.00 539.9 270733.
19:19:51 0.89  76.42 324.15 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 32.40 518.4 225333.
19:21:12 0.89  76.42 324.14 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.38 508.2 232440.
19:22:33 0.89  76.42 324.13 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.38 510.7 237998.
19:23:54 0.89  76.42 324.12 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.74 506.5 215672.
19:25:15 0.89  76.42 324.10 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.62 506.5 287927.
19:26:36 0.89  76.42 324.09 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.64 502.3 236884.
19:27:57 0.89  76.42 324.08 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.94 503.0 263629.
19:29:18 0.89  76.42 324.07 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 39.26 503.8 233064.
19:30:39 0.89  76.42 324.05 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 38.26 496.1 223296.
19:32:00 0.89  76.42 324.04 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 37.30 497.9 231800.
19:33:21 0.89  76.42 324.03 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.51 494.1 235465.
19:34:42 0.89  76.42 324.01 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 40.41 503.0 241929.
19:36:03 0.89  76.42 324.00 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.99 496.4 303419.
19:37:24 0.89  76.42 323.99 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.49 504.6 263590.
19:38:45 0.89  76.42 323.98 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.68 500.4 317595.
19:40:06 0.89  76.42 323.97 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.48 499.7 302328.
19:41:27 0.89  76.42 323.95 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.27 503.9 314870.
19:42:48 0.89  76.42 323.94 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.10 500.2 298852.
19:44:09 0.89  76.42 323.93 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.95 500.7 304998.
19:45:30 0.89  76.42 323.92 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 48.55 492.6 330856.
19:46:51 0.89  76.42 323.90 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.62 512.4 309149.
19:48:12 0.89  76.42 323.89 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.23 520.5 316082.
19:49:33 0.89  76.42 323.88 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 41.29 490.8 248078.
19:50:54 0.89  76.42 323.86 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.66 502.1 326126.
19:52:15 0.89  76.42 323.85 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 43.89 509.0 294502.
19:53:36 0.89  76.42 323.84 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.53 496.2 289915.
19:54:57 0.89  76.42 323.83 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.09 492.6 246704.
19:56:18 0.89  76.42 323.82 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.52 493.0 300898.
19:57:39 0.89  76.42 323.80 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 44.19 491.2 244742.
19:59:00 0.89  76.42 323.79 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 45.87 489.5 295584.
20:00:21 0.89  76.42 323.78 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 42.49 486.9 222117.
20:01:42 0.89  76.42 323.77 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 47.48 499.8 284071.
20:03:03 0.89  76.42 323.75 -3.37 1714  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 46.10 492.3 245639.
