1978/115   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 6:42:08 0.31  42.90 197.07  0.24 1667  70.41   376.6  76417.  4.51  3.34  43.22 -47.33   7.15 0.84 0.88 1.15  6.01 356.9 242374. 55.99 371.9  73662.
 6:42:49 0.31  42.90 197.06  0.24 1667  68.53   370.2  69767.  3.92  2.53  44.47 -46.06   8.53 0.63 0.66 0.64  4.53 367.9 243141. 52.72 366.8  59271.
 6:43:29 0.31  42.90 197.06  0.25 1667  68.46   368.4  57826.  3.61  2.54  46.17 -43.44   9.83 0.59 0.59 0.55  5.90 364.3 322468. 54.66 365.6  70501.
 6:44:10 0.31  42.91 197.06  0.25 1667  70.54   369.1  70277.  3.51  2.33  45.84 -43.61   9.20 0.49 0.48 0.47  6.05 356.9 308344. 55.95 364.6  68958.
 6:44:50 0.31  42.91 197.06  0.25 1667  68.47   368.7  59278.  3.77  2.76  45.73 -43.56   8.85 0.57 0.63 0.57  6.72 362.0 303107. 55.26 366.0  73620.
 6:45:31 0.31  42.91 197.05  0.25 1667  71.17   370.0  70111.  3.73  2.70  45.68 -43.58   8.89 0.42 0.44 0.47  6.78 359.5 301171. 54.92 365.1  68757.
 6:46:11 0.31  42.92 197.05  0.25 1667  69.22   367.4  56088.  3.45  2.43  46.45 -42.69   9.52 0.66 0.75 0.62  4.85 366.4 323442. 54.94 364.8  70475.
 6:46:52 0.31  42.92 197.05  0.25 1667  71.84   367.0  69699.  3.42  2.73  46.77 -42.67   9.17 0.73 0.94 0.67  3.96 370.2 227314. 56.14 362.9  68952.
 6:47:32 0.31  42.92 197.04  0.25 1667  68.90   366.2  58774.  3.79  2.60  46.58 -43.18   8.56 0.57 0.70 0.62  4.49 369.0 331005. 56.53 362.8  70742.
 6:48:13 0.31  42.92 197.04  0.25 1667  69.47   367.1  68929.  3.71  3.17  46.89 -42.82   7.30 0.72 0.85 0.76  5.46 361.0 296285. 54.35 362.1  68669.
 6:48:53 0.31  42.92 197.03  0.25 1667  68.44   363.4  56637.  3.16  3.62  46.16 -43.39   6.60 1.38 1.30 0.77  4.97 367.3 318258. 52.34 358.8  57598.
 6:49:34 0.31  42.93 197.03  0.25 1667  72.09   372.5  69117.  4.20  2.80  44.78 -44.84   7.08 0.67 0.81 0.80  4.22 370.5 232862. 54.59 368.2  61263.
 6:50:14 0.31  42.93 197.03  0.25 1667  65.78   370.4  57186.  4.45  3.82  44.66 -45.10   6.69 0.78 0.81 0.98  5.07 369.8 285747. 52.94 366.4  70186.
 6:50:55 0.31  42.93 197.02  0.25 1667  69.20   374.3  69189.  4.74  3.39  43.81 -45.84   7.20 0.51 0.72 0.71  5.19 364.3 242530. 53.66 369.5  61386.
 6:51:35 0.31  42.94 197.02  0.25 1667  70.28   371.4  73526.  4.17  2.86  44.39 -45.16   8.17 0.58 0.64 0.48  6.07 366.9 289061. 55.57 366.2  72590.
 6:52:16 0.31  42.94 197.02  0.25 1667  70.68   371.7  68663.  4.33  3.34  44.14 -45.17   8.56 0.54 0.66 0.66  6.28 359.7 323715. 53.65 367.8  60418.
 6:52:56 0.31  42.94 197.01  0.25 1667  73.41   373.1  71512.  4.30  2.24  44.15 -45.21   9.27 0.60 0.87 0.73  5.39 367.1 318817. 57.87 367.6  72431.
 6:53:37 0.31  42.94 197.01  0.25 1667  63.60   377.3  55185.  5.00  3.22  42.50 -46.94   7.50 2.06 1.91 1.43  4.70 367.7 246220. 49.93 370.9  55753.
 6:54:17 0.31  42.95 197.01  0.25 1667  73.48   382.4  76722.  5.26  3.08  40.76 -48.32   7.34 0.77 0.79 0.75  4.77 377.3 222013. 57.48 375.7  74581.
 6:54:58 0.31  42.95 197.00  0.25 1667  70.38   380.3  63472.  5.19  3.16  42.23 -47.04   8.39 1.52 1.32 1.49  4.77 375.9 315451. 56.35 375.6  78821.
 6:55:38 0.31  42.95 197.00  0.25 1667  69.55   368.2  59431.  3.76  2.34  45.30 -44.39  10.16 0.65 0.67 1.23  3.54 368.3 336241. 55.17 365.2  70683.
 6:56:19 0.31  42.96 197.00  0.25 1667  73.21   368.6  68952.  3.96  3.23  45.98 -44.42   7.85 0.46 0.42 0.40  3.08 378.7 300054. 56.49 363.4  69579.
 6:56:59 0.31  42.96 196.99  0.25 1667  71.62   369.5  58579.  4.29  3.20  45.42 -45.06   7.89 0.47 0.43 0.42  3.28 372.4 329173. 56.56 366.0  71343.
 6:57:40 0.31  42.96 196.99  0.25 1667  73.36   371.9  69264.  4.52  2.96  43.11 -47.14   8.81 2.36 1.76 1.30  2.87 378.0 316374. 55.95 367.7  59947.
 6:58:20 0.31  42.96 196.99  0.25 1667  70.55   382.4  72252.  5.72  2.77  40.98 -49.24   8.32 0.88 1.00 0.94  4.67 372.5 345883. 55.49 375.8  70118.
 6:59:01 0.31  42.97 196.98  0.25 1667  66.28   377.6  58154.  5.04  2.61  42.69 -47.98   8.32 1.21 1.22 0.74  3.83 371.2 231433. 52.65 370.7  59405.
 6:59:41 0.31  42.97 196.98  0.25 1667  71.42   373.2  67646.  4.69  3.14  43.90 -47.30   7.93 0.70 0.75 0.44  3.38 371.5 345870. 55.46 368.1  70521.
 7:00:22 0.31  42.97 196.98  0.26 1667  71.33   375.2  67649.  5.18  2.85  43.33 -47.99   8.76 0.34 0.37 0.53  2.86 373.5 220245. 55.58 370.0  59824.
 7:01:02 0.31  42.98 196.98  0.26 1667  71.58   375.0  69770.  5.02  2.40  43.56 -47.29  10.59 0.34 0.55 1.13  3.38 373.4 320883. 57.16 370.2  70768.
 7:01:43 0.31  42.98 196.97  0.26 1667  75.27   373.1  69777.  4.36  1.19  43.89 -45.79  13.17 0.43 0.87 0.91  3.44 372.8 211267. 56.24 369.3  62046.
 7:02:23 0.31  42.98 196.97  0.26 1667  70.85   374.2  67721.  4.64  1.45  43.46 -46.11  12.86 1.03 2.12 1.95  4.23 370.7 317998. 55.26 370.5  68854.
 7:03:04 0.31  42.98 196.97  0.26 1667  76.14   371.7  74244.  3.27  0.75  42.76 -46.12  11.11 1.80 2.70 2.62  4.23 368.8 244518. 58.32 369.2  65249.
 7:03:44 0.31  42.98 196.96  0.26 1667  78.93   373.2  75533.  3.32  0.79  44.58 -40.65  17.34 2.48 4.92 4.03  5.44 371.4 322143. 60.71 370.6  76423.
 7:04:25 0.31  42.99 196.96  0.26 1667  86.01   391.1  94053.  5.07  2.07  40.27 -45.18  13.50 2.24 4.50 2.00 -1.00  -1.0     -1. 67.54 384.1  93315.
 7:05:05 0.31  42.99 196.95  0.26 1667  83.59   375.7  88657.  3.11  0.43  43.72 -41.42  14.91 1.09 1.44 1.15  4.85 375.7 253393. 65.85 372.5  87276.
 7:05:46 0.31  42.99 196.95  0.26 1667  84.36   383.3  95099.  3.27  0.05  40.83 -44.13  15.20 2.72 2.95 2.14  3.20 390.3 246259. 67.13 379.2  94978.
 7:06:26 0.31  43.00 196.95  0.26 1667  87.11   382.8  89609.  4.58  1.83  39.97 -45.64  12.61 1.04 1.11 1.46  4.63 377.7 261163. 66.92 377.5  87546.
 7:07:07 0.31  43.00 196.94  0.26 1667  86.59   369.2  80906.  0.00 -4.42  50.34 -23.85  22.69 4.62 8.63 8.00 -1.00  -1.0     -1. 67.33 367.5  78291.
 7:07:47 0.31  43.00 196.94  0.26 1667  83.37   358.2  71326.  0.00 -0.14  56.72 -15.33  16.82 1.96 3.85 6.37  8.40 358.1 324508. 65.82 360.2  79766.
 7:08:28 0.31  43.01 196.93  0.26 1667  84.12   357.0  80058. -1.08  2.83  55.26 -25.35   7.91 1.28 1.94 3.09  6.33 357.8 227509. 66.32 357.4  77248.
 7:09:08 0.31  43.01 196.93  0.26 1667  82.34   356.6  70173.  0.00  4.23  55.59 -25.76   4.70 1.22 1.57 3.02  8.79 357.6 319921. 63.45 355.8  61006.
 7:09:49 0.31  43.01 196.93  0.26 1667  84.58   355.6  75871. -2.03  6.05  56.17 -24.97   0.09 0.66 1.18 1.53  6.53 356.9 217049. 67.13 357.5  75744.
 7:10:29 0.31  43.01 196.92  0.26 1667  92.27   362.8  93965.  0.00  6.76  54.21 -27.68  -4.52 2.65 5.10 4.58 -1.00  -1.0     -1. 71.73 361.9  85740.
 7:11:10 0.31  43.02 196.92  0.26 1667  84.84   356.5  81890. -1.46  6.44  51.42 -33.53  -3.36 2.44 3.92 2.24  7.37 366.7 285851. 68.72 357.3  79012.
 7:11:50 0.31  43.02 196.92  0.26 1667  87.51   371.1  91145.  2.87  5.99  47.97 -39.42  -2.55 1.41 2.11 1.52 -1.00  -1.0     -1. 67.48 367.0  91239.
 7:12:31 0.31  43.02 196.92  0.26 1667  85.59   368.3  84060.  2.52  5.71  48.82 -37.86  -1.56 2.46 3.16 2.65 -1.00  -1.0     -1. 66.84 364.7  81049.
 7:13:11 0.31  43.03 196.91  0.26 1667  82.73   356.9  77343.  1.21  3.99  52.05 -33.82   1.18 3.54 5.46 5.26 -1.00  -1.0     -1. 65.26 355.1  72385.
 7:13:52 0.31  43.03 196.91  0.26 1667  80.73   375.2  76189.  3.93  6.86  44.79 -41.38  -7.75 4.48 4.98 3.39 -1.00  -1.0     -1. 63.25 374.2  91327.
 7:14:32 0.31  43.03 196.90  0.26 1667  80.44   397.4 104009.  3.77 10.76  40.08 -43.61 -16.27 1.45 3.32 3.30 -1.00  -1.0     -1. 62.88 391.7 101570.
 7:15:13 0.31  43.03 196.90  0.26 1667  79.83   394.0 107651.  2.72 11.39  40.09 -44.11 -13.06 1.41 5.28 9.74 -1.00  -1.0     -1. 61.63 390.4 102151.
 7:15:53 0.31  43.03 196.90  0.26 1667  87.25   388.0  96807.  5.32  2.39  39.02 -47.31   9.90 2.00 2.77 4.40 -1.00  -1.0     -1. 67.16 381.0  92324.
 7:16:34 0.31  43.04 196.89  0.26 1667  76.94   388.3  91808.  5.27  2.83  37.98 -47.33  10.59 0.76 1.80 1.98 -1.00  -1.0     -1. 61.05 381.0  90401.
 7:17:14 0.31  43.04 196.89  0.27 1667  83.05   387.8  95755.  5.60  2.22  37.98 -47.17  10.53 1.18 1.89 1.79 -1.00  -1.0     -1. 66.76 383.6 114986.
 7:17:55 0.31  43.04 196.89  0.27 1667  83.81   389.8  97759.  5.60  2.42  37.55 -47.95   9.19 1.19 1.32 1.11 -1.00  -1.0     -1. 63.78 382.8  97415.
 7:18:35 0.31  43.05 196.88  0.27 1667  85.74   376.0  89911.  3.84  1.13  42.44 -42.43  13.46 1.53 2.34 1.30  4.09 378.1 237423. 67.24 371.7  88767.
 7:19:16 0.31  43.05 196.88  0.27 1667  83.40   364.7  76729.  1.41 -0.81  47.55 -33.84  19.50 1.33 2.30 1.72  5.27 360.5 249417. 65.89 362.3  76638.
 7:19:56 0.31  43.05 196.87  0.27 1667  84.03   367.0  86052. -0.08 -2.84  46.94 -31.69  23.72 1.56 3.81 2.79 -1.00  -1.0     -1. 65.46 366.5  86763.
 7:20:37 0.31  43.05 196.87  0.27 1667  84.00   390.3 100358.  5.07 -0.12  40.44 -41.08  19.28 4.30 5.16 4.18 -1.00  -1.0     -1. 65.90 385.0  98766.
 7:21:17 0.31  43.06 196.87  0.27 1667  88.19   389.7  91889.  5.67  1.50  40.71 -42.44  15.75 2.55 3.36 2.22 -1.00  -1.0     -1. 67.34 382.2  87968.
 7:21:58 0.31  43.06 196.87  0.27 1667  88.34   377.9 104136.  3.27 -1.34  43.11 -38.16  19.33 2.65 4.78 3.85 -1.00  -1.0     -1. 65.84 373.3 103294.
 7:22:38 0.31  43.06 196.86  0.27 1667  82.47   378.0  81624.  4.61  2.02  42.91 -40.12  14.24 2.89 3.36 4.14 -1.00  -1.0     -1. 62.88 372.2  80714.
 7:23:19 0.31  43.07 196.86  0.27 1667  89.57   371.4  84418.  2.66 -0.67  43.67 -38.33  17.56 2.03 2.28 1.48 -1.00  -1.0     -1. 70.12 369.7 102726.
 7:23:59 0.31  43.07 196.85  0.27 1667  88.03   380.5  93530.  4.53  1.37  40.47 -41.41  18.20 0.98 1.98 2.24 -1.00  -1.0     -1. 67.03 375.1  90590.
 7:24:40 0.31  43.07 196.85  0.27 1667  89.10   378.0 104272.  3.10 -0.91  40.11 -40.96  19.70 1.28 1.65 1.75 -1.00  -1.0     -1. 69.02 374.5 103710.
 7:25:20 0.31  43.07 196.85  0.27 1667  83.39   377.4  89008.  3.60  0.24  40.94 -41.49  16.61 1.77 1.68 1.91 -1.00  -1.0     -1. 66.28 373.5  88693.
 7:26:01 0.31  43.08 196.85  0.27 1667  81.83   382.3 110337.  4.65  0.63  38.33 -43.50  17.53 1.97 2.05 1.80 -1.00  -1.0     -1. 59.67 378.4  98815.
 7:26:41 0.31  43.08 196.84  0.27 1667  87.90   384.0  97941.  4.46 -0.04  41.07 -39.17  19.83 4.06 5.78 3.73 -1.00  -1.0     -1. 67.56 378.7  94459.
 7:27:22 0.31  43.08 196.84  0.27 1667  88.32   365.6  81176.  0.68 -2.17  45.95 -30.68  24.89 0.90 2.64 2.49 -1.00  -1.0     -1. 66.26 364.1  82322.
 7:28:02 0.31  43.09 196.84  0.27 1667  90.76   370.0  86607.  1.23 -2.42  45.19 -30.31  26.89 1.12 1.56 2.40 -1.00  -1.0     -1. 67.82 368.0  88745.
 7:28:43 0.31  43.09 196.83  0.27 1667  90.89   368.0  84970.  1.02 -1.95  37.27 -41.85  13.26 7.3911.9511.77 -1.00  -1.0     -1. 69.30 366.1  81582.
 7:29:23 0.31  43.09 196.83  0.27 1667  90.79   419.9 113069.  6.89  5.19  30.22 -47.83   7.17 9.0110.0414.20 -1.00  -1.0     -1. 72.67 413.2 131173.
 7:30:04 0.31  43.09 196.82  0.27 1667  80.25   378.2  68169.  3.20 -0.66  44.51 -37.11  14.72 4.54 4.18 5.98 -1.00  -1.0     -1. 64.99 376.5  90980.
 7:30:44 0.31  43.09 196.82  0.27 1667  -1.00    -1.0     -1. -1.00 -1.00  36.78 -45.60  11.31 6.50 6.06 3.79 -1.00  -1.0     -1. -1.00  -1.0     -1.
 7:31:25 0.31  43.10 196.82  0.27 1667  85.80   396.1 103415.  5.79  1.56  33.65 -48.47  12.44 3.14 3.60 3.56 -1.00  -1.0     -1. 66.33 388.8  99754.
 7:32:05 0.31  43.10 196.82  0.27 1667  89.89   375.4  92659.  0.00 -5.41  44.88 -24.94  31.97 2.27 6.08 5.92 -1.00  -1.0     -1. 68.85 375.2  91041.
 7:32:46 0.31  43.10 196.81  0.27 1667  89.33   377.8 104532.  2.03 -3.24  40.72 -35.13  28.56 3.86 3.58 2.85 -1.00  -1.0     -1. 67.57 375.2 105461.
 7:33:26 0.31  43.11 196.81  0.28 1667  94.22   366.9  82988.  1.25 -0.90  41.33 -35.30  27.05 5.35 3.87 4.74 -1.00  -1.0     -1. 71.56 364.7  83654.
 7:34:07 0.31  43.11 196.81  0.28 1667  84.33   385.5  88339.  3.30 -3.00  37.72 -40.46  26.14 1.74 2.18 2.62 -1.00  -1.0     -1. 63.89 381.0  89222.
 7:34:47 0.31  43.11 196.80  0.28 1667  92.67   378.2  95839.  3.86 -0.84  39.84 -42.65  18.08 1.86 2.35 2.18 -1.00  -1.0     -1. 71.20 374.2  93897.
 7:35:28 0.31  43.11 196.80  0.28 1667  91.74   380.7 112166. -2.08 -6.85  41.93 -22.64  37.98 1.68 6.43 6.20 -1.00  -1.0     -1. 69.01 385.6  99799.
 7:36:08 0.31  43.12 196.79  0.28 1667  85.01   374.4  94160.  0.27 -4.00  42.71 -23.93  35.82 2.03 6.38 6.01 -1.00  -1.0     -1. 64.48 374.3  91074.
 7:36:49 0.31  43.12 196.79  0.28 1667  90.60   376.1 107891. -1.86 -5.51  38.51 -12.66  45.14 4.45 6.47 6.27 -1.00  -1.0     -1. 67.05 378.7  96551.
 7:37:29 0.31  43.12 196.79  0.28 1667  90.89   395.3 123675.  0.00 -8.07  38.32 -15.32  44.63 2.26 7.70 5.01 -1.00  -1.0     -1. 69.78 395.8 111139.
 7:38:10 0.31  43.13 196.78  0.28 1667  85.69   366.5  82124. -1.44 -4.00  43.78 -25.03  34.30 2.42 2.98 2.86 -1.00  -1.0     -1. 67.88 369.9 100098.
 7:38:50 0.31  43.13 196.78  0.28 1667  87.65   373.0  93526.  0.00 -4.53  45.63 -24.30  32.16 2.99 3.63 4.67 -1.00  -1.0     -1. 66.71 372.7  93692.
 7:39:31 0.31  43.13 196.77  0.28 1667  81.94   366.5  80494.  0.43 -2.53  43.90 -31.01  29.00 2.55 2.70 2.99 -1.00  -1.0     -1. 65.53 367.7 102440.
 7:40:11 0.31  43.13 196.77  0.28 1667  84.36   370.9  88433.  0.11 -3.57  43.45 -31.14  29.98 1.93 2.30 1.78 -1.00  -1.0     -1. 65.04 370.0  88186.
 7:40:52 0.31  43.13 196.77  0.28 1667  87.45   377.1 110461.  0.35 -5.05  39.67 -33.89  32.03 2.21 2.68 2.37 -1.00  -1.0     -1. 65.90 378.5 100787.
 7:41:32 0.31  43.14 196.77  0.28 1667  87.80   384.7 100007.  4.44 -0.89  39.49 -36.75  28.64 2.63 3.64 3.04 -1.00  -1.0     -1. 70.59 381.9 121281.
 7:42:13 0.31  43.14 196.76  0.28 1667  94.35   375.0 108960.  0.35 -4.53  39.76 -36.00  29.04 3.29 4.08 2.45 -1.00  -1.0     -1. 70.17 374.4 109132.
 7:42:53 0.31  43.14 196.76  0.28 1667  89.46   375.7  92620.  1.47 -3.52  42.87 -32.15  28.83 2.10 2.20 2.59 -1.00  -1.0     -1. 67.74 373.9  92256.
 7:43:34 0.31  43.15 196.76  0.28 1667  87.80   379.0 106101.  2.55 -3.15  39.35 -37.07  28.01 1.68 2.37 2.31 -1.00  -1.0     -1. 65.49 377.0  96687.
 7:44:14 0.31  43.15 196.75  0.28 1667  89.41   381.7 100355.  2.14 -4.46  38.40 -36.34  30.24 1.33 1.99 1.57 -1.00  -1.0     -1. 69.72 381.7 118299.
 7:44:55 0.31  43.15 196.75  0.28 1667  86.08   385.2 100001.  1.50 -5.05  38.62 -31.27  33.80 1.93 6.96 5.89 -1.00  -1.0     -1. 65.45 382.6  99413.
 7:45:35 0.31  43.15 196.74  0.28 1667  83.33   390.1 135493.  5.49  4.36  39.03 -39.34  16.92 2.83 9.3612.78 -1.00  -1.0     -1. 60.95 383.4 136377.
 7:46:16 0.31  43.16 196.74  0.28 1667  94.32   416.6 153246.  5.67  9.54  33.91 -31.61  14.24 6.3723.8525.61 -1.00  -1.0     -1. 74.70 409.0 146970.
 7:46:56 0.31  43.16 196.74  0.28 1667  94.14   403.1 197012.  0.00 -8.10  38.06  -8.29  44.57 7.84 3.42 7.31 -1.00  -1.0     -1. 74.00 402.8 189993.
 7:47:37 0.31  43.16 196.73  0.28 1667  85.25   376.4 132306.  0.00 -5.56  42.87 -23.14  28.39 2.0816.8412.60 -1.00  -1.0     -1. 67.04 378.7 172451.
 7:48:17 0.31  43.17 196.73  0.28 1667  88.01   387.7 138803.  5.02  2.75  36.97 -46.22   7.39 3.68 4.50 3.13 -1.00  -1.0     -1. 67.30 381.3 132154.
 7:48:58 0.31  43.17 196.72  0.28 1667  85.03   382.6 124332.  4.84  1.23  42.46 -38.00  16.23 4.21 7.12 6.92 -1.00  -1.0     -1. 64.54 376.6 120687.
 7:49:38 0.31  43.17 196.72  0.28 1667  86.73   379.6 111185.  3.64 -1.00  45.87 -27.02  24.76 5.11 9.33 8.47 -1.00  -1.0     -1. 68.81 379.0 140609.
 7:50:19 0.31  43.17 196.72  0.29 1667  87.17   360.2  85983.  1.03 -0.40  49.36 -29.59  15.90 1.44 4.56 5.88 -1.00  -1.0     -1. 69.45 362.4 116051.
 7:50:59 0.31  43.17 196.71  0.29 1667  93.43   364.3 110474.  1.23 -1.00  46.16 -28.19  23.25 2.56 6.65 9.58 -1.00  -1.0     -1. 69.87 363.8  97938.
 7:51:40 0.31  43.18 196.71  0.29 1667  90.20   371.7 121830. -0.55 -4.67  42.50 -27.53  32.23 2.40 3.34 3.33 -1.00  -1.0     -1. 68.36 371.7 118650.
 8:05:09 0.31  43.23 196.64  0.29 1667  83.32   354.2  86672. -0.10 -0.73  45.99 -31.72  17.16 1.47 1.87 1.26 -1.00  -1.0     -1. 64.26 353.1  85756.
 8:05:50 0.31  43.23 196.64  0.29 1667  83.63   361.6 112280.  1.90 -0.62  44.68 -33.91  16.02 2.52 3.32 2.72 -1.00  -1.0     -1. 63.97 358.2 109463.
 8:06:31 0.31  43.24 196.64  0.29 1667  78.63   385.3 128662.  5.93  5.52  43.55 -34.72  13.51 6.03 7.61 5.34 -1.00  -1.0     -1. 60.65 378.1 120859.
 8:07:11 0.31  43.24 196.63  0.30 1667  95.05   374.8 163024.  3.24 -0.55  42.25 -34.89  18.85 3.59 3.73 4.82 -1.00  -1.0     -1. 72.11 371.7 149994.
 8:07:52 0.31  43.24 196.63  0.30 1667  81.59   362.7 139430.  2.50  1.31  48.18 -30.29   8.14 4.06 4.70 7.18 -1.00  -1.0     -1. 63.61 359.6 129678.
 8:08:32 0.31  43.25 196.63  0.30 1667  80.64   346.3  76469.  0.00  4.39  53.28 -21.59   3.49 1.62 5.34 4.45 -1.00  -1.0     -1. 63.05 345.3  73266.
 8:09:13 0.31  43.25 196.63  0.30 1667  84.54   343.6  92873. -2.63  1.25  53.55 -14.72  15.71 1.70 4.70 5.42 -1.00  -1.0     -1. 64.56 346.5  82722.
 8:09:53 0.31  43.25 196.62  0.30 1667  79.77   367.5 119205.  0.58 -3.65  44.50 -28.65  23.63 2.76 3.98 2.37 -1.00  -1.0     -1. 61.87 372.1 151732.
 8:10:34 0.31  43.25 196.61  0.30 1667  85.99   366.8 133076.  1.89 -1.50  42.01 -33.61  21.72 2.88 4.03 3.09 -1.00  -1.0     -1. 65.06 364.3 128746.
 8:11:14 0.31  43.26 196.61  0.30 1667  80.37   357.6 111315.  1.53  2.72  44.38 -34.98  12.89 1.74 2.78 4.20 -1.00  -1.0     -1. 62.00 354.5 108528.
 8:11:55 0.31  43.26 196.61  0.30 1667  89.70   361.1 147977.  0.89 -1.51  44.54 -34.13  14.74 1.39 3.14 4.03 -1.00  -1.0     -1. 68.00 360.8 138248.
 8:12:35 0.31  43.26 196.61  0.30 1667  80.81   358.5 185188. -0.36  0.74  46.28 -32.01   9.03 5.20 6.89 6.73 -1.00  -1.0     -1. 60.34 351.9 108950.
 8:13:16 0.31  43.27 196.60  0.30 1667  75.80   434.5 108495. -1.04-10.30  24.06 -32.96  35.9915.29 6.6113.69 -1.00  -1.0     -1. 57.54 435.5  87874.
 8:13:56 0.31  43.27 196.59  0.30 1667  87.75   414.4 149257.  1.99 -7.44  24.05 -38.50  37.02 2.82 2.35 2.87 -1.00  -1.0     -1. 65.81 411.2 151086.
 8:14:37 0.31  43.27 196.60  0.30 1667  80.01   402.5 136396.  2.13 -6.52  30.92 -37.52  31.74 5.98 2.46 4.56 -1.00  -1.0     -1. 61.87 399.3 136734.
 8:15:17 0.31  43.27 196.59  0.30 1667  84.87   381.6 148757.  2.78 -3.39  37.78 -36.74  24.92 2.43 2.96 2.72 -1.00  -1.0     -1. 63.88 378.6 144579.
 8:15:58 0.31  43.27 196.59  0.30 1667  79.58   402.2 150865. -1.97 -9.65  31.27 -30.93  37.89 3.67 3.94 5.33 -1.00  -1.0     -1. 60.18 403.6 144742.
 8:16:38 0.31  43.28 196.58  0.30 1667  79.84   386.7 137657.  1.03 -6.39  35.06 -34.70  30.13 3.29 3.24 6.52 -1.00  -1.0     -1. 61.54 384.0 134590.
 8:17:19 0.31  43.28 196.58  0.30 1667  89.77   376.3 132703.  2.52 -3.82  38.54 -32.69  28.74 1.64 3.88 3.57 -1.00  -1.0     -1. 67.46 372.7 132784.
 8:17:59 0.31  43.28 196.58  0.30 1667  80.35   370.6 115129.  1.81 -4.38  37.25 -33.74  29.44 1.99 2.48 1.65 -1.00  -1.0     -1. 58.28 369.7 102629.
 8:18:40 0.31  43.29 196.57  0.30 1667  78.76   391.4 103782. -0.73 -7.67  29.96 -27.94  41.13 1.99 3.18 3.29 -1.00  -1.0     -1. 61.40 395.6 130036.
 8:19:20 0.31  43.29 196.57  0.30 1667  89.32   396.0 130013.  0.00 -8.46  28.63 -23.82  44.26 1.94 2.84 3.05 -1.00  -1.0     -1. 67.03 395.8 114963.
 8:20:01 0.31  43.30 196.57  0.30 1667  91.46   371.7 143683. -1.32 -5.65  34.28 -29.14  34.47 4.59 6.01 5.54 -1.00  -1.0     -1. 67.86 371.9 140402.
 8:20:41 0.31  43.30 196.56  0.30 1667  82.19   364.3 119868.  2.06 -0.02  41.29 -35.93  15.54 2.54 4.24 4.36 -1.00  -1.0     -1. 61.95 361.2 117211.
 8:21:21 0.31  43.30 196.56  0.30 1667  -1.00    -1.0     -1. -1.00 -1.00  40.89 -33.91  20.99 1.48 3.12 3.33 -1.00  -1.0     -1. -1.00  -1.0     -1.
 8:22:02 0.31  43.30 196.56  0.30 1667  81.45   368.5 117893.  1.35 -3.25  39.26 -36.09  20.43 0.98 4.10 4.45 -1.00  -1.0     -1. 62.74 366.2 117295.
 8:22:43 0.31  43.30 196.55  0.30 1667  85.56   376.7 135643.  2.05 -3.31  36.31 -38.43  22.16 1.96 2.18 2.11 -1.00  -1.0     -1. 64.76 373.5 133655.
 8:23:23 0.31  43.31 196.55  0.30 1667  85.60   374.7 124172.  2.87 -2.59  35.94 -39.39  20.78 1.33 1.29 1.45 -1.00  -1.0     -1. 65.18 375.7 138592.
 8:24:04 0.31  43.31 196.55  0.31 1667  84.60   376.0 130393.  2.68 -2.61  37.53 -37.84  20.28 1.79 2.06 1.24 -1.00  -1.0     -1. 63.99 372.0 130630.
 8:24:44 0.31  43.31 196.54  0.31 1667  83.13   370.5 122395.  2.68 -2.46  37.54 -37.39  20.44 2.96 3.07 1.62 -1.00  -1.0     -1. 62.42 366.4 123513.
 8:25:25 0.31  43.32 196.54  0.31 1667  77.72   373.9 141077.  2.06 -2.89  36.62 -33.65  25.62 2.35 4.40 5.44 -1.00  -1.0     -1. 59.40 371.0 137751.
 8:26:05 0.31  43.32 196.54  0.31 1667  83.54   385.0 256333.  2.29 -2.35  41.00 -21.22  18.50 6.0221.3210.41 -1.00  -1.0     -1. 63.12 383.2 247386.
 8:26:46 0.31  43.32 196.53  0.31 1667  78.97   386.9 214733.  0.00 -3.85  48.52   1.70  23.21 1.90 4.91 5.91 -1.00  -1.0     -1. 63.32 384.0 196996.
 8:27:26 0.31  43.32 196.53  0.31 1667  92.53   380.7 257242.  0.00 -3.94  49.07  -4.74  18.11 2.72 8.1810.84 -1.00  -1.0     -1. 73.71 378.3 244966.
 8:28:07 0.31  43.33 196.53  0.31 1667  88.86   366.4 252795.  0.00  1.54  51.14 -13.45   9.58 1.03 2.17 3.24 -1.00  -1.0     -1. 69.73 363.6 238307.
 8:28:47 0.31  43.33 196.52  0.31 1667  88.72   360.1 211442.  0.00  4.38  52.56 -12.41   3.02 0.65 2.43 2.55 -1.00  -1.0     -1. 68.81 357.9 201551.
 8:29:28 0.31  43.33 196.52  0.31 1667  87.09   359.7 166535.  0.00  6.05  51.50 -15.37  -6.04 1.99 4.23 3.73 -1.00  -1.0     -1. 69.94 357.3 154825.
 8:30:08 0.31  43.34 196.52  0.31 1667  92.24   361.2 208324.  0.00  4.81  52.27 -15.55  -2.30 0.63 1.52 1.42 -1.00  -1.0     -1. 71.93 358.5 197107.
