1977/325   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 7:00:12 0.64 319.57 355.82  6.08 1662  79.52   274.8  32816.  2.88  3.61  -8.79  15.55   5.06 0.32 0.18 0.33  0.66 267.0  34979. 76.57 273.0  27342.
 7:00:52 0.64 319.57 355.82  6.08 1662  85.50   274.3  32381.  2.68  3.08  -9.06  15.55   4.18 0.26 0.26 0.27  0.82 265.1  63085. 85.17 272.7  33459.
 7:01:33 0.64 319.57 355.81  6.08 1662  85.23   274.1  33440.  2.40  3.30  -8.73  15.59   4.37 0.37 0.34 0.38  0.76 266.9  31406. 84.74 271.8  32017.
 7:02:13 0.64 319.57 355.80  6.08 1662  74.62   272.9  32169.  3.49  3.44  -9.68  16.23   4.35 0.38 0.19 0.30  0.75 263.7  54171. 75.41 271.0  29360.
 7:02:54 0.64 319.57 355.80  6.08 1662  74.59   273.0  31016.  3.45  3.20  -9.60  16.66   4.21 0.26 0.20 0.20  0.51 267.8  53457. 75.30 270.0  31175.
 7:03:34 0.64 319.57 355.79  6.08 1662  75.20   272.4  31016.  3.41  3.45  -9.79  16.50   4.13 0.17 0.25 0.22  0.50 262.8  52898. 73.45 270.2  30185.
 7:04:15 0.64 319.58 355.79  6.08 1662  79.37   274.3  34141.  3.27  3.73  -9.49  15.89   4.20 0.18 0.07 0.33  0.54 267.5  33966. 79.07 271.5  33745.
 7:04:55 0.64 319.58 355.78  6.08 1662  80.74   273.2  34567.  3.33  4.09   0.00   0.00   0.00 0.00 0.00 0.00  0.67 263.1  58017. 80.19 271.4  33492.
 7:05:35 0.64 319.58 355.78  6.08 1662  75.42   273.5  32082.  3.20  4.23   0.00   0.00   0.00 0.00 0.00 0.00  0.58 266.9  30497. 75.64 270.9  32254.
 7:06:15 0.64 319.54 355.74  5.98 1662  -1.00    -1.0     -1. -1.00 -1.00  -9.71  16.14   6.05 0.20 0.27 1.55 -1.00  -1.0     -1. -1.00  -1.0     -1.
 7:07:35 0.64 319.58 355.76  6.08 1662  81.33   273.2  32215.  2.78  4.36 -10.04   8.27   6.90 0.00 0.00 0.00  0.77 265.2  53132. 78.94 271.6  32972.
 7:29:11 0.64 319.59 355.57  6.08 1662  93.92   278.5  28447.  0.89  5.61   0.00   0.00   0.00 0.00 0.00 0.00  0.83 271.5  51741. 91.08 276.8  25309.
 7:50:47 0.64 319.60 355.38  6.08 1662  83.39   280.3  27927.  1.79  3.10   0.00   0.00   0.00 0.00 0.00 0.00  1.39 269.9  49558. 82.15 279.3  27089.
 8:12:23 0.64 319.61 355.20  6.08 1662  59.55   286.3  25481.  0.83  0.21   0.00   0.00   0.00 0.00 0.00 0.00  1.38 271.4  78327. 57.96 286.6  28817.
 8:33:59 0.64 319.61 355.01  6.07 1662  59.07   286.9  30064.  1.73 -0.17  -9.64   8.38   6.51 0.00 0.00 0.00  1.45 275.0  34317. 58.13 285.2  27281.
 8:55:35 0.64 319.62 354.82  6.07 1662  55.41   285.9  26507.  1.62 -0.91 -11.98  10.82  -0.10 0.00 0.00 0.00  1.84 267.7  66749. 55.92 285.7  31419.
 9:17:11 0.64 319.63 354.63  6.07 1662  60.46   288.1  30240.  1.94 -0.89 -11.55   9.15  -5.22 0.00 0.00 0.00  1.85 274.7  33329. 59.05 285.6  27472.
 9:38:47 0.64 319.64 354.44  6.07 1662  60.10   286.9  26329.  2.08 -0.83  -9.08  12.02  -0.88 0.00 0.00 0.00  1.33 270.8  75403. 58.99 286.0  29779.
10:00:23 0.64 319.65 354.25  6.07 1662  92.35   290.6  27021.  1.44 -0.02   2.67  -3.69   3.52 0.00 0.00 0.00  1.43 283.5  44361. 92.00 287.9  26972.
10:21:59 0.64 319.66 354.07  6.07 1662  94.04   299.8  30211. -1.17 -0.50  -5.30   6.09  -1.66 0.10 0.25 0.05  0.48 290.7  61019. 92.56 298.5  29824.
10:43:35 0.64 319.67 353.88  6.06 1662  54.70   290.3  41554.  1.26 -1.37   9.49 -11.57   0.11 0.00 0.00 0.00 -1.00  -1.0     -1. 55.03 290.3  42487.
11:05:11 0.64 319.68 353.69  6.06 1662  62.39   295.7  44069.  0.83 -0.88   5.86 -10.99   2.38 0.00 0.00 0.00 -1.00  -1.0     -1. 61.70 294.5  51888.
11:26:47 0.64 319.69 353.50  6.06 1662  69.72   294.6  54051. -0.12 -1.27   5.84  -7.90   4.68 0.00 0.00 0.00 -1.00  -1.0     -1. 68.01 294.0  48945.
11:48:23 0.64 319.70 353.32  6.06 1662  56.06   299.3  58430. -0.51  0.76   9.98 -10.05  -1.90 0.00 0.00 0.00 -1.00  -1.0     -1. 53.62 298.8  49159.
12:09:59 0.64 319.71 353.13  6.06 1662  -1.00    -1.0     -1. -1.00 -1.00   9.62  -6.82  -6.08 0.00 0.00 0.00 -1.00  -1.0     -1. 52.89 294.0  54681.
12:23:09 0.64 319.68 352.98  5.95 1662  -1.00    -1.0     -1. -1.00 -1.00  10.30  -8.23  -5.18 0.00 0.00 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
12:31:35 0.64 319.72 352.94  6.05 1662  51.60   296.6  68289.  0.17  0.34  11.10  -7.94  -4.37 0.00 0.00 0.00 -1.00  -1.0     -1. 51.41 294.8  63962.
12:53:11 0.64 319.73 352.75  6.05 1662  48.68   302.5  94293.  0.00  0.00  11.33  -7.01  -8.99 0.00 0.00 0.00 -1.00  -1.0     -1. 47.87 301.6  85782.
13:24:42 0.64 319.74 352.48  6.05 1662  -1.00    -1.0     -1. -1.00 -1.00  13.49  -7.00  -5.06 0.10 0.30 0.00 -1.00  -1.0     -1. -1.00  -1.0     -1.
13:25:22 0.64 319.74 352.47  6.05 1662  49.87   297.5  60412. -0.67 -2.29   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.26 297.3  52128.
13:28:16 0.64 319.74 352.45  6.05 1662  50.22   298.7  63485. -0.73 -2.26   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 49.48 297.5  59502.
13:28:56 0.64 319.74 352.44  6.05 1662  51.90   298.3  59392. -0.40 -2.53  13.50  -6.94  -5.47 0.17 0.21 0.34 -1.00  -1.0     -1. 49.69 297.5  51488.
13:29:37 0.64 319.74 352.43  6.05 1662  50.67   299.4  62832. -0.25 -2.53  13.78  -7.01  -5.51 0.22 0.28 0.12 -1.00  -1.0     -1. 49.97 297.8  58609.
13:30:17 0.64 319.74 352.43  6.05 1662  49.86   297.8  59707. -0.22 -2.63  13.91  -6.58  -5.50 0.21 0.22 0.07 -1.00  -1.0     -1. 49.00 297.7  51927.
13:30:58 0.64 319.74 352.42  6.05 1662  50.39   298.2  62741. -0.50 -2.48  13.79  -6.49  -5.48 0.20 0.22 0.21 -1.00  -1.0     -1. 51.06 296.4  63157.
13:31:38 0.64 319.74 352.42  6.05 1662  51.92   295.9  60974. -0.42 -2.68  13.71  -6.44  -5.54 0.24 0.18 0.31 -1.00  -1.0     -1. 50.60 297.0  52394.
13:32:19 0.64 319.74 352.41  6.05 1662  51.23   298.4  64498. -0.40 -2.73  13.60  -6.15  -5.74 0.21 0.16 0.19 -1.00  -1.0     -1. 50.81 296.6  61308.
13:32:59 0.64 319.74 352.40  6.05 1662  51.66   296.7  65502. -0.59 -3.20  13.62  -5.90  -5.35 0.14 0.09 0.33 -1.00  -1.0     -1. 49.51 296.8  53765.
13:33:40 0.64 319.75 352.40  6.05 1662  52.07   298.2  68841. -0.45 -3.04  13.77  -5.75  -5.40 0.17 0.17 0.23 -1.00  -1.0     -1. 51.73 296.1  62029.
13:34:20 0.64 319.75 352.39  6.05 1662  51.81   296.2  61588. -0.44 -3.16  13.94  -5.49  -5.43 0.11 0.20 0.22 -1.00  -1.0     -1. 51.22 296.1  55039.
13:35:01 0.64 319.75 352.39  6.05 1662  53.08   299.1  68627. -0.65 -2.93  13.97  -5.69  -4.93 0.17 0.13 0.23 -1.00  -1.0     -1. 52.49 297.0  63176.
13:35:41 0.64 319.75 352.38  6.05 1662  52.97   297.5  66278. -0.75 -3.23  14.25  -5.57  -3.94 0.28 0.36 0.89 -1.00  -1.0     -1. 51.90 299.5  69364.
13:36:22 0.64 319.75 352.38  6.05 1662  51.93   299.9  67243. -0.67 -2.76  14.14  -6.06  -3.29 0.33 0.31 2.22 -1.00  -1.0     -1. 51.90 298.1  61682.
13:37:02 0.64 319.75 352.37  6.05 1662  52.95   297.9  63179. -0.65 -3.88  14.62  -6.19   0.05 0.23 0.22 1.76 -1.00  -1.0     -1. 51.54 299.8  66671.
13:37:43 0.64 319.75 352.36  6.05 1662  51.67   299.4  68341. -0.67 -3.65  14.32  -5.77  -4.15 0.28 0.24 0.98 -1.00  -1.0     -1. 50.60 297.8  62595.
13:38:23 0.64 319.75 352.36  6.05 1662  53.85   297.1  63163. -0.75 -3.57  14.29  -5.70  -2.73 0.19 0.22 0.90 -1.00  -1.0     -1. 50.87 296.9  53440.
13:39:04 0.64 319.75 352.35  6.05 1662  52.97   299.8  72489. -0.90 -3.92  14.22  -5.79  -3.53 0.22 0.42 0.86 -1.00  -1.0     -1. 52.00 298.2  66840.
13:39:44 0.64 319.75 352.35  6.05 1662  53.41   300.9  82868. -0.93 -3.37  13.87  -5.51  -5.79 0.33 0.33 0.77 -1.00  -1.0     -1. 53.62 300.8  70293.
13:40:25 0.64 319.75 352.34  6.05 1662  53.93   301.4  71927. -0.44 -2.05  12.14  -5.65  -8.06 0.48 0.25 0.59 -1.00  -1.0     -1. 52.54 299.1  66772.
13:41:05 0.64 319.75 352.33  6.05 1662  57.82   302.1  88300. -0.72 -2.45  12.13  -5.53  -7.74 0.26 0.20 0.47 -1.00  -1.0     -1. 57.99 301.7  76784.
13:41:46 0.64 319.75 352.33  6.05 1662  56.31   302.1  75189. -0.35 -2.57  12.29  -5.76  -6.90 0.20 0.24 0.42 -1.00  -1.0     -1. 56.70 302.0  89245.
13:42:26 0.64 319.75 352.32  6.05 1662  57.50   301.3  86994. -0.51 -2.89  12.84  -5.11  -6.08 0.25 0.36 0.38 -1.00  -1.0     -1. 55.91 300.9  76761.
13:43:07 0.64 319.75 352.32  6.05 1662  55.03   300.6  78034. -0.80 -2.96  13.08  -5.12  -5.59 0.18 0.21 0.32 -1.00  -1.0     -1. 56.08 298.2  72645.
13:43:47 0.64 319.75 352.31  6.05 1662  56.93   301.1  91542. -0.64 -3.24  12.92  -5.42  -5.55 0.16 0.15 0.30 -1.00  -1.0     -1. 55.87 301.4  79707.
13:44:28 0.64 319.75 352.30  6.05 1662  56.73   303.7  98717. -0.52 -2.99  13.10  -5.11  -5.26 0.23 0.31 0.40 -1.00  -1.0     -1. 57.59 301.8  94624.
13:45:08 0.64 319.75 352.30  6.05 1662  57.52   301.8  87598. -0.52 -3.41  13.03  -5.59  -5.20 0.25 0.27 0.37 -1.00  -1.0     -1. 55.84 301.6  79093.
13:45:49 0.64 319.75 352.29  6.05 1662  54.95   301.3  74932. -0.18 -3.15  13.07  -5.85  -4.43 0.19 0.22 0.45 -1.00  -1.0     -1. 56.39 298.6  69559.
13:46:29 0.64 319.75 352.29  6.05 1662  57.28   301.3  87611.  0.00  0.00  13.37  -5.81  -3.91 0.17 0.26 0.85 -1.00  -1.0     -1. 56.30 301.2  74659.
14:04:24 0.64 319.76 352.13  6.05 1662  55.09   301.1  91028. -0.72 -3.08  13.29  -4.78  -6.60 0.23 0.12 0.20 -1.00  -1.0     -1. 53.96 301.3  74097.
14:05:05 0.64 319.76 352.13  6.05 1662  54.98   301.0  76219. -0.58 -2.83  13.01  -5.19  -7.06 0.26 0.26 0.34 -1.00  -1.0     -1. 53.78 298.9  68419.
14:05:45 0.64 319.76 352.12  6.05 1662  54.97   301.1  87838. -0.81 -3.21  12.81  -5.41  -6.60 0.33 0.38 0.41 -1.00  -1.0     -1. 53.49 301.2  75153.
14:06:26 0.64 319.76 352.11  6.05 1662  58.05   296.8  84687. -0.17 -2.99  12.21  -5.55  -7.68 0.57 0.45 0.78 -1.00  -1.0     -1. 56.41 296.1  70810.
14:07:07 0.64 319.76 352.11  6.05 1662  54.24   297.6  70336. -0.06 -2.67  12.34  -5.36  -7.65 0.47 0.54 0.43 -1.00  -1.0     -1. 55.14 299.6  73922.
14:07:47 0.64 319.76 352.10  6.05 1662  56.44   301.6  98847. -1.40 -3.29  14.12  -1.63  -7.24 0.45 1.12 0.69 -1.00  -1.0     -1. 58.19 301.1  96554.
14:08:28 0.64 319.76 352.10  6.05 1662  55.60   301.4  91594. -1.03 -3.20  12.96  -3.38  -8.01 0.50 0.87 0.24 -1.00  -1.0     -1. 54.87 301.4  78600.
14:09:08 0.64 319.76 352.09  6.05 1662  56.97   302.7  77765.  0.36 -1.95  12.55  -4.18  -8.21 0.65 0.70 0.81 -1.00  -1.0     -1. 58.53 303.3  90603.
14:09:49 0.64 319.76 352.08  6.05 1662  57.62   302.6  85831. -0.91 -2.50  11.30  -5.27  -9.60 0.45 0.37 0.42 -1.00  -1.0     -1. 56.73 302.9  75205.
14:10:29 0.64 319.76 352.08  6.05 1662  59.26   302.1  74952. -0.79 -2.30  10.55  -4.83 -10.29 0.64 0.89 0.61 -1.00  -1.0     -1. 59.40 302.6  86705.
14:11:10 0.64 319.76 352.07  6.05 1662  55.31   300.5  65632. -0.63 -1.90  10.38  -4.57 -10.23 1.60 0.84 1.92 -1.00  -1.0     -1. 56.45 301.7  71794.
14:11:50 0.64 319.76 352.07  6.05 1662  59.13   297.0  88797. -1.10 -3.34  12.29  -3.74  -7.26 0.27 0.26 0.34 -1.00  -1.0     -1. 58.41 297.3  76482.
14:12:31 0.64 319.76 352.06  6.05 1662  57.94   295.3  72512. -1.06 -3.76  12.74  -3.66  -6.99 0.32 0.49 0.77 -1.00  -1.0     -1. 58.07 296.3  83589.
14:13:11 0.64 319.76 352.06  6.05 1662  58.17   296.4  85743. -0.80 -4.01  13.29  -3.10  -5.99 0.22 0.43 0.40 -1.00  -1.0     -1. 57.11 295.7  74630.
14:13:52 0.64 319.76 352.05  6.05 1662  56.06   294.7  74825. -1.12 -4.39  13.57  -2.86  -5.69 0.20 0.21 0.26 -1.00  -1.0     -1. 58.90 296.0  86835.
14:14:32 0.64 319.76 352.04  6.05 1662  58.54   295.8  88066. -1.26 -4.00  13.78  -2.42  -5.07 0.26 0.41 0.33 -1.00  -1.0     -1. 57.97 295.5  74572.
14:15:13 0.64 319.76 352.04  6.05 1662  58.55   296.9  93335. -1.56 -4.25  13.92  -1.97  -5.31 0.15 0.25 0.45 -1.00  -1.0     -1. 58.79 295.9  83904.
14:15:53 0.64 319.76 352.03  6.05 1662  57.60   294.6  78905. -1.48 -3.93  14.07  -1.54  -5.62 0.22 0.19 0.23 -1.00  -1.0     -1. 56.64 293.9  69238.
14:16:34 0.64 319.76 352.03  6.05 1662  56.64   294.0  68604. -1.83 -4.30  14.20  -1.45  -5.78 0.19 0.22 0.15 -1.00  -1.0     -1. 56.01 292.8  64281.
14:17:14 0.64 319.76 352.02  6.05 1662  56.89   294.0  84749. -1.89 -4.14  13.93  -1.10  -5.71 0.32 0.28 0.44 -1.00  -1.0     -1. 56.68 293.8  70001.
14:17:55 0.64 319.76 352.01  6.05 1662  57.31   296.9  96619. -2.28 -4.61  14.03  -0.84  -5.27 0.21 0.20 0.27 -1.00  -1.0     -1. 59.16 296.9  89057.
14:18:35 0.64 319.76 352.01  6.05 1662  58.68   295.3  85334. -1.46 -3.76  13.86  -1.50  -6.25 0.31 0.54 0.53 -1.00  -1.0     -1. 57.00 295.2  73701.
14:19:16 0.64 319.76 352.00  6.05 1662  59.99   301.9  85902.  0.14 -1.95  10.39  -5.52 -10.15 0.87 0.99 0.90 -1.00  -1.0     -1. 57.90 302.2  75377.
14:19:56 0.64 319.76 352.00  6.05 1662  59.07   303.7  76040. -0.22 -2.15  10.16  -5.72 -10.18 0.14 0.18 0.24 -1.00  -1.0     -1. 59.88 303.8  87877.
14:20:37 0.64 319.77 351.99  6.05 1662  59.07   304.1  85909. -0.15 -2.32  10.36  -6.21 -10.13 1.21 2.76 0.22 -1.00  -1.0     -1. 56.85 303.8  76098.
14:21:17 0.64 319.77 351.98  6.05 1662  57.59   303.7  74789.  0.00 -2.11  10.06  -6.39  -9.84 0.20 0.29 0.26 -1.00  -1.0     -1. 59.24 303.9  86558.
14:21:58 0.64 319.77 351.98  6.05 1662  57.55   302.7  81569.  0.17 -2.15  10.24  -6.08 -10.26 0.19 0.37 0.24 -1.00  -1.0     -1. 55.77 302.5  70459.
14:22:38 0.64 319.77 351.97  6.05 1662  56.72   302.0  72009. -0.04 -1.73  10.37  -5.89 -10.46 0.27 0.24 0.23 -1.00  -1.0     -1. 55.70 300.3  65378.
14:23:19 0.64 319.77 351.97  6.05 1662  54.00   299.1  65531.  0.32 -1.72  10.43  -6.01 -10.76 0.16 0.37 0.33 -1.00  -1.0     -1. 54.94 300.5  70355.
14:23:59 0.64 319.77 351.96  6.05 1662  55.02   301.8  70745.  0.28 -1.35  10.62  -5.80 -10.64 0.13 0.22 0.20 -1.00  -1.0     -1. 55.25 299.7  67142.
14:24:40 0.64 319.77 351.95  6.05 1662  56.54   302.1  82569. -0.12 -1.75  10.03  -6.17 -10.81 0.37 0.44 0.22 -1.00  -1.0     -1. 55.55 302.0  70459.
14:25:20 0.64 319.77 351.95  6.05 1662  57.94   303.5  72463.  0.13 -1.50  10.11  -5.55 -10.70 0.20 0.21 0.26 -1.00  -1.0     -1. 57.34 303.8  83992.
14:26:01 0.64 319.77 351.94  6.05 1662  56.76   303.3  82907. -0.03 -2.01  10.59  -5.81 -10.43 0.24 0.27 0.23 -1.00  -1.0     -1. 54.65 302.0  71164.
14:26:41 0.64 319.77 351.94  6.05 1662  55.14   301.2  71115.  0.20 -1.44  10.76  -5.38 -10.41 0.21 0.20 0.17 -1.00  -1.0     -1. 55.34 299.2  64813.
14:27:22 0.64 319.77 351.93  6.05 1662  55.53   299.5  64514. -0.07 -1.66  10.65  -5.67 -10.58 0.23 0.49 0.24 -1.00  -1.0     -1. 54.95 301.8  71875.
14:28:02 0.64 319.77 351.93  6.05 1662  56.06   302.2  71706.  0.05 -1.29  10.48  -5.55 -10.82 0.37 0.33 0.31 -1.00  -1.0     -1. 54.96 300.1  66548.
14:28:43 0.64 319.77 351.92  6.05 1662  58.02   303.9  84298. -0.11 -1.95  10.20  -5.62 -11.08 0.20 0.31 0.30 -1.00  -1.0     -1. 55.57 303.5  72353.
14:29:23 0.64 319.77 351.91  6.05 1662  55.93   301.3  72899. -0.45 -1.80  11.05  -4.68 -10.73 0.26 0.45 0.36 -1.00  -1.0     -1. 54.54 299.7  66493.
14:30:04 0.64 319.77 351.91  6.05 1662  56.80   302.6  79964. -0.42 -1.72  10.18  -5.53 -11.24 0.36 0.36 0.45 -1.00  -1.0     -1. 56.16 302.5  72837.
14:30:44 0.64 319.77 351.90  6.05 1662  53.11   304.0  72259. -0.13 -1.58   9.92  -6.06 -11.65 0.62 0.71 0.38 -1.00  -1.0     -1. 53.34 305.5  75426.
14:31:25 0.64 319.77 351.90  6.05 1662  52.38   307.6  71788. -0.31 -2.09   9.28  -5.80 -12.19 0.42 1.11 0.24 -1.00  -1.0     -1. 54.00 305.9  71115.
14:32:05 0.64 319.77 351.89  6.05 1662  53.39   304.3  67639. -0.29 -1.27   9.22  -4.60 -12.63 0.48 0.53 0.28 -1.00  -1.0     -1. 54.30 305.3  73932.
14:32:46 0.64 319.77 351.88  6.05 1662  56.01   305.9  72613. -0.25 -1.28   8.84  -4.76 -12.61 0.46 0.27 0.28 -1.00  -1.0     -1. 55.08 304.6  70615.
14:33:26 0.64 319.77 351.88  6.05 1662  54.42   318.2  73743.  0.00  0.00   7.49  -5.50 -13.01 0.26 0.41 0.27 -1.00  -1.0     -1. -1.00  -1.0     -1.
14:34:09 0.64 319.77 351.87  6.05 1662  55.02   308.8  68481.  0.10 -1.16   8.45  -4.59 -13.22 0.71 0.86 0.26 -1.00  -1.0     -1. 55.41 306.9  69218.
14:34:47 0.64 319.77 351.86  6.05 1662  55.94   303.3  67230. -0.53 -0.82   8.79  -3.46 -13.32 0.69 0.35 0.72 -1.00  -1.0     -1. 54.10 303.4  56539.
14:35:28 0.64 319.77 351.86  6.05 1662  57.70   302.8  82287. -0.93 -1.78  10.53  -3.23 -11.10 0.94 0.93 1.33 -1.00  -1.0     -1. 58.45 303.3  74991.
14:36:08 0.64 319.77 351.85  6.05 1662  54.94   297.1  85516. -0.27 -3.38  12.51  -5.01  -6.48 0.43 0.67 1.46 -1.00  -1.0     -1. 55.61 295.4  73298.
14:36:49 0.64 319.77 351.85  6.05 1662  58.27   300.0  96658. -0.10 -4.77  12.96  -5.54  -4.97 0.27 0.20 0.35 -1.00  -1.0     -1. 56.71 299.9  82267.
14:37:29 0.64 319.77 351.84  6.05 1662  55.40   298.5  70878.  0.56 -3.71  12.91  -5.86  -5.15 0.16 0.20 0.22 -1.00  -1.0     -1. 55.31 295.9  63348.
14:38:10 0.64 319.77 351.84  6.05 1662  56.48   297.6  69501.  0.37 -3.51  12.92  -5.82  -5.72 0.24 0.47 0.47 -1.00  -1.0     -1. 57.40 299.0  73428.
14:38:50 0.64 319.77 351.83  6.05 1662  57.64   299.6  76319.  0.60 -3.77  13.10  -5.40  -5.07 0.23 0.25 0.49 -1.00  -1.0     -1. 57.50 296.6  70781.
14:39:31 0.64 319.77 351.82  6.04 1662  55.37   296.3  71216.  0.11 -3.68  12.98  -4.89  -4.33 0.68 0.23 1.38 -1.00  -1.0     -1. 57.71 296.9  82056.
14:40:11 0.64 319.77 351.82  6.04 1662  60.47   303.7 100640.  0.24 -3.16  11.97  -5.07  -5.72 0.26 0.27 0.22 -1.00  -1.0     -1. 58.68 301.8  96401.
14:40:52 0.64 319.77 351.81  6.04 1662  58.67   302.3  93965.  0.06 -3.58  12.04  -4.85  -6.05 0.18 0.15 0.21 -1.00  -1.0     -1. 57.77 301.4  80585.
14:41:32 0.64 319.77 351.81  6.04 1662  58.09   303.7  96096.  0.05 -3.31  12.11  -4.69  -6.32 0.10 0.19 0.16 -1.00  -1.0     -1. 59.89 301.9  94228.
14:42:13 0.64 319.77 351.80  6.04 1662  60.39   302.3  91129. -0.09 -3.46  11.91  -4.64  -6.47 0.24 0.23 0.29 -1.00  -1.0     -1. 57.99 302.3  79899.
14:42:53 0.64 319.77 351.79  6.04 1662  58.52   301.7  79912.  0.29 -3.24  11.94  -4.51  -6.55 0.20 0.16 0.27 -1.00  -1.0     -1. 59.86 301.7  93815.
14:43:34 0.64 319.78 351.79  6.04 1662  61.32   303.2  91642.  0.19 -3.37  11.21  -5.28  -6.91 0.46 0.50 0.26 -1.00  -1.0     -1. 59.88 302.6  78541.
14:44:14 0.64 319.78 351.78  6.04 1662  59.84   304.0 100056.  0.31 -3.32  12.00  -4.34  -6.62 0.24 0.43 0.22 -1.00  -1.0     -1. 60.64 302.6  91613.
14:44:55 0.64 319.78 351.78  6.04 1662  60.69   302.7  93442. -0.13 -3.58  12.06  -4.32  -6.65 0.24 0.47 0.19 -1.00  -1.0     -1. 59.06 302.3  80640.
14:45:35 0.64 319.78 351.77  6.04 1662  59.21   302.9  77700.  0.55 -3.03  11.83  -4.81  -7.12 0.37 0.58 0.33 -1.00  -1.0     -1. 60.40 303.3  89631.
14:46:16 0.64 319.78 351.76  6.04 1662  59.48   302.4  89554.  0.03 -3.58  12.50  -4.42  -6.75 0.28 0.31 0.16 -1.00  -1.0     -1. 58.30 302.6  79051.
14:46:56 0.64 319.78 351.76  6.04 1662  57.66   301.3  79243. -0.17 -3.22  12.41  -4.48  -7.10 0.21 0.24 0.29 -1.00  -1.0     -1. 59.64 301.1  91165.
14:47:37 0.64 319.78 351.75  6.04 1662  58.85   301.3  92256. -0.40 -3.41  12.48  -3.90  -7.06 0.32 1.02 0.31 -1.00  -1.0     -1. 58.65 301.8  79292.
14:48:17 0.64 319.78 351.75  6.04 1662  61.06   304.3 103038. -1.03 -3.31  12.49  -2.28  -7.37 0.36 1.71 0.32 -1.00  -1.0     -1. 60.85 303.5  99507.
14:48:58 0.64 319.78 351.74  6.04 1662  60.93   303.3  93189. -0.52 -3.17  11.85  -4.38  -7.42 0.16 0.30 0.23 -1.00  -1.0     -1. 59.13 302.6  84408.
14:49:38 0.64 319.78 351.73  6.04 1662  58.16   301.4  79240. -0.36 -3.06  11.61  -4.71  -7.53 0.37 0.47 0.14 -1.00  -1.0     -1. 58.84 301.7  91870.
14:50:19 0.64 319.78 351.73  6.04 1662  58.85   301.5  86880. -0.48 -2.97  11.17  -5.15  -7.81 0.24 0.28 0.21 -1.00  -1.0     -1. 58.66 301.1  76144.
14:50:59 0.64 319.78 351.72  6.04 1662  58.86   300.8  77128. -0.59 -2.72  11.63  -3.84  -7.96 0.14 0.60 0.21 -1.00  -1.0     -1. 60.54 301.2  92653.
14:51:40 0.64 319.78 351.72  6.04 1662  60.16   301.6  92873. -1.50 -2.96  11.67  -3.32  -7.99 0.54 1.26 0.30 -1.00  -1.0     -1. 59.08 301.1  81416.
14:52:20 0.64 319.78 351.71  6.04 1662  59.12   303.0  76144.  0.26 -2.75  10.89  -5.60  -8.16 0.42 0.66 0.24 -1.00  -1.0     -1. 56.71 300.5  69322.
14:53:01 0.64 319.78 351.71  6.04 1662  57.99   302.4  92435. -0.53 -2.96  11.06  -5.29  -8.45 0.39 0.66 0.44 -1.00  -1.0     -1. 57.02 302.4  80289.
14:53:41 0.64 319.78 351.70  6.04 1662  58.62   303.4  96762. -0.49 -2.93  11.53  -5.16  -8.10 0.23 0.45 0.27 -1.00  -1.0     -1. 59.14 301.8  96473.
14:54:22 0.64 319.78 351.69  6.04 1662  59.56   302.7  91967. -0.40 -2.79  10.68  -5.21  -9.04 0.41 0.30 0.63 -1.00  -1.0     -1. 58.41 302.8  80851.
14:55:02 0.64 319.78 351.69  6.04 1662  57.96   302.3  76784. -0.13 -1.90   9.91  -4.95 -10.30 0.46 0.36 0.57 -1.00  -1.0     -1. 60.97 302.9  89765.
14:55:43 0.64 319.78 351.68  6.04 1662  57.24   306.7  77879. -0.10 -1.82   9.34  -5.45 -10.39 0.56 0.24 0.65 -1.00  -1.0     -1. 58.69 304.5  74705.
14:56:23 0.64 319.78 351.68  6.04 1662  59.57   302.8  75095. -0.18 -2.09   9.93  -5.09  -9.85 0.24 0.38 0.17 -1.00  -1.0     -1. 60.40 303.6  86861.
14:57:04 0.64 319.78 351.67  6.04 1662  59.38   303.2  87829. -0.38 -2.46  10.18  -4.47  -9.93 0.30 0.27 0.23 -1.00  -1.0     -1. 57.68 303.2  78606.
14:57:44 0.64 319.78 351.66  6.04 1662  58.88   302.2  78765. -0.07 -2.09  10.24  -4.65  -9.57 0.27 0.27 0.14 -1.00  -1.0     -1. 61.83 302.7  92614.
14:58:25 0.64 319.78 351.66  6.04 1662  60.68   301.8  90440. -0.25 -2.39  10.62  -4.46  -9.27 0.32 0.29 0.37 -1.00  -1.0     -1. 58.47 302.1  79051.
14:59:05 0.64 319.78 351.65  6.04 1662  58.23   302.3  77667. -0.06 -2.60  10.22  -5.03  -9.50 0.26 0.39 0.23 -1.00  -1.0     -1. 59.93 302.9  88355.
14:59:46 0.64 319.78 351.65  6.04 1662  60.86   304.3  88582. -0.23 -2.30   9.46  -5.42  -9.90 0.34 0.27 0.22 -1.00  -1.0     -1. 58.92 303.6  77960.
