1975/013   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
18:12:31 0.89 350.63 109.02 -3.37 1623   4.19   640.0 208476.  0.00 -1.28   4.41  -6.53   1.98 0.72 0.64 0.46  0.17 660.0 932671.  3.75 636.5 177746.
18:13:12 0.89 350.63 109.01 -3.37 1623   4.50   640.2 240815.  3.05 -1.00   4.57  -6.44   1.86 0.63 0.72 0.92  0.18 674.3 749484.  4.44 633.7 222175.
18:13:52 0.89 350.63 109.00 -3.37 1623   4.17   618.6 220343.  0.30  3.14   6.12  -4.68  -1.89 0.54 1.29 1.76  0.12 680.4 500003.  3.94 617.9 208541.
18:14:33 0.89 350.63 109.00 -3.37 1623  -1.00    -1.0     -1. -1.00 -1.00   6.33  -3.97  -3.64 0.30 0.74 0.82 -1.00  -1.0     -1. -1.00  -1.0     -1.
18:15:13 0.89 350.63 108.99 -3.37 1623   4.36   622.1 227421.  0.00  2.23   5.65  -5.48   0.75 0.50 1.43 1.48  0.18 652.2 860738.  4.13 622.1 202905.
18:15:54 0.89 350.63 108.99 -3.37 1623   4.48   626.9 247276.  1.88  0.59   6.20  -4.94  -1.09 0.41 0.74 0.78  0.17 672.8 908529.  4.46 623.4 219748.
18:16:34 0.89 350.63 108.98 -3.37 1623   4.41   621.3 204575. -1.14  4.60   6.37  -2.65  -4.38 0.37 0.59 0.66  0.18 662.9 902500.  4.27 616.6 210991.
18:17:15 0.89 350.63 108.97 -3.37 1623   4.38   625.5 182183. -0.76  5.06   6.03  -1.63  -5.18 0.60 0.60 0.66  0.14 679.5 771730.  4.38 624.5 212209.
18:17:55 0.89 350.63 108.97 -3.37 1623   4.22   618.1 207050.  0.00  0.64   5.72  -2.98  -3.88 0.69 1.78 2.46  0.13 673.8 558839.  4.40 613.4 214450.
18:18:36 0.89 350.63 108.96 -3.37 1623   4.13   619.4 200433. -0.52  4.47   6.22  -3.69  -3.33 0.44 0.98 1.06  0.15 663.1 481915.  4.25 622.3 227356.
18:19:16 0.89 350.63 108.95 -3.37 1623   4.03   625.5 232655. -0.64  4.79   6.30  -2.29  -4.35 0.50 1.18 0.78  0.20 657.71028020.  3.78 627.6 188856.
18:19:57 0.89 350.63 108.95 -3.37 1623   4.38   610.2 188346. -0.97  3.29   6.40  -3.19  -3.48 0.48 0.65 1.08  0.12 655.7 661646.  4.20 614.1 218806.
18:20:37 0.89 350.63 108.94 -3.37 1623   4.30   614.7 211494. -0.92  3.51   6.31  -3.14  -3.68 0.38 0.96 0.80  0.13 674.8 590440.  4.29 611.9 203139.
18:21:18 0.89 350.63 108.93 -3.37 1623   4.25   622.3 179221. -0.13  3.60   5.74  -4.29  -3.70 0.51 0.66 0.67  0.16 669.1 755514.  4.21 620.3 201502.
18:21:58 0.89 350.63 108.93 -3.37 1623   4.07   624.3 218589.  0.46  3.49   5.60  -4.40  -3.83 0.40 0.35 0.42  0.16 644.1 609723.  4.10 619.9 203792.
18:22:39 0.89 350.63 108.92 -3.37 1623   4.18   629.5 229799. -0.21  3.68   5.36  -4.46  -4.02 0.51 0.41 0.45  0.17 676.71128904.  4.33 621.9 232440.
18:23:19 0.89 350.63 108.92 -3.37 1623   4.16   618.8 210883. -1.46  4.41   5.99  -3.52  -4.02 0.51 0.73 0.50  0.17 647.3 935673.  4.00 616.1 188794.
18:24:00 0.89 350.63 108.91 -3.37 1623   3.69   627.4 224595. -1.33  5.28   6.16  -2.21  -4.48 0.60 0.56 0.95  0.15 679.1 916013.  4.13 626.9 232391.
18:24:40 0.89 350.63 108.90 -3.37 1623   4.29   618.5 210351. -0.20  3.12   6.64  -2.81  -3.32 0.36 1.07 1.18  0.18 654.8 936349.  4.48 612.3 196139.
18:25:21 0.89 350.63 108.90 -3.37 1623   4.01   609.5 184233.  0.30  1.67   7.16  -3.36  -1.69 0.40 0.74 0.90  0.15 677.7 866325.  4.17 611.3 215434.
18:26:01 0.89 350.63 108.89 -3.37 1623  -1.00    -1.0     -1. -1.00 -1.00   6.33  -2.98  -4.10 0.44 1.05 0.97 -1.00  -1.0     -1. -1.00  -1.0     -1.
18:30:51 0.89 350.63 108.85 -3.37 1623   4.12   618.8 177661.  0.17  2.21   6.27  -4.07  -2.68 0.25 0.75 0.69  0.15 665.8 533683.  4.20 619.0 231332.
18:31:32 0.89 350.63 108.84 -3.37 1623   4.43   626.5 220047. -0.17  3.50   6.23  -4.14  -2.85 0.35 0.63 0.58  0.15 661.8 785659.  4.06 623.3 170076.
18:32:13 0.89 350.63 108.83 -3.37 1623   4.17   628.8 229815.  0.70  2.48   6.14  -4.38  -3.05 0.42 0.64 0.51  0.15 659.1 792767.  3.98 624.0 242670.
18:32:53 0.89 350.63 108.83 -3.37 1623   4.33   618.5 201057. -0.31  2.78   6.63  -4.05  -2.41 0.40 0.67 0.63  0.15 653.3 895132.  3.94 619.6 174153.
18:33:34 0.89 350.63 108.82 -3.37 1623   4.01   619.1 167201. -0.38  2.97   6.94  -3.48  -2.61 0.23 0.52 0.55  0.16 666.1 964870.  4.09 617.9 192569.
18:34:14 0.89 350.63 108.82 -3.37 1623   4.10   617.1 186994. -1.11  3.02   7.28  -2.47  -3.14 0.25 0.60 0.52  0.17 660.21052253.  3.97 614.6 157079.
18:34:55 0.89 350.63 108.81 -3.37 1623   4.03   611.9 168595. -1.55  2.91   7.09  -1.66  -3.73 0.23 0.62 0.56  0.14 659.8 804864.  4.13 612.1 174462.
18:35:35 0.89 350.63 108.80 -3.37 1623   4.27   619.9 202480. -1.72  3.95   6.93  -2.08  -3.89 0.24 0.57 0.66  0.16 658.71086089.  4.26 615.9 178620.
18:36:16 0.89 350.63 108.80 -3.37 1623   4.03   619.1 165350. -0.47  3.42   7.02  -2.55  -3.24 0.28 0.91 0.78  0.13 670.5 578797.  4.13 618.8 192877.
18:36:56 0.89 350.63 108.79 -3.37 1623   4.19   629.5 198266.  0.00  2.91   6.12  -4.23  -2.79 0.74 0.89 0.77  0.16 662.2 992313.  3.69 627.4 168277.
18:37:37 0.89 350.63 108.78 -3.37 1623   4.00   612.0 179269. -0.74  2.68   6.71  -3.54  -2.69 0.50 0.54 0.68  0.13 681.31201046.  3.96 609.0 153665.
18:38:17 0.89 350.63 108.78 -3.37 1623   4.00   611.9 198107. -0.67  2.36   7.04  -3.47  -1.95 0.29 0.62 0.50  0.11 681.2 689193.  4.05 607.5 193205.
18:38:58 0.89 350.63 108.77 -3.37 1623   4.07   614.9 197009. -0.41  2.58   6.88  -3.64  -2.17 0.27 0.37 0.31  0.12 679.3 769027.  4.19 617.2 216818.
18:39:38 0.89 350.63 108.77 -3.37 1623   4.09   621.9 219329. -0.12  2.97   6.33  -4.18  -2.64 0.50 0.63 0.76  0.16 682.8 516427.  3.87 623.2 175683.
18:40:18 0.89 350.63 108.76 -3.37 1623  -1.00    -1.0     -1. -1.00 -1.00   6.13  -4.18  -3.18 0.33 0.47 0.40 -1.00  -1.0     -1. -1.00  -1.0     -1.
18:40:59 0.89 350.63 108.75 -3.37 1623   3.91   622.4 208457. -0.60  4.05   6.34  -3.78  -3.21 0.26 0.58 0.60  0.17 655.11015195.  4.13 617.2 219576.
18:41:40 0.89 350.63 108.75 -3.37 1623   4.03   617.7 231946. -1.73  2.68   6.94  -2.68  -2.66 0.25 0.58 0.46  0.15 658.8 555681.  4.24 614.3 233363.
18:42:20 0.89 350.63 108.74 -3.37 1623   4.02   618.2 209626. -2.98  4.12   6.53  -3.01  -2.98 0.44 1.12 0.95  0.11 679.4 755721.  4.06 615.6 188459.
18:43:01 0.89 350.63 108.73 -3.37 1623   3.80   625.4 231969.  0.50  2.57   6.11  -4.16  -2.71 0.28 0.46 0.54  0.17 667.1 641584.  3.97 622.5 223949.
18:43:41 0.89 350.63 108.73 -3.37 1623  -1.00    -1.0     -1. -1.00 -1.00   5.58  -4.39  -3.16 0.55 0.47 0.80 -1.00  -1.0     -1. -1.00  -1.0     -1.
18:44:22 0.89 350.63 108.72 -3.37 1623   4.17   627.7 231583.  0.31  3.16   5.72  -4.54  -2.78 0.35 0.38 0.30  0.14 657.0 810932.  4.16 624.0 254864.
18:45:02 0.89 350.63 108.71 -3.37 1623   4.29   622.9 220606.  0.00  2.87   5.79  -4.58  -2.66 0.36 0.42 0.34  0.13 708.1 681709.  4.24 620.9 198874.
18:45:43 0.89 350.63 108.71 -3.37 1623   4.66   632.6 240772.  1.75  2.26   4.87  -5.63  -2.45 0.38 0.42 0.45  0.12 673.0 554473.  4.48 630.0 246590.
18:46:23 0.89 350.63 108.70 -3.37 1623   4.53   620.6 232356.  0.36  2.77   5.89  -4.19  -2.91 0.65 0.92 0.67  0.17 660.6 765376.  4.43 616.5 228542.
18:47:04 0.89 350.63 108.70 -3.37 1623   3.87   631.8 214151.  1.36  2.84   5.06  -5.56  -1.96 0.55 0.57 0.44  0.15 659.8 744534.  4.08 628.4 220096.
18:47:44 0.89 350.63 108.69 -3.37 1623   3.83   662.6 220583.  0.00 -1.64   2.50  -6.14   0.23 2.21 1.39 2.88  0.18 661.61014559.  3.87 661.0 223650.
18:48:25 0.89 350.63 108.68 -3.37 1623   4.42   675.6 185604.  2.56 -2.48  -1.07  -6.19   4.39 0.93 0.51 0.42  0.18 673.4 829526.  4.44 676.1 226457.
18:49:05 0.89 350.63 108.68 -3.37 1623   4.63   667.9 206550.  0.00 -1.63   0.26  -7.10   3.43 0.49 0.62 0.68  0.15 655.8 716480.  4.38 666.1 192725.
18:49:46 0.89 350.63 108.67 -3.37 1623   4.37   665.4 199429.  3.11 -0.33   1.05  -7.77   1.83 0.27 0.32 0.29  0.14 683.1 800004.  4.26 660.0 169735.
18:50:26 0.89 350.63 108.67 -3.37 1623   4.48   657.8 211302.  0.00  0.26   1.46  -7.71   0.74 0.33 0.40 0.61  0.14 670.0 491063.  4.38 655.8 243820.
18:51:07 0.89 350.63 108.66 -3.37 1623   4.17   643.8 222094.  3.57  1.77   2.56  -7.37  -0.61 0.39 0.32 0.36  0.17 671.4 651771.  4.26 638.8 219329.
18:51:47 0.89 350.63 108.65 -3.37 1623   3.86   638.0 164187.  0.00  3.36   3.14  -7.00  -0.83 0.58 1.16 0.94  0.17 670.4 848238.  4.23 638.5 212959.
18:52:28 0.89 350.63 108.65 -3.37 1623   4.41   665.3 204627.  0.00  1.44   0.83  -7.72   0.51 0.81 0.52 0.68  0.19 675.1 819963.  4.54 666.4 227132.
18:53:08 0.89 350.63 108.64 -3.37 1623   4.67   665.9 218244.  0.00  1.18   0.92  -7.73  -0.28 0.56 0.51 0.46  0.15 666.3 469441.  4.45 666.1 219076.
18:53:49 0.89 350.63 108.63 -3.37 1623   4.46   655.0 203763.  0.00  0.62   3.10  -7.32   0.13 0.35 0.39 0.26  0.15 683.7 945120.  4.40 653.4 184275.
18:54:29 0.89 350.63 108.63 -3.37 1623   4.54   651.6 155257.  0.00  0.43   2.12  -7.46   0.90 0.57 0.78 0.70  0.18 662.9 964247.  4.40 650.4 189570.
18:55:09 0.89 350.63 108.62 -3.37 1623   4.51   641.8 208005.  2.53 -0.75   2.88  -7.19   1.68 0.44 0.64 0.31  0.14 671.6 711438.  4.43 641.3 217478.
18:55:50 0.89 350.63 108.62 -3.37 1623   4.61   643.4 201210.  0.00  1.08   2.64  -7.39   0.01 0.54 0.48 0.89  0.13 675.3 554681.  4.40 643.3 223497.
18:56:31 0.89 350.63 108.61 -3.37 1623   4.32   649.5 221162.  0.00 -0.36   2.21  -7.33   0.83 0.79 0.93 0.63  0.19 657.0 667753.  4.37 651.5 184844.
18:57:11 0.89 350.63 108.60 -3.37 1623   4.17   635.0 183684.  0.00  0.42   3.51  -6.86   0.56 0.39 0.84 0.46  0.15 659.5 780098.  4.12 631.0 170960.
18:57:52 0.89 350.63 108.60 -3.37 1623   4.38   640.4 228136.  0.00  0.00   3.30  -6.75  -0.83 0.67 0.90 1.16  0.17 682.9 751356.  4.53 637.8 219687.
18:58:32 0.89 350.63 108.59 -3.37 1623   4.53   634.9 203243.  0.00  3.47   3.31  -6.05  -2.78 0.67 1.31 0.48  0.16 659.3 809971.  4.46 631.8 179120.
18:59:13 0.89 350.63 108.58 -3.37 1623   4.51   650.5 217146.  2.31 -1.46   3.41  -4.97   3.50 1.45 1.93 1.47  0.15 680.9 924537.  4.38 647.6 222666.
18:59:53 0.89 350.63 108.58 -3.37 1623   4.61   699.2 176768. -3.95 -3.97  -1.90  -2.48   6.16 1.97 1.49 1.16  0.14 688.1 857593.  4.44 696.8 202496.
19:00:34 0.89 350.63 108.57 -3.37 1623   4.98   703.7 230874.  0.61 -2.06  -3.43  -4.07   5.07 0.60 1.38 1.44  0.21 688.9 817468.  4.87 702.0 198026.
19:01:14 0.89 350.63 108.56 -3.37 1623   4.57   705.1 195167.  0.00 -1.12  -3.95  -5.50   3.46 0.44 0.47 0.42  0.13 649.7 642896.  4.47 707.0 234669.
19:01:55 0.89 350.63 108.56 -3.37 1623   4.82   696.6 211020.  1.32 -1.44  -4.01  -5.54   3.24 0.50 0.67 0.53  0.21 687.9 935348.  4.71 697.4 198962.
19:02:35 0.89 350.63 108.55 -3.37 1623   4.66   657.1 221275.  0.00 -0.73  -0.65  -7.00   2.25 1.58 0.68 0.55  0.19 658.4 752915.  4.51 655.9 238820.
19:03:16 0.89 350.63 108.55 -3.37 1623   4.47   663.0 226560.  0.00  0.25   0.94  -7.17   1.47 0.59 0.38 0.70  0.16 672.6 751356.  4.29 659.3 179604.
19:03:56 0.89 350.63 108.54 -3.37 1623   4.70   669.3 194284.  0.00  0.71   0.78  -7.37   0.64 1.03 0.47 0.89  0.17 663.7 897302.  4.34 669.2 176456.
19:04:37 0.89 350.63 108.53 -3.37 1623   4.86   694.5 230770.  1.53  2.01   0.24  -6.09  -0.50 3.57 1.86 1.47  0.13 663.5 656552.  4.78 690.7 206914.
19:05:17 0.89 350.63 108.53 -3.37 1623   4.50   605.2 227701. -2.25  1.21   6.10  -2.76   0.29 1.30 1.96 1.50  0.18 665.0 897302.  5.10 601.0 209262.
19:05:58 0.89 350.63 108.52 -3.37 1623   4.49   640.7 238157. -3.22  5.77   4.19  -1.39  -4.92 1.24 2.25 2.75  0.15 647.1 635139.  4.65 641.8 243254.
19:06:38 0.89 350.63 108.52 -3.37 1623   4.24   625.2 223059. -1.84  5.01   4.78  -1.61  -6.11 0.76 0.92 0.90  0.16 669.4 977760.  4.33 626.1 261982.
19:07:19 0.89 350.63 108.51 -3.37 1623   4.59   623.8 271558. -0.19  3.70   5.70  -3.93  -3.12 0.57 1.35 1.19  0.18 668.6 576510.  4.24 622.1 252610.
19:07:59 0.89 350.63 108.50 -3.37 1623   4.36   622.0 244524. -1.34  4.10   5.34  -2.89  -4.88 0.38 0.97 0.75  0.16 662.51010401.  4.42 623.5 296006.
19:08:40 0.89 350.63 108.50 -3.37 1623   4.30   619.8 190360.  0.76  1.95   5.66  -4.16  -2.80 0.72 1.80 2.02  0.14 648.6 915793.  4.51 619.0 206345.
19:09:20 0.89 350.63 108.49 -3.37 1623   4.58   621.4 201317.  0.34  3.30   5.77  -4.85  -2.55 0.50 0.87 0.98  0.15 664.5 669858.  4.36 619.7 199504.
19:10:01 0.89 350.63 108.48 -3.37 1623   4.12   621.0 246071.  1.17  1.83   5.05  -4.97  -2.48 0.92 1.47 1.71  0.16 665.8 553641.  4.48 618.6 217156.
19:10:41 0.89 350.63 108.48 -3.37 1623   4.53   632.3 200267.  0.00  1.56   4.60  -6.12  -2.20 0.51 0.73 0.66  0.19 660.9 906034.  4.29 630.6 180806.
19:11:22 0.89 350.63 108.47 -3.37 1623   4.87   637.3 218462.  2.89  2.35   4.06  -6.00  -2.97 1.02 0.91 0.67  0.18 655.1 611932.  4.70 635.0 225430.
19:12:02 0.89 350.63 108.47 -3.37 1623   4.42   620.1 208389.  0.45  3.21   5.72  -4.26  -3.70 0.27 0.35 0.38  0.14 670.5 589608.  4.34 619.5 214337.
19:12:43 0.89 350.63 108.46 -3.37 1623   4.05   615.8 186491.  1.89  1.84   5.69  -4.28  -3.15 0.58 0.91 0.89  0.17 675.41034517.  4.27 616.8 250342.
19:13:23 0.89 350.63 108.45 -3.37 1623   4.62   622.5 227408.  0.47  3.95   5.65  -4.10  -3.57 0.46 0.54 0.58  0.14 637.3 715363.  4.66 622.5 237102.
19:14:04 0.89 350.63 108.45 -3.37 1623   4.59   642.5 214457. -0.19  5.12   4.90  -3.37  -4.80 1.06 0.65 1.14  0.14 672.7 944288.  4.49 637.8 224849.
19:14:44 0.89 350.63 108.44 -3.37 1623   4.41   625.4 202717.  0.00  2.93   4.81  -5.19  -3.26 0.40 0.77 0.73  0.12 637.5 794209.  4.21 623.8 212686.
19:15:25 0.89 350.63 108.43 -3.37 1623   4.43   635.2 209672.  1.60  1.53   4.55  -5.73  -2.29 0.55 0.83 0.79  0.15 666.3 533683.  4.49 633.8 204549.
19:16:05 0.89 350.63 108.43 -3.37 1623   4.66   638.4 221145.  0.00  2.05   4.24  -5.97  -2.36 0.65 0.70 0.49  0.15 671.4 778175.  4.79 637.9 231154.
19:16:46 0.89 350.63 108.42 -3.37 1623   4.34   637.4 207528.  1.56  2.66   4.07  -6.12  -2.49 0.55 0.38 0.41  0.15 673.9 887531.  4.52 635.8 210831.
19:17:26 0.89 350.63 108.42 -3.37 1623   4.31   631.8 219472.  0.00  2.71   4.43  -5.92  -2.85 0.35 0.38 0.34  0.15 665.4 901668.  4.13 629.9 182209.
19:18:07 0.89 350.63 108.41 -3.37 1623   4.24   628.3 171376.  1.00  2.82   5.01  -5.45  -2.78 0.38 0.38 0.47  0.14 667.2 665492.  4.41 625.6 211273.
19:18:47 0.89 350.63 108.40 -3.37 1623   4.51   618.5 212501.  0.00  3.11   5.44  -5.09  -2.97 0.26 0.43 0.32  0.16 668.2 968820.  4.28 616.7 187319.
19:19:28 0.89 350.63 108.40 -3.37 1623   4.04   626.7 160893.  0.89  3.32   5.37  -4.98  -2.93 0.45 0.90 0.96  0.13 657.3 764882.  4.33 624.3 188735.
19:20:08 0.89 350.63 108.39 -3.37 1623   4.56   620.9 205868.  0.00  1.97   6.21  -4.23  -2.59 0.54 0.69 0.70  0.18 668.7 922874.  4.23 621.6 174153.
19:20:49 0.89 350.63 108.38 -3.37 1623   4.22   606.4 202668. -0.35  1.83   6.06  -4.19  -1.80 0.99 1.51 1.36  0.17 644.7 824082.  4.36 610.0 218306.
19:21:29 0.89 350.63 108.38 -3.37 1623   5.15   612.0 214135. -0.33  2.98   6.74  -2.41  -3.05 0.42 0.70 0.93  0.15 670.8 687530.  4.80 605.9 218329.
19:22:10 0.89 350.63 108.37 -3.37 1623   4.09   602.0 174273. -2.09  2.53   6.08  -3.81  -1.70 1.05 1.61 0.80  0.16 674.9 854475.  4.37 602.3 156394.
19:22:50 0.89 350.63 108.36 -3.37 1623   4.86   630.5 211793.  0.00  0.84   4.21  -6.29  -0.74 0.46 0.54 0.70  0.19 657.0 889181.  4.70 630.1 193676.
19:23:31 0.89 350.63 108.36 -3.37 1623   4.54   604.9 174208. -1.22 -0.69   6.14  -4.33   0.23 0.81 1.08 0.79  0.16 662.3 911647.  4.35 605.2 148351.
19:24:11 0.89 350.63 108.35 -3.37 1623   4.55   615.4 192163. -0.06 -1.04   6.26  -4.08   1.70 0.30 0.35 0.61  0.15 660.1 953345.  4.63 611.2 193829.
19:24:52 0.89 350.63 108.35 -3.37 1623   4.25   610.4 194125. -1.47 -2.42   6.61  -2.68   3.38 0.40 0.79 0.44  0.10 689.0 918508.  4.27 609.1 190220.
19:25:32 0.89 350.63 108.34 -3.37 1623   4.35   615.7 213112.  0.17 -1.32   6.66  -2.42   2.96 0.55 1.70 1.30  0.15 656.6 866195.  4.55 611.6 186900.
19:26:13 0.89 350.63 108.33 -3.37 1623   4.65   626.6 168533.  1.17  0.67   5.73  -5.22   0.89 0.40 0.78 0.60  0.13 657.0 626381.  4.77 622.2 190142.
19:26:53 0.89 350.63 108.33 -3.37 1623   4.68   614.5 188804.  0.03 -1.37   5.99  -4.65   1.99 0.52 0.58 0.65  0.15 665.8 585866.  4.60 612.8 175498.
19:27:34 0.89 350.63 108.32 -3.37 1623   4.55   615.9 146681.  0.07 -1.07   5.08  -5.82   1.53 0.37 0.35 0.38  0.13 665.1 613933.  4.83 608.7 162732.
19:28:14 0.89 350.63 108.32 -3.37 1623   4.56   619.3 199907.  0.00 -0.73   5.91  -5.09   1.55 0.37 0.47 0.31  0.14 658.5 644117.  4.51 620.1 156563.
19:28:54 0.89 350.63 108.31 -3.37 1623  -1.00    -1.0     -1. -1.00 -1.00   6.32  -4.67   0.92 0.29 0.34 0.33 -1.00  -1.0     -1.  4.63 605.7 148942.
19:29:35 0.89 350.63 108.30 -3.37 1623   4.69   618.5 196723.  0.00 -0.08   5.76  -5.31   0.16 0.45 0.43 0.32  0.15 663.6 933061.  4.60 616.1 196428.
19:30:16 0.89 350.63 108.30 -3.37 1623   4.62   647.8 221659.  2.01  1.04   4.09  -6.54  -0.22 0.91 0.58 0.51  0.14 662.0 573392.  4.83 641.8 231927.
19:30:56 0.89 350.63 108.29 -3.37 1623   4.87   632.7 211699.  0.00  1.50   4.13  -6.44  -1.34 0.39 0.47 0.28  0.12 661.5 890442.  4.67 630.9 181615.
19:31:37 0.89 350.63 108.28 -3.37 1623   4.53   633.2 211926.  1.17  1.48   4.61  -6.01  -1.70 0.39 0.54 0.48  0.16 659.6 577940.  4.33 630.9 204510.
19:32:17 0.89 350.63 108.28 -3.37 1623   4.75   624.0 196379.  0.00  1.01   5.21  -5.73  -0.72 0.40 0.61 0.50  0.19 651.8 812998.  4.47 622.9 174579.
19:32:58 0.89 350.63 108.27 -3.37 1623   4.40   624.3 177720.  1.26  0.73   5.28  -5.53  -1.17 0.37 0.83 0.96  0.19 636.51073979.  4.59 622.7 207719.
19:33:38 0.89 350.63 108.27 -3.37 1623   4.62   622.6 202083.  0.00  0.22   5.19  -5.80   0.07 0.60 0.55 0.56  0.16 652.2 865857.  4.56 619.3 192426.
19:34:19 0.89 350.63 108.26 -3.37 1623   4.36   624.9 160981.  1.28  0.30   5.13  -5.88  -0.27 0.49 0.65 0.52  0.16 640.41134894.  4.43 625.1 205231.
19:34:59 0.89 350.63 108.25 -3.37 1623   4.61   617.2 195343.  0.00  1.44   5.71  -5.26  -0.60 0.34 0.54 0.43  0.13 664.71014143.  4.72 615.8 200144.
19:37:01 0.89 350.62 108.23 -3.37 1623   4.70   612.5 252067. -3.01  2.40   6.73  -0.92  -3.51 0.43 0.71 0.96  0.13 669.1 858633.  4.40 611.9 183769.
19:37:41 0.89 350.62 108.23 -3.37 1623   4.50   619.6 236049. -1.98  3.86   5.56  -3.34  -3.72 0.44 1.16 1.19  0.15 659.7 845977.  4.13 617.0 195434.
19:38:22 0.89 350.62 108.22 -3.37 1623   4.68   613.3 205751. -0.53  2.09   5.87  -4.48  -2.22 0.40 0.45 0.58  0.15 676.9 756969.  4.80 617.7 206365.
19:39:02 0.89 350.62 108.22 -3.37 1623   5.08   638.6 209480.  0.00  1.73   3.91  -6.24  -2.15 0.75 0.88 0.51  0.15 677.2 612062.  4.52 637.3 215467.
19:39:43 0.89 350.62 108.21 -3.37 1623   4.42   631.3 219378.  0.97  1.74   4.69  -4.92  -3.32 0.76 1.20 0.81  0.12 682.3 885244.  4.52 630.6 239830.
19:40:23 0.89 350.62 108.20 -3.37 1623   5.06   640.5 237891.  0.00  3.65   3.60  -5.27  -3.07 1.82 1.87 1.41  0.12 675.3 682124.  4.84 645.9 254793.
19:41:04 0.89 350.62 108.20 -3.37 1623   4.52   640.9 208301.  0.98  2.93   3.35  -6.33  -2.63 0.56 0.71 0.55  0.17 669.2 844080.  4.65 638.4 196402.
19:41:44 0.89 350.62 108.19 -3.37 1623   4.94   642.1 235045.  0.00  3.18   3.59  -5.82  -3.39 0.65 0.59 0.57  0.16 678.7 709359.  5.06 641.6 237891.
19:42:25 0.89 350.62 108.18 -3.37 1623   4.43   638.2 202779.  0.83  2.94   4.68  -5.23  -2.99 0.90 0.67 0.76  0.17 669.9 843872.  4.49 634.5 198594.
19:43:05 0.89 350.62 108.18 -3.37 1623   4.86   621.4 207667.  0.61  1.60   4.95  -4.93  -2.79 1.02 0.65 1.12  0.20 661.3 950109.  4.60 618.7 205536.
19:43:46 0.89 350.62 108.17 -3.37 1623   4.71   603.4 202964. -2.97 -1.80   6.96  -1.85   0.99 0.34 1.42 1.81 -1.00  -1.0     -1.  4.90 608.0 229247.
19:44:26 0.89 350.62 108.17 -3.37 1623   4.97   618.9 228198. -5.31 -3.08   6.72   0.87   3.37 0.41 0.77 0.66  0.12 641.8 550549.  4.78 618.3 216981.
19:45:07 0.89 350.62 108.16 -3.37 1623   4.99   604.3 198006. -3.90 -1.94   6.28   1.91   3.47 0.49 1.47 1.05  0.14 676.71044496.  4.68 610.1 228438.
19:45:47 0.89 350.62 108.15 -3.37 1623   5.12   612.8 234698. -1.64 -0.98   6.96  -2.55   0.88 0.22 0.29 0.34  0.18 659.5 893664.  5.10 607.0 197802.
19:46:28 0.89 350.62 108.15 -3.37 1623   4.74   604.8 203100. -1.38 -0.08   6.75  -3.31  -0.02 0.51 0.95 0.75  0.18 680.61052188.  4.84 611.4 238970.
19:47:08 0.89 350.62 108.14 -3.37 1623   4.81   612.9 219385. -0.96  0.19   6.59  -3.99  -0.13 0.29 0.69 0.35  0.15 659.5 772587.  4.99 608.5 188134.
19:47:49 0.89 350.62 108.14 -3.37 1623   4.72   614.5 241182. -0.51 -0.25   6.58  -4.09   0.04 0.33 0.43 0.44  0.14 664.8 576303.  4.78 615.5 200014.
19:48:29 0.89 350.62 108.13 -3.37 1623   4.81   614.5 199657. -0.82 -0.78   6.43  -4.26   0.36 0.38 0.51 0.55  0.20 660.9 828279.  4.90 609.1 196558.
19:49:10 0.89 350.62 108.12 -3.37 1623   4.74   614.1 261952. -0.61  0.78   6.13  -4.34  -1.12 0.38 0.65 0.59  0.13 658.0 653252.  4.72 613.1 225316.
19:49:50 0.89 350.62 108.12 -3.37 1623   4.92   619.7 212820. -0.03  1.78   5.91  -4.66  -1.74 0.28 0.44 0.55  0.13 671.5 649900.  4.66 614.6 209740.
19:50:31 0.89 350.62 108.11 -3.37 1623   4.81   614.6 191016.  0.26  1.35   5.91  -4.65  -1.92 0.38 0.46 0.49  0.15 680.9 740960.  4.84 616.3 204773.
19:51:11 0.89 350.62 108.10 -3.37 1623   4.87   617.1 206124. -0.48  1.57   5.82  -4.71  -1.98 0.54 0.80 0.54  0.12 657.0 995146.  4.78 616.0 192877.
19:51:52 0.89 350.62 108.10 -3.37 1623   4.82   622.1 245752. -1.37 -3.24   6.06  -4.09   0.97 0.57 1.38 1.90  0.14 664.3 516843.  4.56 621.1 211251.
19:52:32 0.89 350.62 108.09 -3.37 1623   4.55   622.9 214428. -3.71  3.97   5.51  -1.37  -4.22 0.71 2.34 1.65  0.11 686.0 512061.  4.64 628.4 277987.
19:53:13 0.89 350.62 108.08 -3.37 1623   4.59   620.3 267871. -2.43  3.01   6.14  -1.47  -4.02 0.97 1.10 1.27  0.17 675.3 992937.  4.65 618.3 233015.
19:53:53 0.89 350.62 108.08 -3.37 1623   3.77   637.2 200297. -5.54 -5.00   5.77  -1.18   2.23 1.31 2.42 3.61  0.14 679.9 649276.  3.63 641.4 221633.
