1981/087   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
11:13:12 0.96 263.27 358.88 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 12.43 334.6   9843.
11:14:33 0.96 263.27 358.87 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.59 332.6  14348.
11:15:53 0.96 263.27 358.85 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.12 332.9  11997.
11:17:14 0.96 263.27 358.84 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.92 333.6  10073.
11:19:56 0.96 263.27 358.82 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.28 333.3  10454.
11:21:18 0.96 263.27 358.80 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.67 331.4  12208.
11:22:39 0.96 263.27 358.79 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.03 331.8  16821.
11:24:00 0.96 263.27 358.78 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.38 335.8  10428.
11:25:21 0.96 263.27 358.77 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.47 336.1  11064.
11:26:42 0.96 263.27 358.75 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.65 337.3  11077.
11:28:03 0.96 263.27 358.74 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.81 335.0  15245.
11:29:24 0.96 263.27 358.73 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.77 336.6  11123.
11:30:45 0.96 263.27 358.71 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.97 335.8  19721.
11:32:06 0.96 263.27 358.70 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.31 334.7   9365.
11:33:27 0.96 263.27 358.69 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.62 334.4  15407.
11:34:48 0.96 263.26 358.68 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.88 336.5   9310.
11:36:09 0.96 263.26 358.67 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.44 335.0  10821.
11:37:30 0.96 263.26 358.65 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.27 336.7  10151.
11:38:51 0.96 263.26 358.64 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.28 334.4  10450.
11:40:12 0.96 263.26 358.63 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.83 335.3  10749.
11:41:33 0.96 263.26 358.62 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.71 334.0  10320.
11:42:54 0.96 263.26 358.60 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.55 335.3  10902.
11:44:15 0.96 263.26 358.59 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.25 332.2  14722.
11:45:36 0.96 263.26 358.58 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.17 334.9   8901.
11:46:57 0.96 263.26 358.56 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.39 334.0  17321.
11:48:18 0.96 263.26 358.55 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.37 337.4  10772.
11:49:39 0.96 263.26 358.54 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.29 334.6  21034.
11:51:00 0.96 263.26 358.53 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.36 336.2  10970.
11:52:21 0.96 263.26 358.52 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.48 336.3  11058.
11:53:42 0.96 263.26 358.50 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.59 337.0   9908.
11:55:03 0.96 263.26 358.49 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.31 337.5  11409.
11:56:24 0.96 263.26 358.48 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.42 338.4  10733.
11:57:45 0.96 263.26 358.46 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.61 336.6  11779.
11:59:06 0.96 263.26 358.45 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.40 334.7   9505.
12:00:27 0.96 263.26 358.44 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.33 333.9  14910.
12:01:48 0.96 263.26 358.42 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.76 334.2   9502.
12:03:09 0.96 263.26 358.41 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.96 335.6  11061.
12:04:30 0.96 263.26 358.40 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.84 334.9  10132.
12:05:51 0.96 263.26 358.39 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.66 334.5  12516.
12:07:12 0.96 263.26 358.38 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.99 331.2   9391.
12:08:33 0.96 263.26 358.36 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.99 334.2  13218.
12:09:54 0.96 263.26 358.35 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.32 335.8  11642.
12:11:15 0.96 263.26 358.34 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.69 333.3  13371.
12:12:36 0.96 263.26 358.32 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.38 334.8  14511.
12:13:57 0.96 263.26 358.31 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.75 334.9  15924.
12:15:18 0.96 263.26 358.30 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.64 332.3   7449.
12:16:39 0.96 263.26 358.29 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.12 333.3  13978.
12:18:00 0.96 263.26 358.27 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.92 332.4   7468.
12:19:21 0.96 263.26 358.26 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.04 334.5  11519.
12:20:42 0.96 263.26 358.25 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.53 334.3   9671.
12:22:03 0.96 263.26 358.24 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.88 335.4  11321.
12:23:24 0.96 263.26 358.23 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.14 333.8  13614.
12:24:45 0.96 263.26 358.21 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.70 335.4  11444.
12:26:06 0.96 263.26 358.20 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.22 331.5  11025.
12:27:27 0.96 263.26 358.19 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.78 334.7  10317.
12:28:48 0.96 263.26 358.17 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.12 330.9  12734.
12:30:09 0.96 263.26 358.16 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.20 334.4  10233.
12:31:30 0.96 263.25 358.15 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.28 330.7  12042.
12:32:51 0.96 263.25 358.14 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.18 334.4  10333.
12:34:12 0.96 263.25 358.12 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.93 330.2   9986.
12:35:33 0.96 263.25 358.11 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.91 331.6  17558.
12:36:54 0.96 263.25 358.10 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.71 332.4  12438.
12:38:15 0.96 263.25 358.09 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.08 329.1  15109.
12:39:36 0.96 263.25 358.07 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.76 328.0  12783.
12:40:57 0.96 263.25 358.06 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.12 331.6  13864.
12:42:18 0.96 263.25 358.05 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.00 329.8  19673.
12:43:39 0.96 263.25 358.03 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.45 331.4  14686.
12:45:00 0.96 263.25 358.02 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.59 329.3  19143.
12:46:21 0.96 263.25 358.01 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.96 331.7  14764.
12:47:42 0.96 263.25 358.00 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.05 330.4  17408.
12:49:03 0.96 263.25 357.99 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.65 333.0  18461.
12:50:24 0.96 263.25 357.97 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.88 330.7  17600.
12:51:45 0.96 263.25 357.96 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 16.51 331.4  17944.
12:53:06 0.96 263.25 357.95 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.72 331.9  14897.
12:54:27 0.96 263.25 357.93 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.92 331.3  15268.
12:55:48 0.96 263.25 357.92 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.19 332.6  13104.
12:57:09 0.96 263.25 357.91 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.13 332.0  16388.
12:58:30 0.96 263.25 357.89 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.74 329.7  10129.
12:59:51 0.96 263.25 357.88 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 17.03 335.8  12640.
13:01:12 0.96 263.25 357.87 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.14 331.7  12214.
13:02:33 0.96 263.25 357.86 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.72 334.1  10259.
13:03:54 0.96 263.25 357.85 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.83 332.9  14868.
13:05:15 0.96 263.25 357.83 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.11 333.0  14612.
13:06:36 0.96 263.25 357.82 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.82 330.7  19111.
13:07:57 0.96 263.25 357.81 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.53 329.9  15885.
13:09:18 0.96 263.25 357.80 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.76 329.9  17464.
13:10:39 0.96 263.25 357.78 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.06 332.7  13137.
13:12:00 0.96 263.25 357.77 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.72 329.9  14173.
13:13:21 0.96 263.25 357.76 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.17 331.1  15804.
13:14:42 0.96 263.25 357.74 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 13.47 330.9  16678.
13:16:03 0.96 263.25 357.73 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.27 334.7  11776.
13:17:24 0.96 263.25 357.72 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.37 331.8  17051.
13:18:45 0.96 263.25 357.71 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.01 331.4  15268.
13:20:06 0.96 263.25 357.70 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.09 331.5  14784.
13:21:27 0.96 263.25 357.68 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.76 332.4  15177.
13:22:48 0.96 263.25 357.67 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.15 331.4  17688.
13:24:09 0.96 263.25 357.66 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.45 331.1  14784.
13:25:30 0.96 263.25 357.64 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 15.45 329.4  16327.
13:26:51 0.96 263.25 357.63 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 14.24 328.8  16349.
13:28:12 0.96 263.24 357.62 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.22 315.1  30188.
13:29:33 0.96 263.24 357.61 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.28 319.9  28314.
13:30:54 0.96 263.24 357.59 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.46 318.2  26481.
13:32:15 0.96 263.24 357.58 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.75 319.8  28122.
13:33:36 0.96 263.24 357.57 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.89 317.3  29564.
13:34:57 0.96 263.24 357.56 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.40 317.4  27398.
13:36:18 0.96 263.24 357.54 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.50 320.9  31279.
13:37:39 0.96 263.24 357.53 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.24 322.0  30227.
13:39:00 0.96 263.24 357.52 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.48 320.5  30607.
13:40:21 0.96 263.24 357.50 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.50 320.3  30471.
13:50:32 0.96 263.24 357.41 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.02 320.5  29645.
13:51:10 0.96 263.24 357.41 -1.88 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.01 318.5  27511.
13:53:52 0.96 263.24 357.38 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.67 322.9  24750.
13:56:34 0.96 263.24 357.35 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.42 320.1  25952.
13:59:16 0.96 263.24 357.33 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.70 323.0  30786.
14:01:58 0.96 263.24 357.31 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 29.61 322.9  23603.
14:04:40 0.96 263.24 357.28 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.45 322.2  30090.
14:07:22 0.96 263.24 357.25 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.03 322.9  22450.
14:10:04 0.96 263.24 357.23 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.24 322.8  27365.
14:12:46 0.96 263.24 357.20 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.30 324.0  24409.
14:15:28 0.96 263.24 357.18 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.11 325.8  23291.
14:18:10 0.96 263.24 357.15 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.61 329.1  22820.
14:20:52 0.96 263.24 357.13 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.13 327.7  23535.
14:23:34 0.96 263.24 357.10 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 21.23 326.9  19153.
14:26:16 0.96 263.23 357.07 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.47 328.9  23226.
14:28:58 0.96 263.23 357.05 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.45 324.6  26290.
14:31:40 0.96 263.23 357.03 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.81 329.0  28171.
14:34:22 0.96 263.23 357.00 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 27.59 327.5  24302.
14:37:04 0.96 263.23 356.98 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.76 328.9  28570.
14:39:46 0.96 263.23 356.95 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.72 325.3  23730.
14:42:28 0.96 263.23 356.92 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.35 326.5  27154.
14:45:10 0.96 263.23 356.90 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.33 327.1  24380.
14:47:52 0.96 263.23 356.88 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.43 325.1  22944.
14:50:34 0.96 263.23 356.85 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.83 327.2  24591.
14:53:16 0.96 263.23 356.82 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 23.68 328.3  22690.
14:55:58 0.96 263.23 356.80 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 24.54 331.2  20170.
14:58:40 0.96 263.23 356.77 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 28.18 329.1  30000.
15:01:22 0.96 263.23 356.75 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.84 330.2  22005.
15:04:04 0.96 263.23 356.72 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 25.79 328.7  24383.
15:06:46 0.96 263.23 356.70 -1.89 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 26.41 326.5  23905.
